SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-5-2018,Single Family Residential,130 Nottingham Dr,Chapel Hill,NC,27517,1653000,6,7.0,The Oaks,8605,66211,1998,717,192,6,Sold,,,http://www.redfin.com/NC/Chapel-Hill/130-Nottingham-Dr-27517/home/43549038,TMLS,2170569,N,Y,35.929663,-79.004112
PAST SALE,March-29-2019,Single Family Residential,117 New Castle Dr,Chapel Hill,NC,27517,1900000,5,7.0,The Oaks,7055,48351,1994,420,269,,Sold,,,http://www.redfin.com/NC/Chapel-Hill/117-New-Castle-Dr-27517/home/44394789,TMLS,2214953,N,Y,35.9231549,-79.0066921
PAST SALE,June-11-2018,Single Family Residential,917 Pinehurst Dr,Chapel Hill,NC,27514,2478000,8,7.5,The Oaks,9530,42253,2012,711,260,,Sold,,,http://www.redfin.com/NC/Chapel-Hill/917-Pinehurst-Dr-27517/home/44416113,TMLS,2181167,N,Y,35.9223023,-79.0099822
PAST SALE,May-31-2019,Single Family Residential,105 Sheffield Cir,Chapel Hill,NC,27517,1700000,4,5.0,The Oaks,7154,32234,1995,357,238,,Sold,,,http://www.redfin.com/NC/Chapel-Hill/105-Sheffield-Cir-27517/home/44412848,TMLS,2202278,N,Y,35.9264832,-79.0084046
PAST SALE,,Single Family Residential,1024 Cleland Dr,Chapel Hill,NC,27517,1683000,5,5.0,,5138,39204,2004,,328,,,,,http://www.redfin.com/NC/Chapel-Hill/1024-Cleland-Dr-27517/home/44413092,,,N,Y,35.9164819,-79.0161645
PAST SALE,June-19-2019,Single Family Residential,209 Lancaster Dr,Chapel Hill,NC,27517,2380000,5,7.5,The Oaks,6907,88644,1993,338,345,,Sold,,,http://www.redfin.com/NC/Chapel-Hill/209-Lancaster-Dr-27517/home/43594363,TMLS,2190496,N,Y,35.9206824,-79.0060959
PAST SALE,October-13-2017,Single Family Residential,1120 Pinehurst Dr,Chapel Hill,NC,27517-5615,2110000,6,6.5,Meadowmont,6674,38768,2002,952,316,41,Sold,,,http://www.redfin.com/NC/Chapel-Hill/1120-Pinehurst-Dr-27517/home/65919130,TMLS,2136170,N,Y,35.9107119,-79.01716
PAST SALE,July-22-2019,Single Family Residential,113 Waterford Pl,Chapel Hill,NC,27517,1700000,6,6.0,The Oaks,6598,31798,1987,305,258,,Sold,,,http://www.redfin.com/NC/Chapel-Hill/113-Waterford-Pl-27517/home/44413447,TMLS,2206238,N,Y,35.9268285,-79.0054997
PAST SALE,,Single Family Residential,1023 Pinehurst Dr,Chapel Hill,NC,27517,1692500,4,5.5,,5473,54886,1973,,309,,,,,http://www.redfin.com/NC/Chapel-Hill/1023-Pinehurst-Dr-27517/home/44413252,,,N,Y,35.9145597,-79.0128747
PAST SALE,June-10-2019,Single Family Residential,97 Steeple Chase Ln,Chapel Hill,NC,27517,1950000,6,4.5,Willowbend Plantation,8971,463914,2002,347,217,174,Sold,,,http://www.redfin.com/NC/Chapel-Hill/97-Steeple-Chase-Ln-27517/home/41374784,TMLS,2210689,N,Y,35.8275583,-79.0098938
