sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,October-26-2017,Single Family Residential,110 Chapel Run Way,Chapel Hill,NC,27517,27517,369900,3,2.5,Durham,2403,4356,2017,939,154,60,Sold,TMLS,2124196,N,Y,35.911285,-78.990887
PAST SALE,October-26-2018,Townhouse,650 Ganyard Farm Way #100,Durham,NC,27703,27703,146000,3,2.5,Ganyard Farm,1515,1785,2007,574,96,75,Sold,TMLS,2214028,N,Y,35.9826799,-78.8333841
PAST SALE,October-26-2018,Single Family Residential,2 Warbler Ln,Durham,NC,27712,27712,205000,4,2.5,Eno Trace,1850,12806,1988,574,111,27,Sold,TMLS,2209998,N,Y,36.0781528,-78.8931277
PAST SALE,October-26-2018,Single Family Residential,1908 Landon Farms Ln,Durham,NC,27704,27704,218000,5,2.5,Landon Farms,2110,7535,2003,574,103,14,Sold,TMLS,2212367,N,Y,36.0195978,-78.8485494
PAST SALE,October-26-2018,Single Family Residential,4916 Swanns Mill Dr,Durham,NC,27704,27704,245000,5,2.5,Swanns Mill,3068,8712,2006,574,80,45,Sold,TMLS,2214059,N,Y,36.062776,-78.8755473
PAST SALE,October-26-2018,Single Family Residential,2052 Tanners Mill Dr,Durham,NC,27703,27703,258000,3,2.5,Hanover Pointe,1921,4791,2014,574,134,40,Sold,TMLS,2215276,N,Y,35.9652519,-78.8363181
PAST SALE,October-26-2018,Single Family Residential,2007 October Dr,Durham,NC,27703,27703,270000,3,2.5,Hanover Pointe,2420,4791,2013,574,112,40,Sold,TMLS,2215636,N,Y,35.9644739,-78.8338625
PAST SALE,October-26-2018,Townhouse,108 Zante Currant Rd,Durham,NC,27703,27703,273416,3,2.5,Durham,1820,3484,2018,574,150,132,Sold,TMLS,2178901,N,Y,35.9441056,-78.8716483
PAST SALE,October-26-2018,Townhouse,108 Zante Currant Rd,Durham,NC,27703,27703,273416,3,2.5,Durham,1820,3484,2018,574,150,132,Sold,TMLS,2178901,N,Y,35.9441056,-78.8716483
PAST SALE,October-26-2018,Single Family Residential,313 Hillview Dr,Durham,NC,27703,27703,290000,5,3,Ravenstone,3086,10018,2005,574,94,48,Sold,TMLS,2214068,N,Y,35.9710185,-78.7904523
PAST SALE,October-26-2018,Townhouse,317 Charleston Ln,Chapel Hill,NC,27517,27517,294000,2,2.5,Pickard Oaks,1788,4356,2002,574,164,183,Sold,TMLS,2197717,N,Y,35.940289,-79.003068
PAST SALE,October-26-2018,Single Family Residential,4500 Rollingwood Dr,Durham,NC,27713,27713,320000,4,2.5,Woodcroft,2470,13503,1986,574,130,16,Sold,TMLS,2216954,N,Y,35.9206786,-78.9400178
PAST SALE,October-26-2018,Single Family Residential,2902 Long Meadow Ln #422,Durham,NC,27703,27703,345232,4,3,Brightleaf,2695,11586,2018,574,128,88,Sold,TMLS,2179812,N,Y,35.9504514,-78.8152832
PAST SALE,October-27-2017,Townhouse,216 Cross Blossom Rd,Durham,NC,27703,27703,194125,3,2.5,Brightleaf,1600,1742,2017,938,121,170,Sold,TMLS,2123844,N,Y,35.94752,-78.8137
PAST SALE,October-27-2017,Townhouse,711 Keystone Park Dr #86,Morrisville,NC,27560-6827,27560,200500,3,2.5,Keystone Crossing,1718,1524,2011,938,117,154,Sold,TMLS,2153925,N,Y,35.8689318,-78.8531701
PAST SALE,October-27-2017,Single Family Residential,426 Kinnakeet Dr,Durham,NC,27704,27704,240867,4,2.5,Cardinal Oaks,2383,8276,2017,938,101,35,Sold,TMLS,2125041,N,Y,36.0165539,-78.8148508
PAST SALE,October-27-2017,Single Family Residential,109 Indian Overlook Ct,Morrisville,NC,27560,27560,263000,4,2,Downing Glen,1466,9147,2001,938,179,32,Sold,TMLS,2150151,N,Y,35.8289647,-78.8336855
PAST SALE,October-27-2017,Single Family Residential,4807 Mistletoe Ln,Durham,NC,27703,27703,265000,4,2.5,Magnolia Place,2133,7405,2003,938,124,38,Sold,TMLS,2151283,N,Y,35.9320508,-78.8250138
PAST SALE,October-27-2017,Single Family Residential,409 Wellwater Ave,Durham,NC,27703,27703,275000,3,2.5,Sherron Farms,2228,7056,2017,938,123,45,Sold,TMLS,2133926,N,Y,35.9660755,-78.7930055
PAST SALE,October-27-2017,Single Family Residential,407 Wellwater Ave,Durham,NC,27703,27703,298990,4,2.5,Sherron Farms,2795,8102,2017,938,107,45,Sold,TMLS,2133809,N,Y,35.9660694,-78.7927824
PAST SALE,October-27-2017,Single Family Residential,1912 Nellora Ln Lot 188,Durham,NC,27703,27703,320728,5,3,Brightwood Trails,3025,7492,2017,938,106,35,Sold,TMLS,2116319,N,Y,35.965053,-78.80007
PAST SALE,October-27-2017,Single Family Residential,8308 Buck Crossing Dr,Durham,NC,27713,27713,326000,4,3,Buck Crossing,2408,10454,2003,938,135,11,Sold,TMLS,2145310,N,Y,35.8965662,-78.9560685
PAST SALE,October-27-2017,Single Family Residential,3308 Prospect Pkwy,Durham,NC,27703,27703,359900,5,3,Brightleaf,2924,9321,2017,938,123,88,Sold,TMLS,2129574,N,Y,35.9546961,-78.8080292
PAST SALE,October-27-2017,Single Family Residential,103 Purple Heart St,Durham,NC,27713,27713,391075,4,2.5,Emorywood,2640,10018,2017,938,148,25,Sold,TMLS,2132812,N,Y,35.9432221,-78.8982394
PAST SALE,October-27-2017,Townhouse,1124 Craigmeade Dr #16,Morrisville,NC,27560,27560,416600,4,3,Wake,2367,3920,2017,938,176,108,Sold,TMLS,2156556,N,Y,35.84036,-78.847114
PAST SALE,October-28-2019,Single Family Residential,1733 Great Bend Dr,Durham,NC,27704,27704,206000,4,2.5,Landon Farms,1750,6403,2008,207,118,14,Sold,TMLS,2267292,N,Y,36.022107,-78.8493456
PAST SALE,October-28-2019,Single Family Residential,5510 Carey Pl,Durham,NC,27712,27712,255000,4,2.5,Grande Park,2506,16988,2002,207,102,20,Sold,TMLS,2252850,N,Y,36.0857284,-78.9433238
PAST SALE,October-28-2019,Townhouse,208 Oldcastle Dr,Morrisville,NC,27560,27560,298000,3,2.5,Sterling,2252,3746,2015,207,132,155,Sold,TMLS,2278945,N,Y,35.8911812,-78.8270845
PAST SALE,October-28-2019,Single Family Residential,1001 Artis Town Ln,Morrisville,NC,27560,27560,424000,4,3,Kitts Creek,2560,7230,2016,207,166,66,Sold,TMLS,2277017,N,Y,35.8640886,-78.8574844
PAST SALE,October-28-2019,Single Family Residential,146 Edgewood Dr,Durham,NC,27713,27713,640000,4,3.5,Colvard Farms,3660,11761,2006,207,175,133,Sold,TMLS,2278189,N,Y,35.8647449,-78.9614811
PAST SALE,October-28-2019,Single Family Residential,102 Truehart Way,Morrisville,NC,27560,27560,802000,4,3.5,Preston Grande,4002,16117,1998,207,200,33,Sold,TMLS,2266521,N,Y,35.8016774,-78.8211423
PAST SALE,October-29-2018,Single Family Residential,213 Morning View Ct Unit Grove Prk-Lnksd Idlewood,Durham,NC,27703-2934,27703,235000,4,2.5,Grove Park,1743,6838,2003,571,135,52,Sold,TMLS,2216167,N,Y,35.9824222,-78.7987287
PAST SALE,October-29-2018,Single Family Residential,2906 Thoreau Dr,Durham,NC,27703,27703,251000,4,2.5,Bradbury,2009,7535,2004,571,125,19,Sold,TMLS,2214927,N,Y,35.9269869,-78.8379323
PAST SALE,October-29-2018,Townhouse,5 Moss Side Ter,Durham,NC,27703,27703,272950,3,2.5,Durham,1850,2526,2018,571,148,160,Sold,TMLS,2192193,N,Y,35.9243087,-78.7795097
PAST SALE,October-29-2018,Townhouse,5 Moss Side Ter,Durham,NC,27703,27703,272950,3,2.5,Durham,1850,2526,2018,571,148,160,Sold,TMLS,2192193,N,Y,35.9243087,-78.7795097
PAST SALE,October-29-2018,Single Family Residential,307 Mainline Sta,Morrisville,NC,27560,27560,280000,3,2.5,Keystone Crossing,2174,4007,2010,571,129,30,Sold,TMLS,2216915,N,Y,35.8682013,-78.8551401
PAST SALE,October-29-2018,Single Family Residential,214 Landreth Ct,Durham,NC,27713,27713,304000,4,2.5,Lakehurst Pointe,2537,10541,2000,571,120,38,Sold,TMLS,2209912,N,Y,35.8955794,-78.9245106
PAST SALE,October-29-2018,Single Family Residential,303 Crescendo Dr,Morrisville,NC,27560,27560,362000,4,2.5,Breckenridge,2557,6969,2001,571,142,40,Sold,TMLS,2207050,N,Y,35.8384201,-78.860094
PAST SALE,October-29-2018,Single Family Residential,1111 Timbercut Dr,Durham,NC,27703,27703,404690,4,3,Durham,2619,6534,2018,571,155,75,Sold,TMLS,2195041,N,Y,35.927647,-78.776326
PAST SALE,October-29-2018,Single Family Residential,154 Village Walk Dr,Chapel Hill,NC,27517,27517,442514,5,4,The Legacy at Jordan Lake,2943,9147,2018,571,150,174,Sold,TMLS,2194771,N,Y,35.764501,-79.061182
PAST SALE,October-29-2019,Single Family Residential,801 Pebblestone Dr,Durham,NC,27703,27703,220000,3,2.5,Ridgefield,1840,6316,2004,206,120,18,Sold,TMLS,2274240,N,Y,36.008463,-78.8068716
PAST SALE,October-29-2019,Single Family Residential,801 Pebblestone Dr,Durham,NC,27703,27703,220000,3,2.5,Ridgefield,1840,6316,2004,206,120,18,Sold,TMLS,2274240,N,Y,36.008463,-78.8068716
PAST SALE,October-29-2019,Single Family Residential,3100 Genlee Dr,Durham,NC,27704,27704,241900,4,2.5,Swanns Mill,2241,6969,2011,206,108,47,Sold,TMLS,2269100,N,Y,36.0627403,-78.8709738
PAST SALE,October-29-2019,Townhouse,1046 Philpott Dr,Chapel Hill,NC,27517,27517,264900,2,2.5,Governors Village Townhomes,1718,2308,2009,206,154,190,Sold,TMLS,2278114,N,Y,35.8499625,-79.0250068
PAST SALE,October-29-2019,Single Family Residential,808 Fanning Way,Durham,NC,27704-2374,27704,269000,4,3.5,Independence Park,2448,12632,2005,206,110,55,Sold,TMLS,2277667,N,Y,36.0525051,-78.8840117
PAST SALE,October-29-2019,Single Family Residential,1408 Falling Star Way,Durham,NC,27704,27704,279900,4,3.5,Cardinal Lake,3060,10018,2006,206,91,60,Sold,TMLS,2268554,N,Y,36.0141784,-78.8145272
PAST SALE,October-29-2019,Single Family Residential,1127 Bradburn Dr Lot 271,Durham,NC,27713,27713,484173,4,3,Durham,2624,4791,2019,206,185,115,Sold,TMLS,2241485,N,Y,35.88211424,-78.95649099
PAST SALE,October-29-2019,Single Family Residential,41 Beech Slope Ct,Chapel Hill,NC,27517,27517,615000,4,4,Westfall,3672,25047,2018,206,167,120,Sold,TMLS,2207405,N,Y,35.8271612,-79.0525992
PAST SALE,October-29-2019,Townhouse,903 Crabtree Crossing Pkwy,Morrisville,NC,27560,27560,642500,3,3.5,Preston,2518,3049,1997,206,255,350,Sold,TMLS,2279898,N,Y,35.802358,-78.829917
PAST SALE,October-29-2019,Single Family Residential,1114 Valley Rose Way,Durham,NC,27712,27712,676878,6,5.5,Valley Springs,4238,27704,2019,206,160,48,Sold,TMLS,2266924,N,Y,36.0520845,-78.956136
PAST SALE,October-3-2017,Single Family Residential,121 Crystlewood Ct,Morrisville,NC,27560,27560,572000,5,3.5,Grande,3720,11761,1997,962,154,31,Sold,TMLS,2092108,N,Y,35.8038813,-78.8269671
PAST SALE,October-3-2018,Single Family Residential,5712 Thistlerock Ln,Durham,NC,27703,27703,190000,3,2.5,Marbrey Landing,1705,10018,2000,597,111,11,Sold,TMLS,2207502,N,Y,35.9927124,-78.8036069
PAST SALE,October-3-2018,Single Family Residential,2702 Evanston Ave,Durham,NC,27703,27703,262000,3,2.5,Brier Village,1956,3920,2010,597,134,128,Sold,TMLS,2211234,N,Y,35.9216277,-78.8147042
PAST SALE,October-3-2018,Single Family Residential,21 Oxmoor Dr,Durham,NC,27703,27703,310000,4,3,Ashton Hall,2558,10497,2012,597,121,60,Sold,TMLS,2211306,N,Y,35.9558671,-78.8332066
PAST SALE,October-3-2018,Single Family Residential,1910 Pennypacker Ln #437,Durham,NC,27703,27703,319867,4,3,Brightleaf,2695,8232,2018,597,119,88,Sold,TMLS,2195698,N,Y,35.9510962,-78.8166009
PAST SALE,October-3-2018,Single Family Residential,205 Get A Way Ln,Bahama,NC,27503,27503,345000,4,2.5,Black Horse Run,3526,56628,1988,597,98,58,Sold,TMLS,2203639,N,Y,36.1804478,-78.9030754
PAST SALE,October-3-2019,Townhouse,1101 Hamlet Park Dr,Morrisville,NC,27560,27560,225000,3,2.5,Hamlet in the Park,1370,1306,2003,232,164,120,Sold,TMLS,2276549,N,Y,35.8476481,-78.8450057
PAST SALE,October-3-2019,Townhouse,1101 Hamlet Park Dr,Morrisville,NC,27560,27560,225000,3,2.5,Hamlet in the Park,1370,1306,2003,232,164,120,Sold,TMLS,2276549,N,Y,35.8476481,-78.8450057
PAST SALE,October-3-2019,Single Family Residential,15 Shasta Ct,Durham,NC,27713-8603,27713,300500,4,2.5,Durham,2595,13939,1988,232,116,29,Sold,TMLS,2235375,N,Y,35.9248036,-78.9196969
PAST SALE,October-3-2019,Single Family Residential,1004 Red Rock Dr,Durham,NC,27703,27703,468731,4,3.5,Brightleaf,3101,9583,2019,232,151,88,Sold,TMLS,2286820,N,Y,35.9507839,-78.8105402
PAST SALE,October-3-2019,Single Family Residential,1009 Shagbark Ct Lot 3,Chapel Hill,NC,27517,27517,734971,4,4,South Grove,3563,56628,2019,232,206,78,Sold,TMLS,2228516,N,Y,35.8660621,-79.0741864
PAST SALE,October-30-2017,Single Family Residential,509 Clearfield Dr,Durham,NC,27703,27703,170000,3,2.5,Ridgefield,1653,8712,2003,935,103,19,Sold,TMLS,2153181,N,Y,36.0095752,-78.8045048
PAST SALE,October-30-2017,Single Family Residential,813 Statler Dr,Durham,NC,27703,27703,185000,3,2.5,Ridgefield,1899,7797,2005,935,97,18,Sold,TMLS,2151592,N,Y,36.0038983,-78.8141289
PAST SALE,October-30-2017,Single Family Residential,406 N Waters Edge Dr,Durham,NC,27703,27703,244000,4,2.5,Grove Park,2042,7405,1998,935,119,52,Sold,TMLS,2153939,N,Y,35.9746933,-78.8165626
PAST SALE,October-30-2017,Townhouse,5 Bayswater Pl,Chapel Hill,NC,27517,27517,245000,3,3,Falconbridge Townhomes,1917,3571,1988,935,128,264,Sold,TMLS,2147710,N,Y,35.907658,-78.988667
PAST SALE,October-30-2017,Townhouse,240 Lynchwick Ln,Durham,NC,27703,27703,270000,3,2.5,Townes at Brier Creek Crossing,1766,2613,2016,935,153,123,Sold,TMLS,2149866,N,Y,35.9222799,-78.7826357
PAST SALE,October-30-2017,Single Family Residential,715 Orindo Dr,Durham,NC,27713,27713,325000,4,3,Lochside,2783,10890,2007,935,117,40,Sold,TMLS,2150242,N,Y,35.9297631,-78.9036722
PAST SALE,October-30-2017,Townhouse,1128 Craigmeade Dr #17,Morrisville,NC,27560,27560,373585,4,3,Wake,2140,2613,2017,935,175,108,Sold,TMLS,2161685,N,Y,35.84043,-78.847082
PAST SALE,October-30-2017,Single Family Residential,702 Home Place Dr,Chapel Hill,NC,27517,27517,400000,3,3,Orange,2665,87120,1984,935,150,25,Sold,TMLS,2142992,N,Y,35.873004,-79.0565166
PAST SALE,October-30-2017,Single Family Residential,702 Home Place Dr,Chapel Hill,NC,27517,27517,400000,3,3,Orange,2665,87120,1984,935,150,25,Sold,TMLS,2142992,N,Y,35.873004,-79.0565166
PAST SALE,October-30-2017,Single Family Residential,5407 Centerville Ln,Durham,NC,27713,27713,535000,5,4,Grandale,5103,18469,2007,935,105,41,Sold,TMLS,2150378,N,Y,35.8856812,-78.9232993
PAST SALE,October-30-2017,Single Family Residential,5602 Sutteridge Ct,Durham,NC,27713,27713,540500,5,4,Grandale,5175,12458,2005,935,104,41,Sold,TMLS,2138155,N,Y,35.8838568,-78.9190559
PAST SALE,October-30-2018,Townhouse,5212 Malik Dr,Durham,NC,27703-9374,27703,191500,3,2.5,Pagehurst,1400,3659,2005,570,137,98,Sold,TMLS,2209930,N,Y,35.9228214,-78.8144387
PAST SALE,October-30-2018,Single Family Residential,6 Kimbrough Ct,Durham,NC,27703,27703,210000,3,2,Birkdale,1448,10149,2002,570,145,52,Sold,TMLS,2213078,N,Y,35.9838219,-78.807801
PAST SALE,October-30-2018,Single Family Residential,6 Kimbrough Ct,Durham,NC,27703,27703,210000,3,2,Birkdale,1448,10149,2002,570,145,52,Sold,TMLS,2213078,N,Y,35.9838219,-78.807801
PAST SALE,October-30-2018,Townhouse,3101 Courtney Creek Blvd,Durham,NC,27713,27713,214000,4,3.5,Wynterfield,1916,1785,2008,570,112,80,Sold,TMLS,2215322,N,Y,35.944039,-78.8884534
PAST SALE,October-30-2018,Single Family Residential,607 Pearl Knoll Cir,Durham,NC,27703,27703,220849,3,2.5,Durham,1839,10018,2018,570,120,15,Sold,TMLS,2174432,N,Y,36.004361,-78.836164
PAST SALE,October-30-2018,Single Family Residential,607 Pearl Knoll Cir,Durham,NC,27703,27703,220849,3,2.5,Durham,1839,10018,2018,570,120,15,Sold,TMLS,2174432,N,Y,36.004361,-78.836164
PAST SALE,October-30-2018,Townhouse,4355 Pond Pine Trl,Morrisville,NC,27560,27560,356000,3,3.5,Phillips Place,2720,4356,2018,570,131,130,Sold,TMLS,2161016,N,Y,35.8327393,-78.8741307
PAST SALE,October-30-2018,Single Family Residential,102 Shadow Hawk Dr,Durham,NC,27713,27713,379000,4,3,Chamberlynne,2582,8015,2014,570,147,51,Sold,TMLS,2214370,N,Y,35.9338761,-78.9286695
PAST SALE,October-30-2018,Single Family Residential,917 Adeline Ct,Durham,NC,27713,27713,451100,5,4,Durham,2949,9016,2018,570,153,75,Sold,TMLS,2171241,N,Y,35.8914075,-78.9355503
PAST SALE,October-30-2018,Single Family Residential,2112 Vintage Hill Dr,Durham,NC,27712,27712,715000,4,4.5,Treyburn,5857,94307,1989,570,122,46,Sold,TMLS,2207298,N,Y,36.1252214,-78.8706863
PAST SALE,October-30-2019,Townhouse,1304 Seaton Rd,Durham,NC,27713,27713,119000,4,1.5,Durham,1687,1306,1973,205,71,128,Sold,TMLS,2275879,N,Y,35.8929251,-78.9135857
PAST SALE,October-30-2019,Single Family Residential,1308 Bent Willow Dr,Durham,NC,27704,27704,219900,5,2.5,Durham,2203,5575,2019,205,100,40,Sold,TMLS,2254717,N,Y,36.056155,-78.8840568
PAST SALE,October-30-2019,Townhouse,204 Chandler Chase Ct,Morrisville,NC,27560,27560,238000,2,3,Breckenridge,2079,1742,2002,205,114,115,Sold,TMLS,2275044,N,Y,35.8423029,-78.8714058
PAST SALE,October-30-2019,Townhouse,118 Journey Pl,Durham,NC,27703,27703,246715,3,2.5,Durham,1691,1698,2019,205,146,137,Sold,TMLS,2251231,N,Y,35.9606,-78.8307
PAST SALE,October-30-2019,Single Family Residential,4 Indian Head Ct,Durham,NC,27703-9124,27703,255000,3,2.5,Ashley Forest,1800,9321,1989,205,142,34,Sold,TMLS,2280564,N,Y,35.9285794,-78.8216069
PAST SALE,October-30-2019,Townhouse,120 Journey Pl Unit 1126C,Durham,NC,27703,27703,257730,3,3,Durham,1916,1306,2019,205,135,137,Sold,TMLS,2243099,N,Y,35.91432353,-78.82409485
PAST SALE,October-30-2019,Townhouse,405 Suffolk Green Ln,Morrisville,NC,27560,27560,258450,3,2.5,Shiloh Grove,1649,1742,2011,205,157,126,Sold,TMLS,2274507,N,Y,35.8485039,-78.8486147
PAST SALE,October-30-2019,Townhouse,111 Suffolk Green Ln,Morrisville,NC,27560-6131,27560,261000,3,2.5,Shiloh Grove,1625,1742,2010,205,161,126,Sold,TMLS,2275807,N,Y,35.849322,-78.84957
PAST SALE,October-30-2019,Single Family Residential,204 Kudrow Ln,Morrisville,NC,27560,27560,315000,3,2,Carpenter Park,1740,6534,1998,205,181,75,Sold,TMLS,2278153,N,Y,35.8167801,-78.8356763
PAST SALE,October-30-2019,Single Family Residential,1313 San Antonio Blvd,Durham,NC,27703,27703,327500,4,2.5,Brightleaf,2463,10454,2017,205,133,88,Sold,TMLS,2279373,N,Y,35.955521,-78.803943
PAST SALE,October-30-2019,Single Family Residential,101 Concordia Woods Dr,Morrisville,NC,27560,27560,334000,3,2.5,Birkshires at Townhall Commons,1815,3049,2015,205,184,80,Sold,TMLS,2269239,N,Y,35.8395593,-78.8440485
PAST SALE,October-30-2019,Single Family Residential,1615 Hemlock Hill Dr,Durham,NC,27703,27703,370500,5,3,Brightleaf,2865,8276,2007,205,129,43,Sold,TMLS,2276934,N,Y,35.9506768,-78.8242617
PAST SALE,October-30-2019,Single Family Residential,230 Silverhawk Ln,Durham,NC,27703,27703,433000,4,3.5,Durham,2951,5662,2019,205,147,75,Sold,TMLS,2263768,N,Y,35.923699,-78.779971
PAST SALE,October-30-2019,Single Family Residential,308 Silverhawk Ln,Durham,NC,27703,27703,493090,5,4.5,Durham,3400,6534,2019,205,145,160,Sold,TMLS,2248420,N,Y,35.9254185,-78.7738066
PAST SALE,October-30-2019,Single Family Residential,3603 Cedarbird Way Lot 55-Jackson,Durham,NC,27707,27707,516022,4,3,Durham,2062,10018,2019,205,250,55,Sold,TMLS,2253576,N,Y,35.97362869,-78.97600829
PAST SALE,October-30-2019,Single Family Residential,55234 Broughton,Chapel Hill,NC,27517,27517,522000,3,2.5,Governors Club,3452,40075,1997,205,151,186,Sold,TMLS,2274626,N,Y,35.8479597,-79.0440684
PAST SALE,October-31-2017,Townhouse,4 Waltham Pl,Chapel Hill,NC,27517,27517,185000,3,2.5,Falconbridge Townhomes,1680,1742,1981,934,110,264,Sold,TMLS,2148577,N,Y,35.909078,-78.988366
PAST SALE,October-31-2017,Townhouse,102 Harvest Oaks Ln #58,Durham,NC,27703,27703,185460,3,2.5,Ganyard Farm,1441,1306,2017,934,129,75,Sold,TMLS,2129057,N,Y,35.98177,-78.832382
PAST SALE,October-31-2017,Single Family Residential,506 Ashford Ln,Durham,NC,27713,27713,223000,4,2,Gable Ridge,1484,7927,1998,934,150,25,Sold,TMLS,2151026,N,Y,35.9368232,-78.9242054
PAST SALE,October-31-2017,Single Family Residential,1 New Bedford Ct,Durham,NC,27704,27704,239900,4,2.5,Independence Park,2667,9844,2002,934,90,55,Sold,TMLS,2142229,N,Y,36.0529415,-78.8877776
PAST SALE,October-31-2017,Single Family Residential,504 Ravenstone Ln,Durham,NC,27703,27703,255000,3,2.5,Ravenstone,2547,12414,2004,934,100,49,Sold,TMLS,2151600,N,Y,35.973053,-78.7937718
PAST SALE,October-31-2017,Single Family Residential,1314 San Antonio Blvd,Durham,NC,27703,27703,264000,3,2,Brightleaf,1570,8929,2017,934,168,88,Sold,TMLS,2145832,N,Y,35.955123,-78.803736
PAST SALE,October-31-2017,Single Family Residential,108 History Pl,Morrisville,NC,27560,27560,289685,3,2.5,Sterling,2069,6098,2017,934,140,55,Sold,TMLS,2139722,N,Y,35.89186,-78.837121
PAST SALE,October-31-2017,Single Family Residential,4909 Fortunes Ridge Dr,Durham,NC,27713,27713,290000,4,2.5,Woodcroft,2207,9147,1987,934,131,18,Sold,TMLS,2150930,N,Y,35.9280342,-78.9291334
PAST SALE,October-31-2017,Single Family Residential,1902 Hemlock Hill Dr,Durham,NC,27703,27703,299000,4,3,Brightleaf,2695,8624,2011,934,111,43,Sold,TMLS,2151108,N,Y,35.9488357,-78.8252351
PAST SALE,October-31-2017,Single Family Residential,20009 Fountain,Chapel Hill,NC,27517,27517,427500,3,3,Governors Village,3156,9583,2005,934,135,87,Sold,TMLS,2152393,N,Y,35.8549481,-79.0223685
PAST SALE,October-31-2017,Single Family Residential,71008 Everard,Chapel Hill,NC,27517,27517,489000,4,3.5,Tryon Courte,3534,10018,1998,934,138,397,Sold,TMLS,2117584,N,Y,35.8473388,-79.0356706
PAST SALE,October-31-2018,Single Family Residential,2 Flatford Ct,Durham,NC,27704,27704,180000,4,3,Landon Farms,1834,8276,2004,569,98,14,Sold,TMLS,2213576,N,Y,36.0185541,-78.8472666
PAST SALE,October-31-2018,Single Family Residential,1410 Oak Grove Pkwy,Durham,NC,27703,27703,225000,3,2.5,Grove Park,1490,13503,1999,569,151,52,Sold,TMLS,2215506,N,Y,35.9803143,-78.7986402
PAST SALE,October-31-2018,Single Family Residential,1410 Oak Grove Pkwy,Durham,NC,27703,27703,225000,3,2.5,Grove Park,1490,13503,1999,569,151,52,Sold,TMLS,2215506,N,Y,35.9803143,-78.7986402
PAST SALE,October-31-2018,Single Family Residential,1410 Oak Grove Pkwy,Durham,NC,27703,27703,225000,3,2.5,Grove Park,1490,13503,1999,569,151,52,Sold,TMLS,2215506,N,Y,35.9803143,-78.7986402
PAST SALE,October-31-2018,Single Family Residential,3104 Broomsedge Way,Durham,NC,27712,27712,267000,4,2.5,BuckWtr Creek,2040,10890,1996,569,131,12,Sold,TMLS,2216830,N,Y,36.0648666,-78.9527104
PAST SALE,October-31-2018,Single Family Residential,112 Radcliff Cir,Durham,NC,27713,27713,275000,4,3,Parkwood,2025,12153,1963,569,136,20,Sold,TMLS,2213463,N,Y,35.8891506,-78.9055622
PAST SALE,October-31-2018,Townhouse,336 Long Millgate Rd,Morrisville,NC,27560,27560,295000,3,2.5,Manchester Park,1850,2613,2012,569,159,109,Sold,TMLS,2202262,N,Y,35.8324771,-78.8613324
PAST SALE,October-31-2018,Single Family Residential,334 King Lear Ln,Morrisville,NC,27560,27560,310000,3,2.5,Four Seasons at Renaissance,1946,6534,2016,569,159,55,Sold,TMLS,2215129,N,Y,35.8895094,-78.8298807
PAST SALE,October-31-2018,Single Family Residential,538 Abbey Fields Loop,Morrisville,NC,27560,27560,348000,3,2.5,Twin Lakes,1832,4791,2006,569,190,70,Sold,TMLS,2218010,N,Y,35.8298775,-78.8374806
PAST SALE,October-31-2018,Single Family Residential,151 Timber Creek Path #209,Chapel Hill,NC,27517,27517,349900,3,2.5,Pines at Westfall,2630,7753,2018,569,133,109,Sold,TMLS,2174797,N,Y,35.818549,-79.0559782
PAST SALE,October-31-2018,Single Family Residential,3025 Homebrook Ln,Morrisville,NC,27560,27560,392000,4,3,Providence Place,2700,6098,2008,569,145,49,Sold,TMLS,2209431,N,Y,35.8544477,-78.852442
PAST SALE,October-31-2018,Single Family Residential,1123 Timbercut Dr,Durham,NC,27703,27703,406325,4,3.5,Durham,3006,5227,2018,569,135,75,Sold,TMLS,2200717,N,Y,35.926881,-78.775941
PAST SALE,October-31-2018,Single Family Residential,921 Jewel Stone Ln,Morrisville,NC,27560,27560,415000,5,3,Providence Place,2860,9148,2011,569,145,49,Sold,TMLS,2213419,N,Y,35.8552579,-78.8507611
PAST SALE,October-31-2018,Single Family Residential,712 Adeline Ct,Durham,NC,27713,27713,457408,5,3,Durham,2737,7361,2018,569,167,75,Sold,TMLS,2198513,N,Y,35.8920414,-78.9320229
PAST SALE,October-31-2018,Single Family Residential,1012 Valley Rose Way,Durham,NC,27712,27712,499990,4,3,Valley Springs,3027,17946,2018,569,165,48,Sold,TMLS,2190255,N,Y,36.0498014,-78.9573309
PAST SALE,October-31-2018,Single Family Residential,119 Eagles Watch Ln,Chapel Hill,NC,27517,27517,725000,6,6.5,Westfall,6521,33149,2015,569,111,99,Sold,TMLS,2172298,N,Y,35.8207338,-79.0537799
PAST SALE,October-31-2019,Single Family Residential,3503 Portico Dr,Durham,NC,27703,27703,208000,3,2.5,Stone Hill Estates,1673,9583,2008,204,124,12,Sold,TMLS,2281178,N,Y,35.9947107,-78.8208743
PAST SALE,October-31-2019,Single Family Residential,3503 Portico Dr,Durham,NC,27703,27703,208000,3,2.5,Stone Hill Estates,1673,9583,2008,204,124,12,Sold,TMLS,2281178,N,Y,35.9947107,-78.8208743
