SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-29-2019,Single Family Residential,4915 Tyne Dr,Durham,NC,27703-2868,225000,4,3.0,Greenwood,2080,13634,1985,389,108,,Sold,,,http://www.redfin.com/NC/Durham/4915-Tyne-Dr-27703/home/43568935,TMLS,2240726,N,Y,35.9944365,-78.8089405
PAST SALE,November-12-2019,Single Family Residential,222 Pebblestone Dr,Durham,NC,27703,235000,4,2.5,Ridgefield,2290,7013,2003,192,103,17,Sold,,,http://www.redfin.com/NC/Durham/222-Pebblestone-Dr-27703/home/43591277,TMLS,2279176,N,Y,36.0015746,-78.8117394
PAST SALE,August-14-2017,Single Family Residential,614 Southshore Pkwy,Durham,NC,27703-3922,234000,4,2.5,Grove Park,2175,10149,1998,1012,108,52,Sold,,,http://www.redfin.com/NC/Durham/614-Southshore-Pkwy-27703/home/43565738,TMLS,2131557,N,Y,35.9717834,-78.8159874
PAST SALE,June-29-2017,Single Family Residential,4201 Hampstead Village Dr,Durham,NC,27703,233000,5,2.5,Grove Park,3020,8712,2004,1058,77,48,Sold,,,http://www.redfin.com/NC/Durham/4201-Hampstead-Village-Dr-27703/home/43596931,TMLS,2111918,N,Y,35.9788725,-78.8109871
PAST SALE,June-23-2017,Single Family Residential,1 Beacon Pl,Durham,NC,27703,232500,4,2.5,Bradbury,2770,8276,2004,1064,84,19,Sold,,,http://www.redfin.com/NC/Durham/Beacon-St-27705/home/43602815,TMLS,2121971,N,Y,35.927582,-78.83756
PAST SALE,July-7-2017,Single Family Residential,5 Venetia Cv,Durham,NC,27703,225000,4,2.5,Grove Park,2222,10236,1999,1050,101,52,Sold,,,http://www.redfin.com/NC/Durham/5-Venetia-Cv-27703/home/43568221,TMLS,2121901,N,Y,35.971934,-78.8166954
PAST SALE,October-25-2017,Single Family Residential,401 Callandale Ln,Durham,NC,27703,245000,4,2.5,Ashton Hall,2480,5619,2014,940,99,60,Sold,,,http://www.redfin.com/NC/Durham/401-Callandale-Ln-27703/home/49676356,TMLS,2141323,N,Y,35.9597086,-78.8318716
PAST SALE,May-31-2017,Single Family Residential,311 Winward Pointe Dr,Durham,NC,27703,245000,4,2.5,Grove Park,2023,7971,2001,1087,121,52,Sold,,,http://www.redfin.com/NC/Durham/311-Winward-Pointe-Dr-27703/home/43568961,TMLS,2119429,N,Y,35.975282,-78.8156777
PAST SALE,January-3-2018,Single Family Residential,3010 Skybrook Ln,Durham,NC,27703,230000,4,3.0,Bradbury,2088,5227,2005,870,110,19,Sold,,,http://www.redfin.com/NC/Durham/3010-Skybrook-Ln-27703/home/43595227,TMLS,2162360,N,Y,35.9258904,-78.8323582
PAST SALE,November-20-2017,Single Family Residential,1806 Raj Dr,Durham,NC,27703,230000,4,2.5,Pagehurst,2317,4356,2004,914,99,22,Sold,,,http://www.redfin.com/NC/Durham/1806-Raj-Dr-27703/home/43607785,TMLS,2136352,N,Y,35.9217272,-78.8179889
PAST SALE,May-31-2017,Single Family Residential,1611 Magnolia Oak Pl,Durham,NC,27703,248000,4,2.5,Magnolia Place,2051,9147,2001,1087,121,36,Sold,,,http://www.redfin.com/NC/Durham/1611-Magnolia-Oak-Pl-27703/home/43588623,TMLS,2123491,N,Y,35.933336,-78.8216954
PAST SALE,July-28-2017,Single Family Residential,522 Farm House Ln,Durham,NC,27703,227000,4,2.5,Ganyard Farm,2776,8581,2007,1029,82,33,Sold,,,http://www.redfin.com/NC/Durham/522-Farm-House-Ln-27703/home/43601518,TMLS,2132429,N,Y,35.9801899,-78.8339509
PAST SALE,October-30-2017,Single Family Residential,406 N Waters Edge Dr,Durham,NC,27703,244000,4,2.5,Grove Park,2042,7405,1998,935,119,52,Sold,,,http://www.redfin.com/NC/Durham/406-N-Water-s-Edge-Dr-27703/home/43568450,TMLS,2153939,N,Y,35.9746933,-78.8165626
PAST SALE,June-14-2017,Single Family Residential,1202 Oak Grove Pkwy,Durham,NC,27703-2906,240000,4,2.5,Grove Park,2855,8276,2000,1073,84,52,Sold,,,http://www.redfin.com/NC/Durham/1202-Oak-Grove-Pkwy-27703/home/43587918,TMLS,2120369,N,Y,35.9811813,-78.8016054
PAST SALE,April-3-2018,Single Family Residential,4708 Rockport Dr,Durham,NC,27703,227900,4,2.5,Bradbury,2108,5793,2005,780,108,18,Sold,,,http://www.redfin.com/NC/Durham/4708-Rockport-Dr-27703/home/43603319,TMLS,2172563,N,Y,35.926178,-78.832119
PAST SALE,June-14-2018,Single Family Residential,5714 Severn Grove Dr,Durham,NC,27703,236000,4,2.5,Bennington,2400,11848,2003,708,98,25,Sold,,,http://www.redfin.com/NC/Durham/5714-Severn-Grove-Dr-27703/home/43605770,TMLS,2183771,N,Y,35.9315721,-78.7520186
PAST SALE,February-23-2018,Single Family Residential,10 Chartwell Ct,Durham,NC,27703,228000,4,2.5,Grove Park,1835,10062,1992,819,124,52,Sold,,,http://www.redfin.com/NC/Durham/10-Chartwell-Ct-27703/home/43568542,TMLS,2167416,N,Y,35.9771122,-78.8119164
PAST SALE,May-23-2018,Single Family Residential,715 Southshore Pkwy,Durham,NC,27703-3925,245000,4,2.5,Grove Park,2196,11804,2003,730,112,52,Sold,,,http://www.redfin.com/NC/Durham/715-Southshore-Pkwy-27703/home/43588042,TMLS,2185475,N,Y,35.9714208,-78.8174919
PAST SALE,May-9-2018,Single Family Residential,606 Bellmeade Bay Dr,Durham,NC,27703,225000,4,2.5,Grove Park,1904,7840,1998,744,118,52,Sold,,,http://www.redfin.com/NC/Durham/606-Bellmeade-Bay-Dr-27703/home/43568913,TMLS,2177603,N,Y,35.9736571,-78.819837
PAST SALE,April-3-2018,Single Family Residential,3109 Rowena Ave,Durham,NC,27703,235000,5,3.0,Durham,2000,32234,2006,780,118,,Sold,,,http://www.redfin.com/NC/Durham/3109-Rowena-Ave-27703/home/43543847,TMLS,2173699,N,Y,35.9743353,-78.8584132
PAST SALE,April-30-2018,Single Family Residential,5 Trescott Dr,Durham,NC,27703,240000,4,2.5,Grove Park,2140,10454,1990,753,112,52,Sold,,,http://www.redfin.com/NC/Durham/5-Trescott-Dr-27703/home/43565822,TMLS,2174482,N,Y,35.9704831,-78.8142174
PAST SALE,June-15-2017,Single Family Residential,520 Poplar St,Durham,NC,27703,250000,4,2.5,Brightwood Trails,2626,6446,2007,1072,95,40,Sold,,,http://www.redfin.com/NC/Durham/520-Poplar-St-27703/home/43601279,TMLS,2109931,N,Y,35.9645696,-78.8044819
PAST SALE,July-18-2017,Single Family Residential,3205 Skybrook Ln,Durham,NC,27703,235000,4,2.5,Bradbury,2530,6882,2006,1039,93,19,Sold,,,http://www.redfin.com/NC/Durham/3205-Skybrook-Ln-27703/home/43597555,TMLS,2132614,N,Y,35.9275252,-78.832314
PAST SALE,November-21-2017,Single Family Residential,12411 Ashe Ridge Ln,Durham,NC,27703,240000,4,2.5,Bennington,2344,9583,2003,913,102,23,Sold,,,http://www.redfin.com/NC/Durham/12411-Ashe-Ridge-Ln-27703/home/43605975,TMLS,2156126,N,Y,35.9320842,-78.7529927
PAST SALE,December-21-2017,Townhouse,223 Brier Summit Pl Unit 2019E,Durham,NC,27703,237330,4,3.5,Durham,1769,,2017,883,134,125,Sold,,,http://www.redfin.com/NC/Durham/223-Brier-Summit-Pl-27703/unit-2019E/home/145082560,TMLS,2139784,N,Y,35.914476,-78.823274
PAST SALE,March-17-2020,Single Family Residential,53 Celtic Dr,Durham,NC,27703,239900,4,3.0,Greenwood,2004,18730,1985,66,120,,Sold,,,http://www.redfin.com/NC/Durham/53-Celtic-Dr-27703/home/43565965,TMLS,2299287,N,Y,35.9937686,-78.8094272
PAST SALE,March-23-2020,Single Family Residential,605 Cove Hollow Dr,Durham,NC,27703-6302,250000,4,2.5,Emerald Pointe,2258,6185,2003,60,111,18,Sold,,,http://www.redfin.com/NC/Durham/605-Cove-Hollow-Dr-27703/home/43591611,TMLS,2301861,N,Y,36.0106192,-78.8030215
PAST SALE,September-16-2019,Single Family Residential,10 Winnabow Ct,Durham,NC,27703-2658,229000,4,2.5,Greycliff,2201,10018,1997,249,104,13,Sold,,,http://www.redfin.com/NC/Durham/10-Winnabow-Ct-27703/home/43563742,TMLS,2270176,N,Y,35.9903151,-78.8290843
