SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-30-2017,Single Family Residential,1108 San Antonio Blvd,Durham,NC,27703,274900,3,2.5,Brightleaf,2108,7492,2016,1057,130,89,Sold,,,http://www.redfin.com/NC/Durham/1108-San-Antonio-Blvd-27703/home/109463445,TMLS,2129012,N,Y,35.9544295,-78.80519
PAST SALE,November-4-2019,Townhouse,109 Brier Crossings Loop,Durham,NC,27703,255000,3,2.5,Townes at Brier Creek Crossing,1526,2003,2014,200,167,148,Sold,,,http://www.redfin.com/NC/Durham/109-Brier-Crossings-Loop-27703/home/49676135,TMLS,2277897,N,Y,35.9246273,-78.7817182
PAST SALE,May-31-2019,Single Family Residential,2071 Tanners Mill Dr,Durham,NC,27703,266000,3,2.5,Hanover Pointe,1934,4835,2014,357,138,40,Sold,,,http://www.redfin.com/NC/Durham/2071-Tanners-Mill-Dr-27703/home/103501245,TMLS,2248525,N,Y,35.9656148,-78.8352782
PAST SALE,June-20-2018,Single Family Residential,1054 Spacious Skies Ln,Durham,NC,27703,260000,3,2.5,Hanover Pointe,2012,3659,2015,702,129,40,Sold,,,http://www.redfin.com/NC/Durham/1054-Spacious-Skies-Ln-27703/home/79095251,TMLS,2190579,N,Y,35.963018,-78.8370367
PAST SALE,October-24-2017,Single Family Residential,1924 Hart St,Durham,NC,27703,265000,3,2.5,Old East Durham,1457,5227,2017,941,182,,Sold,,,http://www.redfin.com/NC/Durham/1924-Hart-St-27703/home/143037772,TMLS,2142863,N,Y,35.9840336,-78.8785801
PAST SALE,June-23-2017,Single Family Residential,3519 Appling Way,Durham,NC,27703,265000,3,2.5,Magnolia Place,2248,9583,2001,1064,118,38,Sold,,,http://www.redfin.com/NC/Durham/3519-Appling-Way-27703/home/43589131,TMLS,2122386,N,Y,35.9310369,-78.8222706
PAST SALE,June-16-2017,Townhouse,115 Torrey Heights Ln,Durham,NC,27703,256000,3,2.5,Brier Village,2019,3920,2013,1071,127,133,Sold,,,http://www.redfin.com/NC/Durham/115-Torrey-Heights-Ln-27703/home/45441102,TMLS,2126976,N,Y,35.9201282,-78.8139519
PAST SALE,January-5-2018,Single Family Residential,1011 Thoughtful Spot Ln,Durham,NC,27703,251000,3,2.5,Hanover Pointe,2418,5052,2015,868,104,40,Sold,,,http://www.redfin.com/NC/Durham/1011-Thoughtful-Spot-Ln-27703/home/104514697,TMLS,2152700,N,Y,35.9648562,-78.8374902
PAST SALE,September-21-2017,Single Family Residential,1602 Magnolia Oak Pl,Durham,NC,27703,252000,3,2.5,Magnolia Place,1958,15681,2004,974,129,38,Sold,,,http://www.redfin.com/NC/Durham/1602-Magnolia-Oak-Pl-27703/home/43587622,TMLS,2141348,N,Y,35.9333623,-78.8206335
PAST SALE,June-2-2017,Single Family Residential,412 Callandale Ln,Durham,NC,27703,252500,3,2.5,Ashton Hall,2444,5924,2014,1085,103,60,Sold,,,http://www.redfin.com/NC/Durham/412-Callandale-Ln-27703/home/49676330,TMLS,2108124,N,Y,35.9601199,-78.8322255
PAST SALE,December-7-2017,Single Family Residential,1318 San Antonio Blvd,Durham,NC,27703,273000,3,2.0,Brightleaf,1570,13982,2017,897,174,88,Sold,,,http://www.redfin.com/NC/Durham/1318-San-Antonio-Blvd-27703/home/144289049,TMLS,2163693,N,Y,35.95524,-78.803377
PAST SALE,June-1-2017,Single Family Residential,7 Waterview Ct,Durham,NC,27703,255000,3,2.5,Lakeside,2532,16552,1991,1086,101,52,Sold,,,http://www.redfin.com/NC/Durham/7-Waterview-Ct-27703/home/43565827,TMLS,2126028,N,Y,35.9693091,-78.8120049
PAST SALE,December-15-2017,Townhouse,226 Zante Currant Rd,Durham,NC,27703,250199,3,2.5,Durham,1820,3484,2017,889,137,120,Sold,,,http://www.redfin.com/NC/Durham/226-Zante-Currant-Rd-27703/home/110075644,TMLS,2136071,N,Y,35.9461346,-78.8719202
PAST SALE,September-1-2017,Single Family Residential,2021 Hickory Nut Dr,Durham,NC,27703,269900,3,2.0,Durham,1690,20037,2017,994,160,,Sold,,,http://www.redfin.com/NC/Durham/2021-Hickory-Nut-Dr-27703/home/43559587,TMLS,2128697,N,Y,35.9491896,-78.8729638
