SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-13-2019,Townhouse,505 Timpson Ave,Durham,NC,27703,237500,3,2.5,Brightleaf,1682,2570,2015,161,141,177,Sold,,,http://www.redfin.com/NC/Durham/505-Timpson-Ave-27703/home/109463374,TMLS,2282011,N,Y,35.9484065,-78.8135328
PAST SALE,August-9-2018,Single Family Residential,612 Pebblestone Dr,Durham,NC,27703,225000,3,2.5,Ridgefield,2248,5880,2004,652,100,17,Sold,,,http://www.redfin.com/NC/Durham/612-Pebblestone-Dr-27703/home/43601717,TMLS,2200756,N,Y,36.0074535,-78.8095268
PAST SALE,April-17-2019,Single Family Residential,1105 Nichols Farm Dr,Durham,NC,27703-3916,248500,3,2.5,Grove Park,1878,14374,1996,401,132,52,Sold,,,http://www.redfin.com/NC/Durham/1105-Nichols-Farm-Dr-27703/home/43569255,TMLS,2234811,N,Y,35.9706054,-78.8181998
PAST SALE,June-12-2019,Single Family Residential,219 Kindlewood Dr,Durham,NC,27703,231000,3,2.5,Grove Park,1729,6098,2001,345,134,52,Sold,,,http://www.redfin.com/NC/Durham/219-Kindlewood-Dr-27703/home/43568684,TMLS,2254175,N,Y,35.9806082,-78.8093498
PAST SALE,October-6-2017,Condo/Co-op,300 Finsbury St #104,Durham,NC,27703,248000,3,2.5,Davis Park,1641,,2008,959,151,353,Sold,,,http://www.redfin.com/NC/Durham/300-Finsbury-St-27703/unit-104/home/43609880,TMLS,2146107,N,Y,35.8824309,-78.8646505
PAST SALE,July-19-2017,Single Family Residential,2001 Cedar Grove Dr,Durham,NC,27703,244000,3,2.5,Alexander Crossing,2167,9278,2004,1038,113,32,Sold,,,http://www.redfin.com/NC/Durham/2001-Cedar-Grove-Dr-27703/home/43600414,TMLS,2131255,N,Y,35.9239105,-78.8260425
PAST SALE,August-31-2017,Single Family Residential,2816 Prospect Pkwy,Durham,NC,27703,225000,3,2.5,Brightleaf,1756,6534,2006,995,128,40,Sold,,,http://www.redfin.com/NC/Durham/2816-Prospect-Pkwy-27703/home/43604507,TMLS,2135587,N,Y,35.9528909,-78.8134393
PAST SALE,December-6-2017,Single Family Residential,1811 Hackney Ln,Durham,NC,27703,233000,3,2.5,Brightleaf,1668,6272,2007,898,140,40,Sold,,,http://www.redfin.com/NC/Durham/1811-Hackney-Ln-27703/home/43610183,TMLS,2157607,N,Y,35.9526376,-78.8124917
PAST SALE,,Single Family Residential,2226 Tanners Mill Dr,Durham,NC,27703,235000,3,2.5,,1986,3615,2013,,118,,,,,http://www.redfin.com/NC/Durham/2226-Tanners-Mill-Dr-27703/home/44592322,,,N,Y,35.9651193,-78.8313407
PAST SALE,July-21-2017,Single Family Residential,2062 October Dr,Durham,NC,27705,244000,3,2.5,Hanover Pointe,1954,5662,2015,1036,125,40,Sold,,,http://www.redfin.com/NC/Durham/2062-October-Dr-27703/home/103501666,TMLS,2129154,N,Y,35.9649146,-78.8364721
