SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-12-2020,Single Family Residential,4706 Rockport Dr,Durham,NC,27703,271000,4,3.0,Bradbury,2123,5052,2005,1,128,20,Sold,,,http://www.redfin.com/NC/Durham/4706-Rockport-Dr-27703/home/43595688,TMLS,2319115,N,Y,35.9262183,-78.8322698
PAST SALE,May-20-2020,Single Family Residential,101 Morningside Dr,Durham,NC,27713,408500,4,4.0,Chamberlynne,2820,7840,2013,24,145,51,Sold,,,http://www.redfin.com/NC/Durham/101-Morningside-Dr-27713/home/65111881,TMLS,2309988,N,Y,35.9337194,-78.9292441
PAST SALE,May-22-2020,Single Family Residential,706 Adeline Ct,Durham,NC,27713,472500,4,3.5,Durham,3269,6098,2020,22,145,75,Sold,,,http://www.redfin.com/NC/Durham/706-Adeline-Ct-27713/home/144338562,TMLS,2288296,N,Y,35.8920933,-78.931395
PAST SALE,May-15-2020,Single Family Residential,305 Harkness Cir,Durham,NC,27705,510000,6,4.0,Carillon Forest,4298,15463,2006,29,119,38,Sold,,,http://www.redfin.com/NC/Durham/305-Harkness-Cir-27705/home/43605405,TMLS,2310802,N,Y,35.979799,-78.9843433
PAST SALE,May-14-2020,Single Family Residential,202 W Knox St,Durham,NC,27701,495000,4,2.5,Durham,1953,11761,2004,30,253,,Sold,,,http://www.redfin.com/NC/Durham/202-W-Knox-St-27701/home/43601993,TMLS,2313151,N,Y,36.0129537,-78.8946532
PAST SALE,May-21-2020,Single Family Residential,1119 Stonebridge Dr,Durham,NC,27712,639000,4,5.5,Treyburn,6210,39813,1994,23,103,46,Sold,,,http://www.redfin.com/NC/Durham/1119-Stonebridge-Dr-27712/home/43583843,TMLS,2308854,N,Y,36.122699,-78.8596517
PAST SALE,June-5-2020,Single Family Residential,10 Windchime Ct,Durham,NC,27704,265000,5,2.5,Durham,2214,12196,2019,8,120,13,Sold,,,http://www.redfin.com/NC/Durham/10-Windchime-Ct-27704/home/146951753,TMLS,2308550,N,Y,36.0563524,-78.8849537
PAST SALE,June-8-2020,Single Family Residential,2907 Trail Wood Dr,Durham,NC,27705,1050000,5,5.0,Croasdaile Farm,5089,53143,2015,5,206,39,Sold,,,http://www.redfin.com/NC/Durham/2907-Trail-Wood-Dr-27705/home/49676586,TMLS,2315776,N,Y,36.0494164,-78.9510533
PAST SALE,June-1-2020,Single Family Residential,1808 Haddington Dr,Durham,NC,27712,510000,4,4.5,Treyburn,4035,22956,2007,12,126,46,Sold,,,http://www.redfin.com/NC/Durham/1808-Haddington-Dr-27712/home/43584198,TMLS,2310758,N,Y,36.1334319,-78.8598949
PAST SALE,May-28-2020,Single Family Residential,3930 River Stone Rd,Durham,NC,27705,1058947,5,5.5,Cabe Crossing,4740,69696,2020,16,223,82,Sold,,,http://www.redfin.com/NC/Durham/3930-River-Stone-Rd-27705/home/171263936,TMLS,2312098,N,Y,36.0622093,-79.0073166
