SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-25-2017,Townhouse,221 Churment Ct,Durham,NC,27703,233468,3,2.5,Durham,1820,3484,2017,1001,128,120,Sold,,,http://www.redfin.com/NC/Durham/221-Churment-Ct-27703/home/110075528,TMLS,2131284,N,Y,35.9460313,-78.8715146
PAST SALE,May-26-2017,Townhouse,106 Churment Ct,Durham,NC,27703,228184,3,2.5,Durham,1694,2613,2017,1092,135,120,Sold,,,http://www.redfin.com/NC/Durham/106-Churment-Ct-27703/home/110068438,TMLS,2118727,N,Y,35.9463088,-78.8690629
PAST SALE,November-16-2017,Townhouse,230 Churment Ct,Durham,NC,27703,243912,3,2.5,Durham,1811,2613,2017,918,135,120,Sold,,,http://www.redfin.com/NC/Durham/230-Churment-Ct-27703/home/110076006,TMLS,2147328,N,Y,35.9464623,-78.8719469
PAST SALE,August-21-2017,Townhouse,215 Churment Ct,Durham,NC,27703,239159,3,2.5,Durham,1820,3484,2017,1005,131,120,Sold,,,http://www.redfin.com/NC/Durham/215-Churment-Ct-27703/home/110075962,TMLS,2135569,N,Y,35.9460188,-78.8712693
PAST SALE,December-4-2017,Townhouse,311 Zante Currant Rd,Durham,NC,27703,247136,3,2.5,Durham,1820,3484,2017,900,136,129,Sold,,,http://www.redfin.com/NC/Durham/311-Zante-Currant-Rd-27703/home/110075838,TMLS,2152142,N,Y,35.9465608,-78.8724813
PAST SALE,November-28-2017,Townhouse,233 Zante Currant Rd,Durham,NC,27703,233423,3,2.5,Durham,1700,2613,2017,906,137,120,Sold,,,http://www.redfin.com/NC/Durham/233-Zante-Currant-Rd-27703/home/110075556,TMLS,2137054,N,Y,35.9461936,-78.8724535
PAST SALE,December-29-2017,Townhouse,313 Zante Currant Rd,Durham,NC,27703,233791,3,2.5,Durham,1700,2613,2017,875,138,120,Sold,,,http://www.redfin.com/NC/Durham/313-Zante-Currant-Rd-27703/home/110075424,TMLS,2137072,N,Y,35.9466441,-78.8724804
PAST SALE,December-15-2017,Townhouse,222 Zante Currant Rd,Durham,NC,27703,229561,3,2.5,Durham,1811,2613,2017,889,127,120,Sold,,,http://www.redfin.com/NC/Durham/222-Zante-Currant-Rd-27703/home/110075930,TMLS,2149655,N,Y,35.9459734,-78.8718868
PAST SALE,July-13-2017,Townhouse,214 Churment Ct,Durham,NC,27703,235019,3,2.5,Durham,1811,2613,2017,1044,130,120,Sold,,,http://www.redfin.com/NC/Durham/214-Churment-Ct-27703/home/110075697,TMLS,2132717,N,Y,35.9464266,-78.8712437
PAST SALE,November-13-2017,Townhouse,222 Churment Ct,Durham,NC,27703,232960,3,2.5,Durham,1811,2613,2017,921,129,120,Sold,,,http://www.redfin.com/NC/Durham/222-Churment-Ct-27703/home/110075614,TMLS,2146946,N,Y,35.9464443,-78.8715928
