SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-19-2019,Single Family Residential,1701 Ruffin St,Durham,NC,27701,232750,3,1.0,Trinity Park,950,9365,1950,458,245,,Sold,,,http://www.redfin.com/NC/Durham/1701-Ruffin-St-27701/home/43520779,TMLS,2231489,N,Y,36.017947,-78.9031638
PAST SALE,March-18-2019,Single Family Residential,1703 Ruffin St,Durham,NC,27701,210000,2,1.0,Trinity Park,837,9365,1950,431,251,,Sold,,,http://www.redfin.com/NC/Durham/1703-Ruffin-St-27701/home/43522783,TMLS,2238491,N,Y,36.0180845,-78.9031749
PAST SALE,November-2-2018,Multi-Family (2-4 Unit),314 Edward St Unit 314-316,Durham,NC,27701,224900,4,2.0,Durham,1368,10018,1955,567,164,,Sold,,,http://www.redfin.com/NC/Durham/314-Edward-St-27701/unit-314-316/home/146212451,TMLS,2203158,N,Y,36.0041218,-78.8894246
PAST SALE,September-5-2018,Single Family Residential,1214 N Mangum St,Durham,NC,27701,320000,1,1.0,Durham,680,9365,1923,625,471,,Sold,,,http://www.redfin.com/NC/Durham/1214-N-Mangum-St-27701/home/43525024,TMLS,2191540,N,Y,36.008301,-78.8930759
PAST SALE,August-6-2018,Single Family Residential,315 Gray Ave,Durham,NC,27701,276240,3,2.0,Durham,1246,6838,1985,655,222,,Sold,,,http://www.redfin.com/NC/Durham/315-Gray-Ave-27701/home/43524916,TMLS,2197534,N,Y,35.9994051,-78.8928734
PAST SALE,April-9-2019,Single Family Residential,1209 Eva St,Durham,NC,27703,240000,3,1.0,Durham,1381,8712,1937,409,174,,Sold,,,http://www.redfin.com/NC/Durham/1209-Eva-St-27703/home/43530773,TMLS,2239435,N,Y,35.993735,-78.879172
PAST SALE,April-15-2019,Single Family Residential,1511 Woodland Dr,Durham,NC,27701,320000,2,2.0,Trinity Park,1443,7274,1940,403,222,,Sold,,,http://www.redfin.com/NC/Durham/1511-Woodland-Dr-27701/home/43606386,TMLS,2242112,N,Y,36.0163116,-78.9045343
PAST SALE,April-15-2019,Multi-Family (2-4 Unit),1213 Ivy St,Durham,NC,27701,250000,6,5.0,Eastern Heights,2689,7666,2007,403,93,,Sold,,,http://www.redfin.com/NC/Durham/1213-Ivy-St-27701/home/43531772,TMLS,2239544,N,Y,35.998304,-78.879126
PAST SALE,,Single Family Residential,1006 North St,Durham,NC,27701,303000,2,1.0,,1232,4008,1940,,246,,,,,http://www.redfin.com/NC/Durham/1006-North-St-27701/home/43522218,,,N,Y,36.0048105,-78.8978143
PAST SALE,October-25-2018,Single Family Residential,104 E Corporation St,Durham,NC,27701,235000,3,2.0,Durham,1094,5967,1996,575,215,,Sold,,,http://www.redfin.com/NC/Durham/104-E-Corporation-St-27701/home/43524734,TMLS,2213457,N,Y,36.0010366,-78.8947194
PAST SALE,December-15-2018,Single Family Residential,1010 Franklin St,Durham,NC,27701,345000,3,2.0,Durham,1452,5706,1901,524,238,,Sold,,,http://www.redfin.com/NC/Durham/1010-Franklin-St-27701/home/43526188,TMLS,2208811,N,Y,35.9898684,-78.8884408
PAST SALE,May-24-2019,Single Family Residential,1502 Fay St,Durham,NC,27707,299850,3,2.5,Durham,1516,10454,2019,364,198,,Sold,,,http://www.redfin.com/NC/Durham/1502-Fay-St-27701/home/43528050,TMLS,2240764,N,Y,36.000977,-78.878889
PAST SALE,May-1-2019,Single Family Residential,710 Holloway St,Durham,NC,27701,315000,3,2.0,Durham,1640,12196,1900,387,192,,Sold,,,http://www.redfin.com/NC/Durham/710-Holloway-St-27701/home/43527258,TMLS,2244783,N,Y,35.9943321,-78.8885735
PAST SALE,May-13-2019,Condo/Co-op,109 W Main St #203,Durham,NC,27701,290000,1,1.0,Durham,826,,1911,375,351,300,Sold,,,http://www.redfin.com/NC/Durham/109-W-Main-St-27701/unit-203/home/160871705,TMLS,2245225,N,Y,35.9950708,-78.901173
PAST SALE,,Single Family Residential,1414 Ruffin St,Durham,NC,27701,288000,3,2.0,,1215,8843,1946,,237,,,,,http://www.redfin.com/NC/Durham/1414-Ruffin-St-27701/home/43523230,,,N,Y,36.0140549,-78.9027328
PAST SALE,June-3-2019,Single Family Residential,707 N Queen St,Durham,NC,27701,350000,3,2.0,Cleveland Holloway,1313,7448,1925,354,267,,Sold,,,http://www.redfin.com/NC/Durham/707-N-Queen-St-27701/home/43527206,TMLS,2251955,N,Y,35.9982206,-78.8937909
PAST SALE,July-19-2019,Single Family Residential,1011 Chester St,Durham,NC,27701,302000,3,2.0,Durham,1453,6446,1930,308,208,,Sold,,,http://www.redfin.com/NC/Durham/1011-Chester-St-27701/home/43525964,TMLS,2261003,N,Y,35.9961094,-78.8829334
PAST SALE,September-10-2019,Single Family Residential,1119 Lancaster St,Durham,NC,27701,255000,2,2.0,Walltown,900,6795,1981,255,283,,Sold,,,http://www.redfin.com/NC/Durham/1119-Lancaster-St-27701/home/43518923,TMLS,2264066,N,Y,36.0164959,-78.913444
PAST SALE,,Single Family Residential,618 Dupree St,Durham,NC,27701,225000,5,2.5,,3971,7492,1949,,57,,,,,http://www.redfin.com/NC/Durham/618-Dupree-St-27701/home/43530115,,,N,Y,35.9771605,-78.8976177
