SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-2-2017,Townhouse,30 Holly Berry Ln,Durham,NC,27703,197000,3,2.5,Rustica Oaks,1913,2526,2015,1085,103,135,Sold,,,http://www.redfin.com/NC/Durham/30-Holly-Berry-Ln-27703/home/103501838,TMLS,2121885,N,Y,35.9495178,-78.8811879
PAST SALE,July-24-2017,Single Family Residential,4208 Suitt Rd,Durham,NC,27703,199900,3,2.0,Oak Grove Acres,2028,20908,1975,1033,99,,Sold,,,http://www.redfin.com/NC/Durham/4208-Suitt-Rd-27703/home/43568474,TMLS,2105000,N,Y,36.0168379,-78.7995253
PAST SALE,July-13-2017,Single Family Residential,1400 Ed Cook Rd,Durham,NC,27703,189900,4,1.5,Durham,1648,19602,1965,1044,115,,Sold,,,http://www.redfin.com/NC/Durham/1400-Ed-Cook-Rd-27703/home/43559535,TMLS,2131971,N,Y,35.9537661,-78.8736051
PAST SALE,January-5-2018,Single Family Residential,3125 Appling Way,Durham,NC,27703,180000,3,2.5,Stirrup Creek,1535,14157,1984,868,117,32,Sold,,,http://www.redfin.com/NC/Durham/3125-Appling-Way-27703/home/43561073,TMLS,2162317,N,Y,35.9245939,-78.8253595
PAST SALE,July-20-2017,Single Family Residential,203 N Driver St,Durham,NC,27703,200000,2,2.0,Durham,1675,7666,1900,1037,119,,Sold,,,http://www.redfin.com/NC/Durham/203-N-Driver-St-27703/home/43595634,TMLS,2107427,N,Y,35.9869925,-78.8783755
PAST SALE,,Townhouse,2 Suncrest Ct,Durham,NC,27703,195000,3,2.5,,1548,2570,2006,,126,,,,,http://www.redfin.com/NC/Durham/2-Suncrest-Ct-27703/home/43598219,,,N,Y,35.941288,-78.84269
PAST SALE,September-15-2017,Single Family Residential,1907 Raj Dr,Durham,NC,27703,199000,3,2.5,Pagehurst,1702,4399,2004,980,117,22,Sold,,,http://www.redfin.com/NC/Durham/1907-Raj-Dr-27703/home/43607034,TMLS,2143843,N,Y,35.922149,-78.8165776
PAST SALE,August-24-2017,Townhouse,111 Cross Blossom Rd #251,Durham,NC,27703,191070,3,2.5,Brightleaf,1600,1306,2017,1002,119,165,Sold,,,http://www.redfin.com/NC/Durham/111-Cross-Blossom-Rd-27703/unit-251/home/161370931,TMLS,2111182,N,Y,35.9475621,-78.8129341
PAST SALE,,Single Family Residential,214 Holly Blossom Dr,Durham,NC,27703,200000,3,2.5,,1656,9148,2011,,121,,,,,http://www.redfin.com/NC/Durham/214-Holly-Blossom-Dr-27703/home/43612764,,,N,Y,35.9656705,-78.7929751
PAST SALE,May-23-2017,Single Family Residential,3115 Forrestal Dr,Durham,NC,27703,185000,4,2.5,Lynn Hollow,1979,5793,2006,1095,93,20,Sold,,,http://www.redfin.com/NC/Durham/3115-Forrestal-Dr-27703/home/43600717,TMLS,2121572,N,Y,35.9730004,-78.8410293
PAST SALE,December-29-2017,Townhouse,102 Harvest Oaks Ln #88,Durham,NC,27703,189900,3,2.5,Ganyard Farm,1520,1306,2017,875,125,75,Sold,,,http://www.redfin.com/NC/Durham/102-Harvest-Oaks-Ln-27703/unit-88/home/43607169,TMLS,2148088,N,Y,35.98177,-78.832382
PAST SALE,December-20-2017,Single Family Residential,814 Ricon Pl,Durham,NC,27703,185000,3,2.0,Fletcher Hills,1976,19950,1969,884,94,,Sold,,,http://www.redfin.com/NC/Durham/814-Ricon-Pl-27703/home/43563396,TMLS,2161414,N,Y,35.9698065,-78.82758
PAST SALE,September-1-2017,Single Family Residential,3123 Gibson Rd,Durham,NC,27703,178000,2,2.0,Durham,2006,43560,1982,994,89,,Sold,,,http://www.redfin.com/NC/Durham/3123-Gibson-Rd-27703/home/43560077,TMLS,2141937,N,Y,35.9742179,-78.8414716
PAST SALE,October-30-2017,Single Family Residential,813 Statler Dr,Durham,NC,27703,185000,3,2.5,Ridgefield,1899,7797,2005,935,97,18,Sold,,,http://www.redfin.com/NC/Durham/813-Statler-Dr-27703/home/43596296,TMLS,2151592,N,Y,36.0038983,-78.8141289
PAST SALE,September-27-2017,Single Family Residential,904 Bengel Dr,Durham,NC,27703,182000,3,2.5,Ridgefield,1921,5227,2005,968,95,24,Sold,,,http://www.redfin.com/NC/Durham/904-Bengel-Dr-27703/home/43605368,TMLS,2138673,N,Y,36.005911,-78.8118721
PAST SALE,October-17-2017,Single Family Residential,7 Pumpkin Pl,Durham,NC,27703,176500,3,2.5,Ganyard Farm,1610,5227,2010,948,110,35,Sold,,,http://www.redfin.com/NC/Durham/7-Pumpkin-Pl-27703/home/43598102,TMLS,2147811,N,Y,35.9825825,-78.8353966
PAST SALE,December-22-2017,Townhouse,235 Cross Blossom Rd,Durham,NC,27703,195588,3,2.5,Brightleaf,1600,1742,2017,882,122,170,Sold,,,http://www.redfin.com/NC/Durham/235-Cross-Blossom-Rd-27703/home/113868946,TMLS,2126492,N,Y,35.946895,-78.813887
PAST SALE,September-22-2017,Single Family Residential,3701 Weatherby Dr,Durham,NC,27703,197000,4,2.5,Greycliff,2199,12327,1995,973,90,12,Sold,,,http://www.redfin.com/NC/Durham/3701-Weatherby-Dr-27703/home/43560726,TMLS,2140686,N,Y,35.9879919,-78.827554
PAST SALE,October-10-2017,Single Family Residential,211 Morning View Ct,Durham,NC,27703-2934,190000,3,2.5,Linkside,1610,7405,2003,955,118,52,Sold,,,http://www.redfin.com/NC/Durham/211-Morning-View-Ct-27703/home/43602228,TMLS,2145946,N,Y,35.982401,-78.79895
PAST SALE,June-28-2017,Single Family Residential,815 Pebblestone Dr,Durham,NC,27703,177500,3,2.5,Ridgefield,1788,6577,2003,1059,99,18,Sold,,,http://www.redfin.com/NC/Durham/815-Pebblestone-Dr-27703/home/43591575,TMLS,2129153,N,Y,36.0092654,-78.8060308
PAST SALE,November-30-2017,Single Family Residential,3601 Weatherby Dr,Durham,NC,27703,196500,4,2.5,Greycliff,1900,11586,1995,904,103,12,Sold,,,http://www.redfin.com/NC/Durham/3601-Weatherby-Dr-27703/home/43561267,TMLS,2157344,N,Y,35.9879449,-78.8289155
PAST SALE,October-31-2017,Townhouse,102 Harvest Oaks Ln #50,Durham,NC,27703,186100,3,2.5,Ganyard Farm,1518,1306,2017,934,123,,Sold,,,http://www.redfin.com/NC/Durham/102-Harvest-Oaks-Ln-27703/unit-50/home/43608164,TMLS,2125478,N,Y,35.98177,-78.832382
PAST SALE,August-30-2017,Single Family Residential,413 Burrell Rd,Durham,NC,27703,178000,3,2.5,Gatewood Forest,1749,11151,2002,996,102,28,Sold,,,http://www.redfin.com/NC/Durham/413-Burrell-Rd-27703/home/43603688,TMLS,2142796,N,Y,35.9930429,-78.8184543
PAST SALE,August-23-2017,Single Family Residential,3102 Skybrook Ln,Durham,NC,27703-5981,196000,3,2.5,Bradbury,1568,8276,2004,1003,125,19,Sold,,,http://www.redfin.com/NC/Durham/3102-Skybrook-Ln-27703/home/43601465,TMLS,2141287,N,Y,35.9265073,-78.8331104
PAST SALE,December-28-2017,Townhouse,228 Cross Blossom Rd,Durham,NC,27703,197000,3,2.5,Brightleaf,1600,1742,2017,876,123,170,Sold,,,http://www.redfin.com/NC/Durham/228-Cross-Blossom-Rd-27703/home/113869462,TMLS,2126524,N,Y,35.947322,-78.814005
PAST SALE,June-20-2017,Single Family Residential,2 Fielding Ct,Durham,NC,27703,185000,3,2.5,Ridgefield,2194,5183,2005,1067,84,18,Sold,,,http://www.redfin.com/NC/Durham/2-Fielding-Ct-27703/home/43596011,TMLS,2124671,N,Y,36.005859,-78.8086418
PAST SALE,September-15-2017,Single Family Residential,406 Sapphire Dr,Durham,NC,27703,182750,4,2.5,Stone Hill Estates,1765,7492,1998,980,104,12,Sold,,,http://www.redfin.com/NC/Durham/406-Sapphire-Dr-27703/home/43562240,TMLS,2145199,N,Y,35.9898098,-78.8219166
PAST SALE,December-5-2017,Townhouse,102 Harvest Oaks Ln #76,Durham,NC,27703,184000,3,2.5,Ganyard Farm,1520,1306,2017,899,121,75,Sold,,,http://www.redfin.com/NC/Durham/102-Harvest-Oaks-Ln-27703/unit-76/home/43607680,TMLS,2154251,N,Y,35.98177,-78.832382
PAST SALE,December-27-2017,Single Family Residential,1019 S Mineral Springs Rd,Durham,NC,27703,185000,3,2.0,Durham,1690,27878,1946,877,109,,Sold,,,http://www.redfin.com/NC/Durham/1019-S-Mineral-Springs-Rd-27703/home/43564951,TMLS,2154528,N,Y,35.9667965,-78.8338222
PAST SALE,November-14-2017,Single Family Residential,224 Glaive Dr,Durham,NC,27703,195000,3,2.5,Ivanhoe,1680,20037,1987,920,116,,Sold,,,http://www.redfin.com/NC/Durham/224-Glaive-Dr-27703/home/43565075,TMLS,2152024,N,Y,35.9867922,-78.8157219
PAST SALE,December-6-2017,Single Family Residential,205 Lanier Valley Dr,Durham,NC,27703,185000,3,2.5,Grove Park,1550,10890,2001,898,119,52,Sold,,,http://www.redfin.com/NC/Durham/205-Lanier-Valley-Dr-27703/home/43588845,TMLS,2149541,N,Y,35.9848973,-78.8071814
PAST SALE,May-25-2017,Townhouse,5219 Dilbagh Dr,Durham,NC,27703,183000,3,2.5,Meadows Of Pagehurst,1612,3484,2004,1093,114,93,Sold,,,http://www.redfin.com/NC/Durham/5219-Dilbagh-Dr-27703/home/43605557,TMLS,2120359,N,Y,35.9232001,-78.8139962
PAST SALE,,Townhouse,5203 Dilbagh Dr,Durham,NC,27703,183000,3,2.5,,1604,3441,2004,,114,,,,,http://www.redfin.com/NC/Durham/5203-Dilbagh-Dr-27703/home/43596172,,,N,Y,35.922536,-78.8140847
