sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,March-12-2018,Single Family Residential,608 Magna Dr,Durham,NC,27703,27703,222000,3,2.5,Ridgefield,2391,6098,2004,802,93,18,Sold,TMLS,2170581,N,Y,36.0066892,-78.8098808
PAST SALE,March-12-2018,Townhouse,151 Brier Crossings Loop,Durham,NC,27703,27703,233000,3,2.5,Townes at Brier Creek Crossing,1520,1960,2015,802,153,135,Sold,TMLS,2171872,N,Y,35.9239302,-78.7806702
PAST SALE,March-12-2018,Single Family Residential,100 St Thomas Dr,Chapel Hill,NC,27517,27517,257500,4,2.5,Colony Lake,1967,4791,1990,802,131,60,Sold,TMLS,2172217,N,Y,35.9400174,-79.0076637
PAST SALE,March-12-2018,Townhouse,701 W Trinity Ave #113,Durham,NC,27701,27701,350000,2,2,Trinity Lofts,1201,1089,2007,802,291,200,Sold,TMLS,2172790,N,Y,36.0051775,-78.9026684
PAST SALE,March-12-2018,Townhouse,701 W Trinity Ave #113,Durham,NC,27701,27701,350000,2,2,Trinity Lofts,1201,1089,2007,802,291,200,Sold,TMLS,2172790,N,Y,36.0051775,-78.9026684
PAST SALE,March-12-2018,Single Family Residential,112 Chapel Run Way,Chapel Hill,NC,27517,27517,368900,4,2.5,Durham,2406,4399,2017,802,153,60,Sold,TMLS,2137694,N,Y,35.911342,-78.990753
PAST SALE,March-12-2018,Single Family Residential,25309 Ludwell,Chapel Hill,NC,27517,27517,638500,4,3.5,Governors Club,3639,39639,2000,802,175,244,Sold,TMLS,2164360,N,Y,35.8391184,-79.0508144
PAST SALE,March-12-2018,Single Family Residential,172 Crimson Oak Dr,Durham,NC,27713,27713,745000,5,4.5,Colvard Farms,5403,20037,2006,802,138,133,Sold,TMLS,2158831,N,Y,35.863314,-78.9551185
PAST SALE,March-12-2019,Townhouse,3292 Ivey Wood Ln,Durham,NC,27704,27704,159607,2,2.5,Amberlynn Valley,1171,1742,2018,437,136,90,Sold,TMLS,2220427,N,Y,35.96938,-78.8435
PAST SALE,March-12-2019,Single Family Residential,908 Odyssey Dr,Durham,NC,27713,27713,299000,4,2.5,Lochside,2282,10890,2005,437,131,40,Sold,TMLS,2236784,N,Y,35.9307808,-78.8999364
PAST SALE,March-12-2019,Single Family Residential,521 Ramcat Rd,Durham,NC,27713,27713,402500,4,2.5,Huntington Ridge,3038,10018,2004,437,132,55,Sold,TMLS,2237110,N,Y,35.892731,-78.9491753
PAST SALE,March-12-2019,Single Family Residential,75404 Rowan,Chapel Hill,NC,27517,27517,547000,3,3.5,Tryon Courte,3355,8842,2016,437,163,443,Sold,TMLS,2210435,N,Y,35.8445387,-79.035239
PAST SALE,March-12-2019,Single Family Residential,82110 Ehringhaus,Chapel Hill,NC,27517,27517,600000,3,2.5,Morehead Forest,3455,10018,1998,437,174,269,Sold,TMLS,2228949,N,Y,35.8365249,-79.0334509
PAST SALE,March-12-2020,Townhouse,612 Canyon Lake Cir,Morrisville,NC,27560-7791,27560,240000,3,2.5,Breckenridge,1386,1306,2001,71,173,101,Sold,TMLS,2301674,N,Y,35.838797,-78.862831
PAST SALE,March-12-2020,Single Family Residential,55216 Broughton,Chapel Hill,NC,27517,27517,850000,4,4.5,Governors Club,6177,34412,1997,71,138,278,Sold,TMLS,2094510,N,Y,35.8489809,-79.0432738
PAST SALE,March-13-2018,Townhouse,156 St Andrews Ln,Chapel Hill,NC,27517,27517,145000,2,1,Colony Lake,992,1742,1986,801,146,200,Sold,TMLS,2174649,N,Y,35.9383697,-79.0093365
PAST SALE,March-13-2018,Single Family Residential,1031 Bengel Dr,Durham,NC,27703,27703,172000,3,2.5,Ridgefield,1650,5357,2006,801,104,18,Sold,TMLS,2171305,N,Y,36.0064758,-78.8089515
PAST SALE,March-13-2018,Single Family Residential,5004 Miller Dr,Durham,NC,27704,27704,203000,4,2.5,Swanns Mill,1828,8189,2007,801,111,47,Sold,TMLS,2170925,N,Y,36.0651887,-78.8756172
PAST SALE,March-13-2018,Townhouse,412 Irving Way #219,Durham,NC,27703,27703,212736,3,2.5,Brightleaf,1600,1742,2017,801,133,170,Sold,TMLS,2151554,N,Y,35.947641,-78.814744
PAST SALE,March-13-2018,Townhouse,412 Irving Way #219,Durham,NC,27703,27703,212736,3,2.5,Brightleaf,1600,1742,2017,801,133,170,Sold,TMLS,2151554,N,Y,35.947641,-78.814744
PAST SALE,March-13-2018,Single Family Residential,2067 Tanners Mill Dr,Durham,NC,27703,27703,255500,3,2.5,Hanover Pointe,2413,4356,2014,801,106,40,Sold,TMLS,2167672,N,Y,35.9656817,-78.8355436
PAST SALE,March-13-2018,Single Family Residential,5 Sinclair Cir,Durham,NC,27705,27705,385000,4,3.5,Lochnora,2918,16988,1988,801,132,6,Sold,TMLS,2168338,N,Y,35.9874125,-78.9816147
PAST SALE,March-13-2019,Single Family Residential,4906 Bridgewood Dr,Durham,NC,27713,27713,310000,4,2.5,Hope Valley Farms,2064,9583,1994,436,150,25,Sold,TMLS,2235151,N,Y,35.9358534,-78.9372316
PAST SALE,March-13-2019,Single Family Residential,34 Westridge Dr,Durham,NC,27713,27713,390000,4,3.5,Westridge,2918,11325,1986,436,134,19,Sold,TMLS,2234792,N,Y,35.9194945,-78.9358486
PAST SALE,March-13-2020,Condo/Co-op,807 Trinity #240,Durham,NC,27701,27701,165000,1,1,Duke Tower Condominiums,600,10890,1972,70,275,305,Sold,TMLS,2292243,N,Y,36.0049829,-78.9045708
PAST SALE,March-13-2020,Townhouse,1304 Checkerberry Dr,Morrisville,NC,27560,27560,294000,3,2.5,Church Street Townes,1554,1742,2009,70,189,145,Sold,TMLS,2294730,N,Y,35.8278752,-78.8327232
PAST SALE,March-13-2020,Single Family Residential,51 W Timber Creek Path,Chapel Hill,NC,27517,27517,365000,3,3,Pines at Westfall,2328,8494,2018,70,157,120,Sold,TMLS,2281613,N,Y,35.8192336,-79.05925
PAST SALE,March-13-2020,Single Family Residential,305 Wellwater Ave,Durham,NC,27703,27703,370000,4,2.5,Sherron Farms,3185,10367,2016,70,116,50,Sold,TMLS,2276546,N,Y,35.9673709,-78.793639
PAST SALE,March-13-2020,Single Family Residential,3107 Chelmsford Dr,Durham,NC,27705,27705,490000,4,3,Lochnora,2428,23522,2000,70,202,6,Sold,TMLS,2303137,N,Y,35.9895965,-78.9803676
PAST SALE,March-13-2020,Single Family Residential,1119 Crested Jay Dr Lot 78-Morgan,Durham,NC,27707,27707,650356,4,2.5,Durham,4234,10018,2019,70,154,55,Sold,TMLS,2259479,N,Y,35.97364474,-78.97597396
PAST SALE,March-13-2020,Single Family Residential,212 Tennwood Ct,Durham,NC,27712,27712,735000,5,5.5,Treyburn,7008,72963,2002,70,105,46,Sold,TMLS,2259214,N,Y,36.1180862,-78.8609785
PAST SALE,March-13-2020,Single Family Residential,100 Silers Fen Ct,Chapel Hill,NC,27517,27517,750000,5,6,Hunts Reserve,5391,73180,1998,70,139,46,Sold,TMLS,2272922,N,Y,35.8909295,-79.0272917
PAST SALE,March-14-2018,Townhouse,102 Harvest Oaks Ln #126,Durham,NC,27703,27703,192170,3,2.5,Ganyard Farm,1520,1306,2017,800,126,75,Sold,TMLS,2165855,N,Y,35.98177,-78.832382
PAST SALE,March-14-2018,Single Family Residential,2021 Tennessee Rd,Durham,NC,27704,27704,197500,4,2.5,Swanns Mill,1987,6098,2008,800,99,47,Sold,TMLS,2171097,N,Y,36.0655938,-78.8750642
PAST SALE,March-14-2018,Townhouse,414 Irving Way #220,Durham,NC,27703,27703,211587,3,2.5,Brightleaf,1600,1306,2018,800,132,170,Sold,TMLS,2147568,N,Y,35.947588,-78.814754
PAST SALE,March-14-2018,Townhouse,414 Irving Way #220,Durham,NC,27703,27703,211587,3,2.5,Brightleaf,1600,1306,2018,800,132,170,Sold,TMLS,2147568,N,Y,35.947588,-78.814754
PAST SALE,March-14-2018,Single Family Residential,22 Swallows Ridge Ct,Durham,NC,27713,27713,227200,4,2.5,Fortunes Ridge,1890,8276,1988,800,120,18,Sold,TMLS,2162927,N,Y,35.9338549,-78.9270997
PAST SALE,March-14-2018,Townhouse,1053 Semora Ln,Morrisville,NC,27560,27560,286000,3,2.5,Kitts Creek,1770,2613,2014,800,162,150,Sold,TMLS,2172571,N,Y,35.8660254,-78.8534593
PAST SALE,March-14-2018,Single Family Residential,102 Blackford Ct,Durham,NC,27712,27712,302000,4,2.5,Treyburn,2710,26136,1992,800,111,44,Sold,TMLS,2168949,N,Y,36.1291836,-78.8599613
PAST SALE,March-14-2018,Single Family Residential,3 Piney Park Ln,Durham,NC,27713,27713,326500,4,3.5,Auburn Trace,2819,9583,2003,800,116,45,Sold,TMLS,2169068,N,Y,35.9171957,-78.9174425
PAST SALE,March-14-2018,Single Family Residential,124 Chapel Run Way,Chapel Hill,NC,27517,27517,339900,3,2.5,Durham,1928,4356,2017,800,176,60,Sold,TMLS,2137698,N,Y,35.911682,-78.989934
PAST SALE,March-14-2018,Single Family Residential,144 Timber Creek Path #226,Chapel Hill,NC,27517,27517,428894,3,2.5,Pines at Westfall,2586,4356,2017,800,166,99,Sold,TMLS,2162237,N,Y,35.8183474,-79.0562369
PAST SALE,March-14-2018,Single Family Residential,11020 Governors Dr,Chapel Hill,NC,27517,27517,795000,4,4,Governors Club,5086,43560,1993,800,156,222,Sold,TMLS,2161123,N,Y,35.8448299,-79.0455032
PAST SALE,March-14-2019,Townhouse,238 Standish Dr,Chapel Hill,NC,27517,27517,189000,2,2.5,Colony Lake,1330,1306,1987,435,142,200,Sold,TMLS,2233694,N,Y,35.9396583,-79.0086684
PAST SALE,March-14-2019,Single Family Residential,3126 Genlee Dr,Durham,NC,27704,27704,225000,4,2.5,Swanns Mill,2356,6969,2009,435,96,47,Sold,TMLS,2236132,N,Y,36.0635469,-78.8732888
PAST SALE,March-14-2019,Townhouse,207 Founders Walk Dr,Morrisville,NC,27560,27560,252500,2,2.5,The Gables,1592,3484,2003,435,159,70,Sold,TMLS,2229340,N,Y,35.839799,-78.8420025
PAST SALE,March-14-2019,Single Family Residential,207 Crisp Rd,Durham,NC,27713,27713,390000,4,2.5,Jordan at Southpoint,2440,9713,2015,435,160,70,Sold,TMLS,2234355,N,Y,35.8699607,-78.9421932
PAST SALE,March-14-2019,Single Family Residential,120 Heartsease Ln,Morrisville,NC,27560-9015,27560,415000,4,2.5,Kitts Creek,2751,6534,2015,435,151,63,Sold,TMLS,2229476,N,Y,35.8649057,-78.8540786
PAST SALE,March-14-2019,Single Family Residential,77005 Miller,Chapel Hill,NC,27517,27517,439500,3,3.5,Governors Club,3300,21780,1999,435,133,250,Sold,TMLS,2231952,N,Y,35.8332369,-79.045817
PAST SALE,March-14-2019,Single Family Residential,23 S Flanders St #32,Chapel Hill,NC,27517,27517,600000,5,4.5,Legend Oaks,3518,40728,2019,435,171,46,Sold,TMLS,2235616,N,Y,35.841511,-79.066147
PAST SALE,March-14-2019,Single Family Residential,306 Faison Rd,Chapel Hill,NC,27517,27517,740000,4,3.5,Meadowmont,2956,13503,2002,435,250,41,Sold,TMLS,2204918,N,Y,35.9109653,-79.0126539
PAST SALE,March-14-2019,Single Family Residential,50118 Manly,Chapel Hill,NC,27517,27517,742500,4,4,Governors Club,4189,30927,1992,435,177,269,Sold,TMLS,2167610,N,Y,35.8521346,-79.041556
PAST SALE,March-15-2018,Townhouse,215 Zante Currant Rd,Durham,NC,27703,27703,236775,3,2.5,Durham,1625,3049,2018,799,146,132,Sold,TMLS,2137092,N,Y,35.9455695,-78.872353
PAST SALE,March-15-2018,Single Family Residential,3704 Appling Way,Durham,NC,27703,27703,290000,4,2.5,Pagemore,2861,8102,2002,799,101,27,Sold,TMLS,2161594,N,Y,35.9304261,-78.8197928
PAST SALE,March-15-2018,Single Family Residential,24 Swallows Ridge Ct,Durham,NC,27713,27713,295000,4,2.5,Fortunes Ridge,2543,8494,1987,799,116,18,Sold,TMLS,2166446,N,Y,35.9336832,-78.9270481
PAST SALE,March-15-2018,Single Family Residential,4715 Highgate Dr,Durham,NC,27713,27713,310000,4,2.5,Woodcroft,2191,18992,1984,799,141,18,Sold,TMLS,2170417,N,Y,35.9172868,-78.943298
PAST SALE,March-15-2018,Single Family Residential,1105 Park Glen Pl,Durham,NC,27713,27713,314000,4,3,Grandale Place,2800,11325,2001,799,112,20,Sold,TMLS,2172112,N,Y,35.8899025,-78.9187244
PAST SALE,March-15-2018,Single Family Residential,105 Fort Jackson Rd,Morrisville,NC,27560,27560,405000,5,4.5,Savannah,3233,10454,2006,799,125,53,Sold,TMLS,2167448,N,Y,35.8194359,-78.8360634
PAST SALE,March-15-2018,Single Family Residential,124 Turner Ridge Cir,Durham,NC,27713,27713,1827000,6,6.5,Colvard Farms,8995,30099,2017,799,203,133,Sold,TMLS,2111157,N,Y,35.8700229,-78.9503463
PAST SALE,March-15-2019,Townhouse,3155 Ivey Wood Ln,Durham,NC,27703,27703,147000,3,2.5,Amberlynn Valley,1364,1393,2006,434,108,91,Sold,TMLS,2228853,N,Y,35.971403,-78.846108
PAST SALE,March-15-2019,Single Family Residential,3507 Long Ridge Rd,Durham,NC,27703,27703,217000,3,2.5,Ashley Forest,1448,8276,1988,434,150,33,Sold,TMLS,2224245,N,Y,35.9289592,-78.8210649
PAST SALE,March-15-2019,Single Family Residential,3507 Long Ridge Rd,Durham,NC,27703,27703,217000,3,2.5,Ashley Forest,1448,8276,1988,434,150,33,Sold,TMLS,2224245,N,Y,35.9289592,-78.8210649
PAST SALE,March-15-2019,Single Family Residential,216 Pebblestone Dr,Durham,NC,27703,27703,240000,4,2.5,Ridgefield,2252,9713,2000,434,107,10,Sold,TMLS,2235045,N,Y,36.0010625,-78.8116509
PAST SALE,March-15-2019,Single Family Residential,408 Bellmeade Bay Dr,Durham,NC,27703,27703,247000,4,2.5,Grove Park,1899,11761,2000,434,130,52,Sold,TMLS,2230070,N,Y,35.9750725,-78.8197043
PAST SALE,March-15-2019,Townhouse,5507 Jessip St,Morrisville,NC,27560,27560,257000,3,2.5,Page Park,1647,2831,2016,434,156,143,Sold,TMLS,2232433,N,Y,35.888873,-78.8342392
PAST SALE,March-15-2019,Townhouse,108 Stockton Gorge Rd,Morrisville,NC,27560,27560,262900,3,2.5,Shiloh Grove,1645,1742,2012,434,160,126,Sold,TMLS,2235907,N,Y,35.8483761,-78.849302
PAST SALE,March-15-2019,Townhouse,104 Florence Pl #443,Morrisville,NC,27560,27560,314900,3,3.5,Sterling,2711,4356,2018,434,116,148,Sold,TMLS,2230111,N,Y,35.894,-78.833
PAST SALE,March-15-2019,Townhouse,1320 Farm Pond Trl,Durham,NC,27703,27703,330000,4,3.5,Durham,2369,4356,2018,434,139,160,Sold,TMLS,2209769,N,Y,35.923921,-78.776366
PAST SALE,March-15-2019,Single Family Residential,931 Lippincott Rd,Durham,NC,27703,27703,340900,4,2.5,Reserve at Ellis Crossing,2591,6534,2018,434,132,57,Sold,TMLS,2189321,N,Y,35.946592,-78.859305
PAST SALE,March-15-2019,Single Family Residential,1117 Circandian Ct,Morrisville,NC,27560,27560,355100,3,2.5,Kitts Creek,2182,4356,2008,434,163,66,Sold,TMLS,2234488,N,Y,35.8625331,-78.8597401
PAST SALE,March-15-2019,Single Family Residential,1106 Birchbark Rd Unit CB Lot 6,Durham,NC,27705,27705,506650,4,3,Canterbury,3042,10062,2018,434,167,70,Sold,TMLS,2197911,N,Y,36.0328403,-78.935326
PAST SALE,March-15-2019,Single Family Residential,1214 Birchbark Rd Unit CB Lot 13,Durham,NC,27705,27705,530415,5,4.5,Canterbury,3160,14810,2019,434,168,70,Sold,TMLS,2253114,N,Y,36.0328167,-78.935357
PAST SALE,March-15-2019,Single Family Residential,915 Adeline Ct,Durham,NC,27713,27713,541447,4,3.5,Durham,3350,6359,2019,434,162,75,Sold,TMLS,2228274,N,Y,35.8914043,-78.9353242
PAST SALE,March-15-2019,Single Family Residential,133 Lystra Grant Ct,Chapel Hill,NC,27517,27517,610000,4,3.5,Westfall,3148,33497,2018,434,194,109,Sold,TMLS,2206843,N,Y,35.8242561,-79.0589009
PAST SALE,March-16-2018,Townhouse,327 Westgrove Ct,Durham,NC,27703,27703,203500,3,2.5,Brier Village,1467,1742,2010,798,139,128,Sold,TMLS,2179544,N,Y,35.920926,-78.8176357
PAST SALE,March-16-2018,Townhouse,327 Westgrove Ct,Durham,NC,27703,27703,203500,3,2.5,Brier Village,1467,1742,2010,798,139,128,Sold,TMLS,2179544,N,Y,35.920926,-78.8176357
PAST SALE,March-16-2018,Townhouse,327 Westgrove Ct,Durham,NC,27703,27703,203500,3,2.5,Brier Village,1467,1742,2010,798,139,128,Sold,TMLS,2179544,N,Y,35.920926,-78.8176357
PAST SALE,March-16-2018,Townhouse,416 Irving Way #221,Durham,NC,27703,27703,209817,3,2.5,Brightleaf,1600,1306,2018,798,131,170,Sold,TMLS,2147764,N,Y,35.947536,-78.814766
PAST SALE,March-16-2018,Townhouse,416 Irving Way #221,Durham,NC,27703,27703,209817,3,2.5,Brightleaf,1600,1306,2018,798,131,170,Sold,TMLS,2147764,N,Y,35.947536,-78.814766
PAST SALE,March-16-2018,Single Family Residential,709 Weathervane Dr,Durham,NC,27703-9643,27703,280000,4,3,Ravenstone,3147,10018,2007,798,89,49,Sold,TMLS,2169525,N,Y,35.9693893,-78.7900982
PAST SALE,March-16-2018,Single Family Residential,315 Wellwater Ave,Durham,NC,27703,27703,312000,4,2.5,Sherron Farms,2925,7230,2017,798,107,45,Sold,TMLS,2151692,N,Y,35.9675044,-78.7925983
PAST SALE,March-16-2018,Single Family Residential,612 Wellingham Dr,Durham,NC,27713,27713,345000,4,2.5,Wellington Forest,2694,9583,1995,798,128,66,Sold,TMLS,2160260,N,Y,35.9048633,-78.9245148
PAST SALE,March-16-2018,Single Family Residential,1008 Jewel Stone Ln,Morrisville,NC,27560,27560,390000,3,2.5,Providence Place,2683,8276,2007,798,145,49,Sold,TMLS,2172831,N,Y,35.8549707,-78.8517336
PAST SALE,March-16-2018,Single Family Residential,1712 Haddington Dr,Durham,NC,27712,27712,390000,5,3,Treyburn,3589,30012,1994,798,109,46,Sold,TMLS,2171256,N,Y,36.1292583,-78.8607574
PAST SALE,March-16-2018,Townhouse,1057 Midvale Ave #113,Morrisville,NC,27560,27560,398265,4,3,Wake,2367,3920,2017,798,168,108,Sold,TMLS,2156475,N,Y,35.842252,-78.848023
PAST SALE,March-16-2018,Single Family Residential,2902 Reynolda Cir,Durham,NC,27712,27712,407500,4,3.5,Eno Forest,3327,17424,2012,798,122,38,Sold,TMLS,2150030,N,Y,36.0691506,-78.9367354
PAST SALE,March-16-2018,Single Family Residential,128 Pepperwood Way,Durham,NC,27703,27703,445000,4,3.5,Durham,3006,4704,2018,798,148,75,Sold,TMLS,2174509,N,Y,35.9264393,-78.7774519
PAST SALE,March-16-2018,Single Family Residential,1404 Hemby Ridge Ln,Morrisville,NC,27560,27560,460000,5,5,Kitts Creek,4102,6534,2007,798,112,63,Sold,TMLS,2166192,N,Y,35.8633013,-78.8553613
PAST SALE,March-16-2020,Single Family Residential,3 Peridot Pl,Durham,NC,27703-6657,27703,186000,3,2,Stone Hill Estates,1410,7492,2000,67,132,12,Sold,TMLS,2299777,N,Y,35.9928404,-78.82289
PAST SALE,March-16-2020,Townhouse,434 Carthage Ct,Durham,NC,27703,27703,225000,3,2.5,Brightleaf,1539,2178,2015,67,146,165,Sold,TMLS,2292344,N,Y,35.948576,-78.8122506
PAST SALE,March-16-2020,Townhouse,434 Carthage Ct,Durham,NC,27703,27703,225000,3,2.5,Brightleaf,1539,2178,2015,67,146,165,Sold,TMLS,2292344,N,Y,35.948576,-78.8122506
PAST SALE,March-16-2020,Townhouse,434 Carthage Ct,Durham,NC,27703,27703,225000,3,2.5,Brightleaf,1539,2178,2015,67,146,165,Sold,TMLS,2292344,N,Y,35.948576,-78.8122506
PAST SALE,March-16-2020,Townhouse,1305 Scholar Dr #27,Durham,NC,27703,27703,230684,3,2.5,Durham,1603,1568,2019,67,144,118,Sold,TMLS,2256381,N,Y,35.9606,-78.8307
PAST SALE,March-16-2020,Townhouse,114 Comptonfield Dr,Durham,NC,27703,27703,260000,3,2.5,Townes at Brier Creek Crossing,1611,2003,2015,67,161,148,Sold,TMLS,2301963,N,Y,35.9240136,-78.7815555
PAST SALE,March-16-2020,Townhouse,223 Bluefield Rd,Chapel Hill,NC,27517,27517,285000,2,2.5,Pickard Oaks,1442,3049,2002,67,198,194,Sold,TMLS,2301617,N,Y,35.9420927,-79.0051022
PAST SALE,March-16-2020,Single Family Residential,104 Downing Grove Ct,Morrisville,NC,27560-5738,27560,286000,4,2.5,Downing Glen,1910,9147,2003,67,150,33,Sold,TMLS,2277828,N,Y,35.8300223,-78.8337916
PAST SALE,March-16-2020,Single Family Residential,1126 Alben St,Durham,NC,27713,27713,300000,4,2.5,Wynstead at Hope Valley,2346,6882,2006,67,128,35,Sold,TMLS,2298875,N,Y,35.9404136,-78.9234982
PAST SALE,March-16-2020,Single Family Residential,1126 Alben St,Durham,NC,27713,27713,300000,4,2.5,Wynstead at Hope Valley,2346,6882,2006,67,128,35,Sold,TMLS,2298875,N,Y,35.9404136,-78.9234982
PAST SALE,March-16-2020,Townhouse,300 Lionel St,Durham,NC,27705,27705,309420,4,2.5,Longview,1678,2178,2019,67,184,125,Sold,TMLS,2293619,N,Y,36.02064131,-78.96205306
PAST SALE,March-16-2020,Townhouse,1105 Myers Point Dr,Morrisville,NC,27560,27560,327000,4,3.5,Wake,2122,2178,2019,67,154,130,Sold,TMLS,2289938,N,Y,35.829271,-78.831686
PAST SALE,March-16-2020,Single Family Residential,910 Wood Chapel Ln,Durham,NC,27703,27703,338000,4,3,Wood Chapel,2886,6141,2013,67,117,25,Sold,TMLS,2295644,N,Y,35.9389219,-78.8315176
PAST SALE,March-16-2020,Single Family Residential,515 Scotney Cir,Durham,NC,27713,27713,370000,4,2.5,Wellington Forest,2605,10193,2002,67,142,75,Sold,TMLS,2299523,N,Y,35.903982,-78.928423
PAST SALE,March-16-2020,Single Family Residential,1022 Bellenden Dr,Durham,NC,27713,27713,390000,5,3,Chelsea Meadows,3412,7710,2005,67,114,33,Sold,TMLS,2300821,N,Y,35.8935519,-78.943519
PAST SALE,March-16-2020,Single Family Residential,1714 Sandoval Dr,Durham,NC,27703,27703,422000,4,3,Brightleaf,2705,7405,2020,67,156,7,Sold,TMLS,2300858,N,Y,35.9505164,-78.8120904
PAST SALE,March-16-2020,Single Family Residential,4607 Cumberland Dr,Durham,NC,27705,27705,430000,5,3,Colony at American Village,2856,16988,2010,67,151,22,Sold,TMLS,2297753,N,Y,36.025353,-78.9749119
PAST SALE,March-16-2020,Single Family Residential,1922 Pattersons Mill Rd,Durham,NC,27703,27703,457500,5,4,Brightleaf,3720,11979,2017,67,123,85,Sold,TMLS,2300370,N,Y,35.9494986,-78.8308079
PAST SALE,March-17-2020,Single Family Residential,115 Citrine Ct,Durham,NC,27703-6762,27703,215000,2,2.5,Stone Hill Estates,1631,9713,2007,66,132,12,Sold,TMLS,2300634,N,Y,35.9861782,-78.8257217
PAST SALE,March-17-2020,Townhouse,1224 Scholar Dr #5,Durham,NC,27703,27703,245000,3,2.5,Durham,1594,1568,2019,66,154,118,Sold,TMLS,2243616,N,Y,35.957583,-78.872867
PAST SALE,March-17-2020,Single Family Residential,2056 Tanners Mill Dr,Durham,NC,27703,27703,272500,3,2.5,Hanover Pointe,1992,4573,2015,66,137,44,Sold,TMLS,2294387,N,Y,35.9653073,-78.8360302
PAST SALE,March-17-2020,Single Family Residential,5901 Coronado Ln,Durham,NC,27713-6643,27713,275000,4,2.5,Barbee Meadows,2332,11282,2000,66,118,20,Sold,TMLS,2277659,N,Y,35.9248793,-78.9155418
PAST SALE,March-17-2020,Single Family Residential,361 Indian Branch Dr,Morrisville,NC,27560,27560,310000,3,2,Downing Glen,1823,8276,2002,66,170,33,Sold,TMLS,2295706,N,Y,35.8256843,-78.8354994
PAST SALE,March-17-2020,Single Family Residential,308 Star Magnolia Dr,Morrisville,NC,27560-9454,27560,374000,3,2.5,Savannah Village,2389,6969,2003,66,157,57,Sold,TMLS,2293075,N,Y,35.8221262,-78.8343491
PAST SALE,March-17-2020,Single Family Residential,2201 Copeland Way,Chapel Hill,NC,27517,27517,385000,5,2.5,Downing Creek,2508,7405,1997,66,154,37,Sold,TMLS,2273972,N,Y,35.8925821,-78.9989959
PAST SALE,March-17-2020,Single Family Residential,1820 Sandoval Dr,Durham,NC,27703,27703,465000,4,3.5,Brightleaf,2955,10890,2019,66,157,88,Sold,TMLS,2284923,N,Y,35.95159,-78.808558
PAST SALE,March-17-2020,Single Family Residential,268 Brown Bear,Chapel Hill,NC,27517,27517,538500,4,2.5,The Preserve at Jordan Lake,3624,20037,2005,66,149,92,Sold,TMLS,2276571,N,Y,35.7692894,-79.0583484
PAST SALE,March-17-2020,Single Family Residential,8030 Rosemont Pkwy,Durham,NC,27713,27713,559000,5,4.5,The Grotto,3688,6969,2015,66,152,58,Sold,TMLS,2297861,N,Y,35.8771161,-78.9272994
PAST SALE,March-17-2020,Single Family Residential,113 Springdale Way,Chapel Hill,NC,27517,27517,640000,3,2.5,Meadowmont,3199,10454,2014,66,200,41,Sold,TMLS,2282195,N,Y,35.9158187,-79.0051022
PAST SALE,March-18-2018,Single Family Residential,7 Summer Ridge Ct,Durham,NC,27712,27712,274900,4,2.5,Dover Ridge,2176,12196,1997,796,126,14,Sold,TMLS,2171202,N,Y,36.0888924,-78.9313769
PAST SALE,March-18-2019,Townhouse,417 Hamlet Park Dr,Morrisville,NC,27560,27560,195000,2,2.5,Hamlet in the Park,1126,871,2004,431,173,120,Sold,TMLS,2239095,N,Y,35.8470717,-78.8447562
PAST SALE,March-18-2019,Townhouse,208 Hickory Meadow Cir,Morrisville,NC,27560,27560,228000,3,2.5,Terrace at Breckenridge,1518,1742,2004,431,150,105,Sold,TMLS,2234403,N,Y,35.8393194,-78.8746846
PAST SALE,March-18-2019,Single Family Residential,751 Keystone Park Dr,Morrisville,NC,27560,27560,310000,4,2.5,Keystone Crossing,2442,4051,2012,431,127,30,Sold,TMLS,2237095,N,Y,35.8688597,-78.8536363
PAST SALE,March-18-2019,Single Family Residential,8315 Morrell Ln,Durham,NC,27713,27713,332000,4,2.5,Eagle Point,2118,10062,2001,431,157,10,Sold,TMLS,2236612,N,Y,35.8974585,-78.955715
PAST SALE,March-18-2019,Single Family Residential,74 Renwood Grant Ct,Chapel Hill,NC,27517,27517,437150,6,3.5,The Woodlands,3672,13677,2015,431,119,109,Sold,TMLS,2218862,N,Y,35.8144544,-79.0525661
PAST SALE,March-18-2019,Single Family Residential,1209 Capstone Dr,Durham,NC,27713,27713,493000,5,4.5,Jordan at Southpoint,3900,13068,2016,431,126,67,Sold,TMLS,2224838,N,Y,35.8716425,-78.9371166
PAST SALE,March-18-2020,Townhouse,1315 Scholar Dr #31,Durham,NC,27703,27703,233900,3,2.5,Durham,1603,1568,2019,65,146,118,Sold,TMLS,2256410,N,Y,35.9606,-78.8307
PAST SALE,March-18-2020,Single Family Residential,1617 Magnolia Oak Pl,Durham,NC,27703,27703,317000,4,2.5,Magnolia Place,2285,7840,2003,65,139,40,Sold,TMLS,2297859,N,Y,35.933113,-78.8220051
PAST SALE,March-18-2020,Single Family Residential,103 Mona Lisa Ln #371,Morrisville,NC,27560,27560,326800,3,2.5,Sterling,1690,5227,2020,65,193,55,Sold,TMLS,2293696,N,Y,35.8939868,-78.8355864
