SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-18-2017,Townhouse,216 Churment Ct,Durham,NC,27703,215160,3,2.5,Durham,1607,3049,2017,1039,134,120,Sold,,,http://www.redfin.com/NC/Durham/216-Churment-Ct-27703/home/110075780,TMLS,2129047,N,Y,35.9464322,-78.8713531
PAST SALE,August-3-2017,Townhouse,206 Churment Ct,Durham,NC,27703,216998,3,2.5,Durham,1694,2613,2017,1023,128,120,Sold,,,http://www.redfin.com/NC/Durham/206-Churment-Ct-27703/home/110075429,TMLS,2126842,N,Y,35.946409,-78.87089
PAST SALE,,Townhouse,365 Avett Dr,Durham,NC,27703,220000,3,2.5,,1698,2439,2013,,130,,,,,http://www.redfin.com/NC/Durham/365-Avett-Dr-27703/home/65111796,,,N,Y,35.8816162,-78.8656925
PAST SALE,,Single Family Residential,214 Holly Blossom Dr,Durham,NC,27703,200000,3,2.5,,1656,9148,2011,,121,,,,,http://www.redfin.com/NC/Durham/214-Holly-Blossom-Dr-27703/home/43612764,,,N,Y,35.9656705,-78.7929751
PAST SALE,December-13-2017,Townhouse,303 Cross Blossom Rd #233,Durham,NC,27703,210644,3,2.5,Brightleaf,1600,1306,2017,891,132,170,Sold,,,http://www.redfin.com/NC/Durham/303-Cross-Blossom-Rd-27703/unit-233/home/161199774,TMLS,2127527,N,Y,35.946829,-78.813982
PAST SALE,December-18-2017,Townhouse,305 Cross Blossom Rd #232,Durham,NC,27703,214926,3,2.5,Brightleaf,1600,1306,2017,886,134,170,Sold,,,http://www.redfin.com/NC/Durham/305-Cross-Blossom-Rd-27703/unit-232/home/161199785,TMLS,2127535,N,Y,35.946795,-78.814036
PAST SALE,December-14-2017,Townhouse,421 Irving Way #297,Durham,NC,27703,214347,3,2.5,Brightleaf,1600,1306,2017,890,134,170,Sold,,,http://www.redfin.com/NC/Durham/421-Irving-Way-27703/unit-297/home/161353198,TMLS,2135805,N,Y,35.947472,-78.814268
PAST SALE,June-16-2017,Townhouse,217 Irving Way,Durham,NC,27703,208000,3,2.5,Brightleaf,1706,1306,2016,1071,122,170,Sold,,,http://www.redfin.com/NC/Durham/217-Irving-Way-27703/home/103933429,TMLS,2122844,N,Y,35.9488162,-78.8142637
PAST SALE,September-13-2017,Townhouse,225 Cross Blossom Rd,Durham,NC,27703,208894,3,2.5,Brightleaf,1600,1742,2017,982,131,170,Sold,,,http://www.redfin.com/NC/Durham/225-Cross-Blossom-Rd-27703/home/113783012,TMLS,2124028,N,Y,35.947069,-78.81365
PAST SALE,June-9-2017,Townhouse,111 Phantom Ln #279,Durham,NC,27703,207817,3,2.5,Brightleaf,1600,1306,2017,1078,130,165,Sold,,,http://www.redfin.com/NC/Durham/111-Phantom-Ln-27703/unit-279/home/161247082,TMLS,2105949,N,Y,35.9477855,-78.813841
