,sale.type,sold.dat,property.type,address,city,state,ZIP.OR.POSTAL.CODE,zipcode,price,beds,baths,location,square.feet,lot.size,year.built,days.on.market,dollar.per.square.feet,hoa.per.moth,status,source,mls,favorite,interested,latitude,longitude,census_code,census_mid
45,PAST SALE,July-23-2018,Single Family Residential,107 Knightwood Dr,Durham,NC,27703,27703,190000,4,2.5,Ridgefield,1841,7666,2005,669,103,18,Sold,TMLS,2177853,N,Y,36.0044917,-78.8070487,370630018062041,37063001806
46,PAST SALE,July-23-2018,Single Family Residential,606 Burrell Rd,Durham,NC,27703,27703,200000,4,2.5,Gatewood Forest,1821,17293,2001,669,110,28,Sold,TMLS,2197647,N,Y,35.9945875,-78.8178016,370630018073026,37063001807
47,PAST SALE,July-23-2018,Single Family Residential,606 Burrell Rd,Durham,NC,27703,27703,200000,4,2.5,Gatewood Forest,1821,17293,2001,669,110,28,Sold,TMLS,2197647,N,Y,35.9945875,-78.8178016,370630018073026,37063001807
48,PAST SALE,July-23-2018,Single Family Residential,606 Burrell Rd,Durham,NC,27703,27703,200000,4,2.5,Gatewood Forest,1821,17293,2001,669,110,28,Sold,TMLS,2197647,N,Y,35.9945875,-78.8178016,370630018073026,37063001807
49,PAST SALE,July-23-2018,Townhouse,428 Irving Way #226,Durham,NC,27703,27703,219286,3,2.5,Brightleaf,1600,1742,2018,669,137,170,Sold,TMLS,2166278,N,Y,35.947203,-78.814616,370630018082074,37063001808
50,PAST SALE,July-23-2018,Townhouse,428 Irving Way #226,Durham,NC,27703,27703,219286,3,2.5,Brightleaf,1600,1742,2018,669,137,170,Sold,TMLS,2166278,N,Y,35.947203,-78.814616,370630018082074,37063001808
51,PAST SALE,July-23-2018,Townhouse,11017 Jeremiah St,Morrisville,NC,27560-0080,27560,299000,3,2.5,Church Street Townes,1882,2613,2012,669,159,135,Sold,TMLS,2194369,N,Y,35.8264064,-78.8326673,371830536071096,37183053607
52,PAST SALE,July-23-2018,Townhouse,1117 Lakebrink Dr #91,Morrisville,NC,27560,27560,366368,3,2.5,Wake,2127,2613,2018,669,172,108,Sold,TMLS,2179368,N,Y,35.843047,-78.8479894,371830536081050,37183053608
53,PAST SALE,July-23-2018,Single Family Residential,149 Victorian Oaks Dr,Durham,NC,27713,27713,385000,4,3,Chamberlynne,2778,8102,2013,669,139,51,Sold,TMLS,2199564,N,Y,35.9342872,-78.9282062,370630020241022,37063002024
54,PAST SALE,July-23-2018,Single Family Residential,1243 Capstone Dr,Durham,NC,27713,27713,411000,5,3,Jordan at Southpoint,2973,7753,2017,669,138,66,Sold,TMLS,2195913,N,Y,35.8711376,-78.9390113,370630020202012,37063002020
55,PAST SALE,July-23-2018,Single Family Residential,404 Harkness Cir,Durham,NC,27705,27705,415000,4,2.5,Carillon Forest,3000,18077,2007,669,138,38,Sold,TMLS,2181194,N,Y,35.9805819,-78.9837248,370630020171022,37063002017
56,PAST SALE,July-23-2018,Single Family Residential,2984 Historic Cir,Morrisville,NC,27560,27560,425000,4,3,Kitts Creek,2566,9583,2017,669,166,64,Sold,TMLS,2199427,N,Y,35.866075,-78.859957,371830536081023,37183053608
57,PAST SALE,July-23-2018,Single Family Residential,161 Ruffed Grouse,Chapel Hill,NC,27517,27517,560000,4,3.5,The Preserve at Jordan Lake,4074,14810,2006,669,137,83,Sold,TMLS,2167520,N,Y,35.7762081,-79.0596064,370370201042016,37037020104
58,PAST SALE,July-23-2019,Single Family Residential,4 Cayman Ct,Durham,NC,27703,27703,210000,3,2,Grove Park,1350,10890,1999,304,156,52,Sold,TMLS,2259132,N,Y,35.9804297,-78.7958519,370630018072037,37063001807
59,PAST SALE,July-23-2019,Single Family Residential,4 Cayman Ct,Durham,NC,27703,27703,210000,3,2,Grove Park,1350,10890,1999,304,156,52,Sold,TMLS,2259132,N,Y,35.9804297,-78.7958519,370630018072037,37063001807
60,PAST SALE,July-23-2019,Townhouse,706 Sutter Gate Ln,Morrisville,NC,27560,27560,247000,2,3,The Lake at Breckenridge,1911,1742,2003,304,129,105,Sold,TMLS,2259131,N,Y,35.8410761,-78.8717704,371830536021067,37183053602
61,PAST SALE,July-23-2019,Single Family Residential,507 Turmeric Ln,Durham,NC,27713,27713,282000,4,2.5,Green Gardens,2197,6577,2009,304,128,16,Sold,TMLS,2254891,N,Y,35.9382534,-78.9151881,370630020251014,37063002025
62,PAST SALE,July-23-2019,Single Family Residential,4623 Regency Dr,Durham,NC,27713,27713,349000,4,2.5,Regency,2559,15812,2000,304,136,27,Sold,TMLS,2258648,N,Y,35.9395289,-78.9345544,370630020241008,37063002024
63,PAST SALE,July-23-2019,Single Family Residential,1117 Freshman Dr,Durham,NC,27713-5924,27713,406000,4,3,Chancellors Ridge,2928,8973,2004,304,139,39,Sold,TMLS,2261302,N,Y,35.8911009,-78.9520034,370630020201007,37063002020
64,PAST SALE,July-23-2019,Single Family Residential,1109 Bradburn Dr Lot 263,Durham,NC,27713,27713,502630,4,3,Durham,2369,4356,2019,304,212,115,Sold,TMLS,2221551,N,Y,35.88272178,-78.95646627,370630020201018,37063002020
65,PAST SALE,July-24-2017,Single Family Residential,2821 Bombay Dr,Durham,NC,27703,27703,193900,3,2.5,Pagehurst,1700,4791,2001,1033,114,22,Sold,TMLS,2134620,N,Y,35.925227,-78.8167839,370630020281002,37063002028
66,PAST SALE,July-24-2017,Townhouse,202 Churment Ct,Durham,NC,27703,27703,223164,3,2.5,Durham,1607,3049,2017,1033,139,120,Sold,TMLS,2131071,N,Y,35.9464,-78.8706961,370630020271022,37063002027
67,PAST SALE,July-24-2017,Townhouse,202 Churment Ct,Durham,NC,27703,27703,223164,3,2.5,Durham,1607,3049,2017,1033,139,120,Sold,TMLS,2131071,N,Y,35.9464,-78.8706961,370630020271022,37063002027
68,PAST SALE,July-24-2017,Townhouse,202 Stockton Gorge Rd,Morrisville,NC,27560,27560,245000,3,2.5,Shiloh Grove,1571,2178,2013,1033,156,115,Sold,TMLS,2129449,N,Y,35.848548,-78.8498483,371830536081026,37183053608
69,PAST SALE,July-24-2017,Townhouse,101 Hamlet Pl #219,Morrisville,NC,27560,27560,263400,3,2.5,Sterling,2254,3920,2017,1033,117,121,Sold,TMLS,2105108,N,Y,35.8907208,-78.8345814,370630020283004,37063002028
70,PAST SALE,July-24-2017,Single Family Residential,5708 Catskill Ct,Durham,NC,27713,27713,272500,4,2.5,Chadsford,2327,8712,2005,1033,117,25,Sold,TMLS,2134485,N,Y,35.9225539,-78.9117843,370630020272000,37063002027
71,PAST SALE,July-24-2017,Single Family Residential,1903 Nellora Ln Lot 143,Durham,NC,27703,27703,290500,4,2.5,Brightwood Trails,2665,9104,2017,1033,109,35,Sold,TMLS,2118958,N,Y,35.9657159,-78.7997023,370630018082025,37063001808
72,PAST SALE,July-24-2017,Single Family Residential,705 Morningside Dr,Durham,NC,27713,27713,294000,4,2.5,Woodcroft,1936,20473,2005,1033,152,18,Sold,TMLS,2132972,N,Y,35.931317,-78.9333801,370630020241022,37063002024
73,PAST SALE,July-24-2017,Townhouse,102 Mallard Ct,Chapel Hill,NC,27517-9150,27517,297000,4,3,Sycamore Run,2600,6534,1984,1033,114,199,Sold,TMLS,2133141,N,Y,35.8883708,-79.0563943,371350122011026,37135012201
74,PAST SALE,July-24-2017,Single Family Residential,114 Fox Run Ct,Durham,NC,27705,27705,335000,6,3.5,Stoneybrook Cottages,2915,8015,2007,1033,115,29,Sold,TMLS,2115932,N,Y,36.0355453,-78.9555825,370630017072000,37063001707
75,PAST SALE,July-24-2017,Single Family Residential,5 Pearl Mill Ct,Durham,NC,27703,27703,406677,4,3,The Glen,3150,20211,2017,1033,129,88,Sold,TMLS,2110943,N,Y,35.9508429,-78.8327259,370630018082095,37063001808
76,PAST SALE,July-24-2017,Single Family Residential,630 Covered Bridge Trl,Chapel Hill,NC,27517,27517,430000,4,3,The Legacy at Jordan Lake,3015,25264,2014,1033,143,174,Sold,TMLS,2123305,N,Y,35.770161,-79.0634904,370370201042015,37037020104
77,PAST SALE,July-24-2017,Single Family Residential,103 Grattan Ct,Morrisville,NC,27560,27560,863905,5,4,Preston,4523,15681,1998,1033,191,31,Sold,TMLS,2132083,N,Y,35.8023413,-78.8219387,371830535231015,37183053523
78,PAST SALE,July-24-2017,Single Family Residential,505 Meadowmont Ln,Chapel Hill,NC,27517,27517,950000,6,5.5,Meadowmont,4827,19166,2008,1033,197,40,Sold,TMLS,2132901,N,Y,35.9123924,-79.0082894,371350121002000,37135012100
79,PAST SALE,July-24-2018,Single Family Residential,5805 Thistlerock Ln,Durham,NC,27703,27703,190000,4,2.5,Marbrey Landing,1794,10149,2001,668,106,5,Sold,TMLS,2199230,N,Y,35.9930448,-78.8026776,370630018072014,37063001807
80,PAST SALE,July-24-2018,Single Family Residential,3728 Mountain Brook Cir,Durham,NC,27704,27704,220000,4,3,Stillwood,2390,7405,2007,668,92,33,Sold,TMLS,2198156,N,Y,36.0219537,-78.8267274,370630018062008,37063001806
81,PAST SALE,July-24-2018,Townhouse,400 Hickory Meadow Cir,Morrisville,NC,27560,27560,224000,3,2.5,Terrace at Breckenridge,1532,1742,2004,668,146,105,Sold,TMLS,2199688,N,Y,35.8389343,-78.8741931,371830536021013,37183053602
82,PAST SALE,July-24-2018,Townhouse,130 Zante Currant Rd,Durham,NC,27703,27703,250787,3,2.5,Durham,1820,3484,2018,668,138,132,Sold,TMLS,2168915,N,Y,35.9447862,-78.8717112,370630020271022,37063002027
83,PAST SALE,July-24-2018,Townhouse,130 Zante Currant Rd,Durham,NC,27703,27703,250787,3,2.5,Durham,1820,3484,2018,668,138,132,Sold,TMLS,2168915,N,Y,35.9447862,-78.8717112,370630020271022,37063002027
84,PAST SALE,July-24-2018,Single Family Residential,5818 Rustic Wood Ln,Durham,NC,27713,27713,276000,4,2.5,Audubon Park,1916,9583,1997,668,144,40,Sold,TMLS,2175728,N,Y,35.8817464,-78.9033849,370630020133016,37063002013
85,PAST SALE,July-24-2018,Single Family Residential,215 Ashton Gln,Durham,NC,27703,27703,349900,5,3.5,Ashton Hall,3078,8973,2011,668,114,60,Sold,TMLS,2198391,N,Y,35.9593557,-78.8281109,370630018082052,37063001808
86,PAST SALE,July-24-2018,Single Family Residential,4607 Marena Pl,Durham,NC,27707-9222,27707,381000,4,3.5,Weston Downs,3086,8276,2013,668,123,55,Sold,TMLS,2188751,N,Y,35.9330556,-78.9953196,370630020182030,37063002018
87,PAST SALE,July-24-2018,Single Family Residential,919 Bend Dr,Durham,NC,27713,27713,520000,5,3,The Hills at Southpoint,3620,10890,2012,668,144,75,Sold,TMLS,2172533,N,Y,35.8813457,-78.9443144,370630020202019,37063002020
88,PAST SALE,July-24-2018,Single Family Residential,64 Forest View Pl,Durham,NC,27713,27713,1225000,5,6.5,Colvard Farms,9439,50529,2005,668,130,133,Sold,TMLS,2188310,N,Y,35.8609879,-78.9663412,370370207011030,37037020701
89,PAST SALE,July-24-2019,Townhouse,909 Linen Dr,Morrisville,NC,27560,27560,224953,3,2,Carpenter Park,1448,2178,2005,303,155,155,Sold,TMLS,2262511,N,Y,35.8181938,-78.842124,371830536071084,37183053607
90,PAST SALE,July-24-2019,Townhouse,1123 Fitchie Pl #256,Durham,NC,27703,27703,265990,3,2.5,Durham,1682,1568,2019,303,158,157,Sold,TMLS,2251535,N,Y,35.9460418,-78.8616348,370630018091029,37063001809
91,PAST SALE,July-24-2019,Single Family Residential,525 Birchrun Dr,Durham,NC,27712,27712,268000,4,2.5,Madison Glen,2446,6098,2011,303,110,40,Sold,TMLS,2256638,N,Y,36.0959734,-78.9186802,370630016032010,37063001603
92,PAST SALE,July-24-2019,Single Family Residential,200 Willingham Rd,Morrisville,NC,27560,27560,290000,3,2.5,Breckenridge,1629,5227,2002,303,178,40,Sold,TMLS,2254311,N,Y,35.8412991,-78.8643399,371830536021015,37183053602
93,PAST SALE,July-24-2019,Single Family Residential,3001 Prospect Pkwy,Durham,NC,27703-7988,27703,324900,4,3.5,Brightleaf,2779,6011,2007,303,117,43,Sold,TMLS,2239254,N,Y,35.9538434,-78.8123589,370630018082084,37063001808
94,PAST SALE,July-24-2019,Single Family Residential,9 Haywood Ct,Durham,NC,27705,27705,340000,4,3,Watts Hospital Hillandale,2700,10018,2006,303,126,20,Sold,TMLS,2259144,N,Y,36.026925,-78.9390972,370630004013001,37063000401
95,PAST SALE,July-24-2019,Single Family Residential,5 Foxlair Ct,Durham,NC,27712,27712,348000,5,3.5,Fieldstone by the Eno,3016,21954,1999,303,115,12,Sold,TMLS,2256769,N,Y,36.0671816,-78.9491753,370630017074007,37063001707
96,PAST SALE,July-24-2019,Townhouse,155 Grande Dr,Morrisville,NC,27560,27560,365000,3,2.5,Preston Grande,2257,3484,2002,303,162,199,Sold,TMLS,2252725,N,Y,35.8029975,-78.8174919,371830535231018,37183053523
97,PAST SALE,July-24-2019,Single Family Residential,6448 Kit Creek Rd,Morrisville,NC,27560,27560,495000,6,4,Kitts Creek,3832,9583,2013,303,129,66,Sold,TMLS,2261372,N,Y,35.8612699,-78.8579267,371830536081002,37183053608
98,PAST SALE,July-24-2019,Single Family Residential,115 Mill Chapel Rd,Chapel Hill,NC,27517,27517,525000,3,2.5,Montclair,2752,6316,2017,303,191,66,Sold,TMLS,2257551,N,Y,35.8874482,-78.9911456,370630020192020,37063002019
99,PAST SALE,July-25-2017,Townhouse,418 Brier Crossings Loop,Durham,NC,27703,27703,267500,3,2.5,Townes at Brier Creek Crossing,1878,2613,2015,1032,142,123,Sold,TMLS,2113270,N,Y,35.9213285,-78.7815998,371830537171031,37183053717
100,PAST SALE,July-25-2017,Single Family Residential,1246 Falmouth Ct,Chapel Hill,NC,27517,27517,280000,3,2.5,Downing Creek,1961,9583,1989,1032,143,33,Sold,TMLS,2129842,N,Y,35.8962013,-78.9963244,370630020193009,37063002019
101,PAST SALE,July-25-2017,Single Family Residential,117 Station Dr,Morrisville,NC,27560,27560,289900,3,2.5,Keystone Crossing,2565,4007,2009,1032,113,30,Sold,TMLS,2131721,N,Y,35.8694973,-78.8550913,370630020283049,37063002028
102,PAST SALE,July-25-2017,Single Family Residential,3318 Annandale Rd,Durham,NC,27705,27705,355000,4,2.5,Lochnora,3017,14897,1988,1032,118,6,Sold,TMLS,2133035,N,Y,35.9862734,-78.9802442,370630020171018,37063002017
103,PAST SALE,July-25-2017,Single Family Residential,3720 Albritton Dr,Durham,NC,27705,27705,395000,5,3,Carillon Forest,3312,14374,2008,1032,119,38,Sold,TMLS,2133230,N,Y,35.981884,-78.9834965,370630020171022,37063002017
104,PAST SALE,July-25-2017,Single Family Residential,1405 Magic Hollow Rd,Durham,NC,27713,27713,405095,4,2.5,Jordan at Southpoint,2919,6490,2017,1032,139,67,Sold,TMLS,2125280,N,Y,35.8667819,-78.9408012,370630020202012,37063002020
105,PAST SALE,July-25-2017,Single Family Residential,6449 Kit Creek Rd,Morrisville,NC,27560,27560,457500,4,3.5,Kitts Creek,3380,9583,2014,1032,135,60,Sold,TMLS,2133297,N,Y,35.8608731,-78.8575065,371830536081009,37183053608
106,PAST SALE,July-25-2017,Single Family Residential,6424 Kit Creek Rd,Morrisville,NC,27560,27560,482475,5,4,Kitts Creek,3674,10018,2014,1032,131,61,Sold,TMLS,2126228,N,Y,35.8616547,-78.856644,371830536081002,37183053608
107,PAST SALE,July-25-2017,Single Family Residential,3608 Trading Path,Durham,NC,27712-2975,27712,489500,4,2.5,Eno Woods,3356,100013,2000,1032,146,10,Sold,TMLS,2132619,N,Y,36.0614445,-78.9820217,371350109013017,37135010901
108,PAST SALE,July-25-2018,Townhouse,650 Ganyard Farm Way #31,Durham,NC,27703-6272,27703,141900,3,2.5,Ganyard Farm,1470,1742,2008,667,97,70,Sold,TMLS,2192001,N,Y,35.982899,-78.8325684,370630018071005,37063001807
109,PAST SALE,July-25-2018,Townhouse,102 Harvest Oaks Ln #63,Durham,NC,27703,27703,199775,3,2.5,Ganyard Farm,1520,1306,2018,667,131,75,Sold,TMLS,2194285,N,Y,35.98177,-78.832382,370630018071004,37063001807
110,PAST SALE,July-25-2018,Townhouse,432 Irving Way #228,Durham,NC,27703,27703,213356,3,2.5,Brightleaf,1600,2613,2018,667,133,170,Sold,TMLS,2165973,N,Y,35.947119,-78.814549,370630018082074,37063001808
111,PAST SALE,July-25-2018,Townhouse,432 Irving Way #228,Durham,NC,27703,27703,213356,3,2.5,Brightleaf,1600,2613,2018,667,133,170,Sold,TMLS,2165973,N,Y,35.947119,-78.814549,370630018082074,37063001808
112,PAST SALE,July-25-2018,Townhouse,104 Fox Trail Ln,Morrisville,NC,27560,27560,215000,3,2.5,Groves at Morrisville,1501,130,1999,667,143,170,Sold,TMLS,2187698,N,Y,35.8182672,-78.8323472,371830536071089,37183053607
