,sale.type,sold.dat,property.type,address,city,state,ZIP.OR.POSTAL.CODE,zipcode,price,beds,baths,location,square.feet,lot.size,year.built,days.on.market,dollar.per.square.feet,hoa.per.moth,status,source,mls,favorite,interested,latitude,longitude,census_code,census_mid
228,PAST SALE,April-2-2019,Single Family Residential,7 Shasta Ct,Durham,NC,27713,27713,385000,4,2.5,Durham,2850,19950,1988,416,135,29,Sold,TMLS,2237818,N,Y,35.9243659,-78.9199621,370630020222000,37063002022
229,PAST SALE,April-2-2019,Single Family Residential,108 Brooktree Ct,Morrisville,NC,27560,27560,837000,5,5.5,Weston Estates,5467,51400,2000,416,153,58,Sold,TMLS,2234247,N,Y,35.8192327,-78.8178459,371830535222019,37183053522
230,PAST SALE,April-2-2019,Single Family Residential,100 Brooktree Ct,Morrisville,NC,27560,27560,859000,5,4.5,Weston Estates,5978,22215,2004,416,144,60,Sold,TMLS,2219351,N,Y,35.8186578,-78.818222,371830535222019,37183053522
231,PAST SALE,April-2-2020,Townhouse,1023 Amber Shadow Dr #76,Durham,NC,27703,27703,253598,3,2.5,Durham,1603,1568,2019,50,158,118,Sold,TMLS,2256606,N,Y,35.9606,-78.8307,370630018082048,37063001808
232,PAST SALE,April-2-2020,Townhouse,448 Brier Summit Pl Unit 1196-A,Durham,NC,27703,27703,268270,4,3.5,Durham,1916,2526,2019,50,140,137,Sold,TMLS,2278706,N,Y,35.914295,-78.824543,370630020281029,37063002028
233,PAST SALE,April-2-2020,Townhouse,22 Grandwood Cir,Durham,NC,27712,27712,454000,4,3.5,Treyburn,3997,6359,2015,50,114,285,Sold,TMLS,2275205,N,Y,36.121526,-78.857046,370630021001081,37063002100
234,PAST SALE,April-2-2020,Single Family Residential,6 Pickard Pl,Durham,NC,27703,27703,530000,5,4,Ridge,4980,14766,2007,50,106,88,Sold,TMLS,2297368,N,Y,35.9520998,-78.8278015,370630018082091,37063001808
235,PAST SALE,April-20-2018,Single Family Residential,415 Bellmeade Bay Dr,Durham,NC,27703-6732,27703,231000,3,2,Bellmeade,1574,12675,2001,763,147,52,Sold,TMLS,2177074,N,Y,35.9748422,-78.8190405,370630018081031,37063001808
236,PAST SALE,April-20-2018,Townhouse,210 Brier Summit Pl Unit 2016 D,Durham,NC,27703,27703,239990,3,2.5,Durham,1931,1742,2018,763,124,138,Sold,TMLS,2173530,N,Y,35.914124,-78.823677,370630020281029,37063002028
237,PAST SALE,April-20-2018,Single Family Residential,714 Ashburn Ln,Durham,NC,27703,27703,249500,3,2.5,Ravenstone,2180,10018,2008,763,114,49,Sold,TMLS,2176431,N,Y,35.9678738,-78.7891687,370630018082004,37063001808
238,PAST SALE,April-20-2018,Single Family Residential,1913 Woodsdale Dr,Durham,NC,27703,27703,252000,3,2.5,Brightleaf,1653,12196,2007,763,152,40,Sold,TMLS,2174508,N,Y,35.9516831,-78.8135094,370630018082085,37063001808
239,PAST SALE,April-20-2018,Single Family Residential,5629 Severn Grove Dr,Durham,NC,27703,27703,270000,4,2.5,Bennington,2348,7535,2004,763,115,25,Sold,TMLS,2179275,N,Y,35.9306349,-78.7527713,370630019002078,37063001900
240,PAST SALE,April-20-2018,Single Family Residential,3218 Wilderness Rd,Durham,NC,27712,27712,285000,5,2.5,Fieldstone by the Eno,2751,14374,1998,763,104,12,Sold,TMLS,2169798,N,Y,36.0660745,-78.9484499,370630017074024,37063001707
241,PAST SALE,April-20-2018,Townhouse,4247 Lofty Ridge Pl,Cary,NC,27519,27519,347020,4,3.5,Phillips Place,2743,2657,2017,763,127,130,Sold,TMLS,2134430,N,Y,35.83678788,-78.87145716,371830536021028,37183053602
242,PAST SALE,April-20-2018,Single Family Residential,12 Richmond Ct Lot 3,Durham,NC,27713,27713,419400,4,3,Richmond Park,2805,13503,2017,763,150,96,Sold,TMLS,2161499,N,Y,35.882733,-78.917237,370630020202039,37063002020
243,PAST SALE,April-20-2018,Single Family Residential,5139 Niagra Dr,Chapel Hill,NC,27517,27517,454810,2,2,Villas at Culp Arbor,2468,6969,2017,763,184,250,Sold,TMLS,2145522,N,Y,35.926292,-78.990826,370630020183042,37063002018
244,PAST SALE,April-20-2018,Single Family Residential,5128 Niagra Dr,Chapel Hill,NC,27517,27517,466180,2,2,Villas at Culp Arbor,1776,6969,2017,763,262,249,Sold,TMLS,2144807,N,Y,35.9267246,-78.9911078,370630020183042,37063002018
245,PAST SALE,April-20-2020,Single Family Residential,705 Greyson Dr,Durham,NC,27703,27703,169900,3,2,Greysons Green,1118,13590,1994,32,152,31,Sold,TMLS,2303127,N,Y,35.9954035,-78.8296152,370630018073006,37063001807
246,PAST SALE,April-20-2020,Townhouse,650 Ganyard Farm Way #35,Durham,NC,27703,27703,182500,3,3.5,Ganyard Farm,1642,871,2007,32,111,75,Sold,TMLS,2303280,N,Y,35.9826599,-78.8325282,370630018071005,37063001807
247,PAST SALE,April-20-2020,Single Family Residential,3301 Long Ridge Rd,Durham,NC,27703,27703,243000,3,2.5,Ashley Forest,1541,8712,1987,32,158,34,Sold,TMLS,2305920,N,Y,35.9265116,-78.8219609,370630018092029,37063001809
248,PAST SALE,April-20-2020,Townhouse,520 Libson St,Durham,NC,27703,27703,260000,3,2.5,Davis Park,1602,1698,2013,32,162,166,Sold,TMLS,2305735,N,Y,35.8831171,-78.8664193,370630020283043,37063002028
249,PAST SALE,April-20-2020,Townhouse,106 Cambria Ln #45,Morrisville,NC,27560,27560,295200,3,2.5,Page Park,1923,2613,2020,32,154,143,Sold,TMLS,2300963,N,Y,35.865484,-78.814742,371830536091125,37183053609
250,PAST SALE,April-20-2020,Single Family Residential,213 Trolley Car Way,Morrisville,NC,27560,27560,375000,3,2.5,Town Hall Commons,2450,10018,2003,32,153,40,Sold,TMLS,2303150,N,Y,35.831338,-78.8392597,371830536071103,37183053607
251,PAST SALE,April-20-2020,Single Family Residential,808 Adeline Ct,Durham,NC,27713,27713,500000,5,4,Durham,3231,6272,2019,32,155,75,Sold,TMLS,2269007,N,Y,35.8919153,-78.9338236,370630020202002,37063002020
252,PAST SALE,April-21-2020,Single Family Residential,408 Quartz Dr,Durham,NC,27703-6624,27703,184000,3,2,Stone Hill,1272,7710,1997,31,145,13,Sold,TMLS,2309237,N,Y,35.98769,-78.8212529,370630018073010,37063001807
253,PAST SALE,April-21-2020,Single Family Residential,1231 Homecoming Way #70,Durham,NC,27703,27703,265320,3,2.5,Copley Farm,1927,4443,2020,31,138,55,Sold,TMLS,2304874,N,Y,35.9982149,-78.8208255,370630018062055,37063001806
254,PAST SALE,April-21-2020,Townhouse,1035 Gentle Reed Dr #246,Durham,NC,27703,27703,268425,3,2.5,Copley Farm,2104,3049,2019,31,128,170,Sold,TMLS,2278688,N,Y,35.99857532,-78.82040032,370630018062055,37063001806
255,PAST SALE,April-21-2020,Townhouse,236 Durants Neck Ln,Morrisville,NC,27560,27560,292000,3,2.5,Everett Crossing,1819,2178,2014,31,161,130,Sold,TMLS,2297433,N,Y,35.862352,-78.8488052,371830536081002,37183053608
256,PAST SALE,April-21-2020,Single Family Residential,404 Wellingham Dr,Durham,NC,27713,27713,364900,5,3,Wyndcross,3372,9147,2000,31,108,37,Sold,TMLS,2309223,N,Y,35.9064975,-78.9289789,370630020212002,37063002021
257,PAST SALE,April-21-2020,Single Family Residential,81 Sweet Briar Ln,Chapel Hill,NC,27517,27517,390000,4,3,The Legacy at Jordan Lake,2561,7405,2019,31,152,174,Sold,TMLS,2258883,N,Y,35.7638153,-79.0626689,370370201042015,37037020104
258,PAST SALE,April-21-2020,Single Family Residential,307 Bella Rose Dr,Chapel Hill,NC,27517,27517,550000,3,3,Montclair,2415,7840,2017,31,228,58,Sold,TMLS,2307194,N,Y,35.885347,-78.991834,370630020192020,37063002019
259,PAST SALE,April-21-2020,Single Family Residential,41 Crimson Oak Dr,Durham,NC,27713,27713,850000,5,5.5,Colvard Farms,4700,25700,2016,31,181,147,Sold,TMLS,2260725,N,Y,35.8652446,-78.956886,370370207011030,37037020701
260,PAST SALE,April-22-2019,Townhouse,3244 Ivey Wood Ln,Durham,NC,27703,27703,135000,2,2.5,Amberlynn Valley,1152,1306,2008,396,117,90,Sold,TMLS,2243279,N,Y,35.969911,-78.8446159,370630018071030,37063001807
261,PAST SALE,April-22-2019,Single Family Residential,3511 Thornwood Dr,Durham,NC,27703,27703,185500,4,2,Stone Hill Estates,1586,10585,2001,396,117,13,Sold,TMLS,2246371,N,Y,35.9936568,-78.8253417,370630018073005,37063001807
262,PAST SALE,April-22-2019,Single Family Residential,512 Crossview Ln,Durham,NC,27703,27703,205000,4,2.5,Grove Park,1688,8407,1999,396,121,52,Sold,TMLS,2238428,N,Y,35.9743369,-78.820368,370630018081031,37063001808
263,PAST SALE,April-22-2019,Single Family Residential,512 Crossview Ln,Durham,NC,27703,27703,205000,4,2.5,Grove Park,1688,8407,1999,396,121,52,Sold,TMLS,2238428,N,Y,35.9743369,-78.820368,370630018081031,37063001808
264,PAST SALE,April-22-2019,Single Family Residential,1 Mooring Ct,Durham,NC,27703,27703,240000,4,2.5,Grove Park,2330,6838,2005,396,103,52,Sold,TMLS,2218167,N,Y,35.9776048,-78.8104561,370630018081010,37063001808
265,PAST SALE,April-22-2019,Single Family Residential,5543 Spindlewood Ct,Durham,NC,27703-8535,27703,240000,3,2.5,Harrington Pines,1428,6621,2003,396,168,18,Sold,TMLS,2243837,N,Y,35.9256174,-78.7561332,370630019002093,37063001900
266,PAST SALE,April-22-2019,Single Family Residential,4 Autrey Mill Cir,Durham,NC,27703-6681,27703,350000,5,2.5,Grove Park,3216,18120,2004,396,109,53,Sold,TMLS,2239363,N,Y,35.9838272,-78.8114296,370630018072029,37063001807
267,PAST SALE,April-22-2019,Single Family Residential,2057 Aventon Ln,Morrisville,NC,27560,27560,383000,4,2.5,Kitts Creek,3032,5227,2013,396,126,66,Sold,TMLS,2228260,N,Y,35.8646724,-78.8632784,371830536081002,37183053608
268,PAST SALE,April-22-2019,Single Family Residential,2803 Friendship Cir,Durham,NC,27705,27705,469900,4,4,Colony Park,2942,30492,1971,396,160,24,Sold,TMLS,2242039,N,Y,35.9876679,-78.9668051,370630020172000,37063002017
269,PAST SALE,April-22-2019,Single Family Residential,30169 Pharr,Chapel Hill,NC,27517,27517,529000,5,2.5,Governors Park,3514,21649,2003,396,151,91,Sold,TMLS,2240310,N,Y,35.8463067,-79.0281527,370370201031030,37037020103
270,PAST SALE,April-22-2019,Single Family Residential,398 The Preserve Trl,Chapel Hill,NC,27517,27517,559000,5,3.5,The Preserve at Jordan Lake,3708,17424,2002,396,151,83,Sold,TMLS,2236840,N,Y,35.7723196,-79.0546407,370370201042021,37037020104
271,PAST SALE,April-22-2020,Townhouse,201 Ruby Walk Dr,Morrisville,NC,27560,27560,255522,2,3,The Lake at Breckenridge,1942,1742,2004,30,132,100,Sold,TMLS,2307638,N,Y,35.8411542,-78.8726985,371830536021067,37183053602
272,PAST SALE,April-22-2020,Single Family Residential,1020 Shagbark Ct Lot 21,Chapel Hill,NC,27517,27517,782115,4,4,South Grove,4109,30492,2019,30,190,78,Sold,TMLS,2261838,N,Y,35.8649383,-79.0731195,371350122012010,37135012201
273,PAST SALE,April-23-2018,Single Family Residential,19 N Indian Creek Pl,Durham,NC,27703,27703,190000,3,2.5,Marbrey Landing,1620,11761,1998,760,117,11,Sold,TMLS,2177080,N,Y,35.9909259,-78.8029773,370630018072014,37063001807
274,PAST SALE,April-23-2018,Single Family Residential,4 Onyx Ct,Durham,NC,27703,27703,190500,3,2.5,Gatewood Forest,1715,13068,2001,760,111,28,Sold,TMLS,2179939,N,Y,35.994802,-78.8174034,370630018073026,37063001807
275,PAST SALE,April-23-2018,Single Family Residential,5206 Suda Dr,Durham,NC,27703,27703,205000,3,2.5,Meadows Of Pagehurst,1664,4356,2004,760,123,22,Sold,TMLS,2180935,N,Y,35.9229169,-78.8158307,370630020281004,37063002028
276,PAST SALE,April-23-2018,Single Family Residential,5206 Suda Dr,Durham,NC,27703,27703,205000,3,2.5,Meadows Of Pagehurst,1664,4356,2004,760,123,22,Sold,TMLS,2180935,N,Y,35.9229169,-78.8158307,370630020281004,37063002028
277,PAST SALE,April-23-2018,Townhouse,252 Linden Park Ln,Cary,NC,27519-9117,27519,250000,3,3.5,Legacy at Carpenter Village,2002,1742,2007,760,125,165,Sold,TMLS,2179045,N,Y,35.8304091,-78.8607021,371830536021083,37183053602
278,PAST SALE,April-23-2018,Single Family Residential,425 Cottonseed Way,Durham,NC,27703,27703,255000,3,2.5,Ravenstone,2265,8712,2014,760,113,24,Sold,TMLS,2178614,N,Y,35.9634403,-78.7929309,370630018082004,37063001808
279,PAST SALE,April-23-2018,Townhouse,1033 Philpott Dr,Chapel Hill,NC,27517,27517,258000,2,2.5,Governors Village Townhomes,1460,2308,2007,760,177,100,Sold,TMLS,2177585,N,Y,35.8503261,-79.0257574,370370207011072,37037020701
280,PAST SALE,April-23-2018,Townhouse,235 Westgrove Ct,Durham,NC,27703,27703,265000,3,2.5,Brier Village,2042,4094,2011,760,130,133,Sold,TMLS,2178823,N,Y,35.9202321,-78.8160648,370630020281055,37063002028
281,PAST SALE,April-23-2018,Single Family Residential,117 Cotten Square Ln,Morrisville,NC,27560,27560,314000,3,2.5,Cotten Place,2220,6969,2015,760,141,95,Sold,TMLS,2151623,N,Y,35.8264802,-78.82289,371830536091110,37183053609
282,PAST SALE,April-23-2018,Single Family Residential,615 Hiddenbrook Dr,Durham,NC,27703,27703,315600,4,2.5,Sherron Farms,2795,8363,2018,760,113,45,Sold,TMLS,2163498,N,Y,35.968909,-78.7960565,370630018082008,37063001808
283,PAST SALE,April-23-2018,Single Family Residential,2415 Tryon Rd,Durham,NC,27705-5511,27705,320000,4,3,Colony Park,2413,20908,1987,760,133,21,Sold,TMLS,2176401,N,Y,35.9822217,-78.9642425,370630020172003,37063002017
284,PAST SALE,April-23-2018,Single Family Residential,5 Seawell Ct,Durham,NC,27703,27703,330000,4,2.5,Brightleaf,2852,10236,2010,760,116,88,Sold,TMLS,2180147,N,Y,35.9482217,-78.8258545,370630018082095,37063001808
285,PAST SALE,April-23-2018,Single Family Residential,2008 Copper Leaf Pkwy,Durham,NC,27703,27703,330500,4,3,Brightleaf,3050,12196,2014,760,108,88,Sold,TMLS,2164385,N,Y,35.9474359,-78.8239741,370630018082076,37063001808
286,PAST SALE,April-23-2018,Single Family Residential,1611 Creighton Hall Way,Durham,NC,27703,27703,435000,5,3.5,Brightleaf,3548,10890,2007,760,123,92,Sold,TMLS,2172750,N,Y,35.9511023,-78.8270048,370630018082091,37063001808
287,PAST SALE,April-23-2018,Single Family Residential,713 Adeline Ct,Durham,NC,27713,27713,435000,4,3.5,Durham,2964,7056,2017,760,147,75,Sold,TMLS,2164336,N,Y,35.8915768,-78.9319036,370630020202002,37063002020
288,PAST SALE,April-23-2019,Townhouse,1300 Grace Point Rd,Morrisville,NC,27560,27560,242000,3,2.5,Shiloh Grove,1467,2613,2011,395,165,126,Sold,TMLS,2240022,N,Y,35.850693,-78.846799,371830536081032,37183053608
289,PAST SALE,April-23-2019,Townhouse,1116 Checkerberry Dr,Morrisville,NC,27560,27560,285000,3,2.5,Church Street Townes,1572,1742,2008,395,181,140,Sold,TMLS,2236646,N,Y,35.8275249,-78.8317771,371830536071008,37183053607
290,PAST SALE,April-23-2019,Single Family Residential,1 Crawford Ct,Durham,NC,27703-9475,27703,365000,6,4,Brightwood Trails,3098,11456,2013,395,118,35,Sold,TMLS,2226420,N,Y,35.9629827,-78.8036854,370630018082026,37063001808
291,PAST SALE,April-23-2019,Single Family Residential,105 Beechridge Ct,Chapel Hill,NC,27517,27517,815000,6,5,Beechridge,5497,43560,2001,395,148,17,Sold,TMLS,2239569,N,Y,35.8873774,-79.0508666,371350122011014,37135012201
292,PAST SALE,April-23-2020,Single Family Residential,2818 Bombay Dr,Durham,NC,27703,27703,225000,3,2,Pagehurst,1310,6490,2002,29,172,25,Sold,TMLS,2304019,N,Y,35.924786,-78.8165626,370630020281024,37063002028
293,PAST SALE,April-23-2020,Single Family Residential,2818 Bombay Dr,Durham,NC,27703,27703,225000,3,2,Pagehurst,1310,6490,2002,29,172,25,Sold,TMLS,2304019,N,Y,35.924786,-78.8165626,370630020281024,37063002028
294,PAST SALE,April-23-2020,Single Family Residential,2818 Bombay Dr,Durham,NC,27703,27703,225000,3,2,Pagehurst,1310,6490,2002,29,172,25,Sold,TMLS,2304019,N,Y,35.924786,-78.8165626,370630020281024,37063002028
295,PAST SALE,April-23-2020,Townhouse,711-57 Keystone Park Dr #57,Morrisville,NC,27560,27560,240000,3,2.5,Keystone Crossing Townes,1600,2090,2009,29,150,154,Sold,TMLS,2306163,N,Y,35.8699978,-78.8535501,370630020283049,37063002028
296,PAST SALE,April-23-2020,Single Family Residential,2812 Prospect Pkwy,Durham,NC,27703,27703,269000,3,2.5,Brightleaf,1747,6011,2007,29,154,43,Sold,TMLS,2279926,N,Y,35.9528003,-78.8137749,370630018082101,37063001808
297,PAST SALE,April-23-2020,Townhouse,603 Libson St,Durham,NC,27703,27703,276000,4,3,Davis Park,1985,3136,2012,29,139,174,Sold,TMLS,2308080,N,Y,35.882188,-78.866278,370630020283043,37063002028
298,PAST SALE,April-23-2020,Townhouse,603 Libson St,Durham,NC,27703,27703,276000,4,3,Davis Park,1985,3136,2012,29,139,174,Sold,TMLS,2308080,N,Y,35.882188,-78.866278,370630020283043,37063002028
299,PAST SALE,April-23-2020,Single Family Residential,4910 Highgate Dr,Durham,NC,27713-9418,27713,305000,4,2.5,Woodcroft,2220,15638,1986,29,137,20,Sold,TMLS,2306918,N,Y,35.9142528,-78.9463914,370630020231003,37063002023
300,PAST SALE,April-23-2020,Single Family Residential,902 Wood Chapel Ln,Durham,NC,27703,27703,340000,4,3.5,Wood Chapel,2928,5662,2014,29,116,25,Sold,TMLS,2306224,N,Y,35.9395711,-78.8314955,370630018092004,37063001809
301,PAST SALE,April-23-2020,Single Family Residential,431 The Preserve Trl,Chapel Hill,NC,27517,27517,542900,5,5.5,The Preserve at Jordan Lake,4642,20473,2002,29,117,83,Sold,TMLS,2266583,N,Y,35.7722248,-79.055702,370370201042016,37037020104
302,PAST SALE,April-23-2020,Single Family Residential,2205 Crested Jay Dr Lot 19-Morgan,Durham,NC,27707,27707,685478,4,2.5,Durham,4631,10018,2019,29,148,55,Sold,TMLS,2259475,N,Y,35.97365536,-78.97601074,370630020173006,37063002017
303,PAST SALE,April-24-2018,Townhouse,208 Hamlet Pl,Morrisville,NC,27560,27560,260500,3,2.5,Sterling,2228,2874,2016,759,117,140,Sold,TMLS,2179591,N,Y,35.8900076,-78.8353166,370630020283004,37063002028
304,PAST SALE,April-24-2018,Single Family Residential,510 Poplar St,Durham,NC,27703,27703,287000,4,2.5,Brightwood Trails,2545,8058,2006,759,113,35,Sold,TMLS,2176455,N,Y,35.9649171,-78.8052408,370630018082028,37063001808
305,PAST SALE,April-24-2019,Townhouse,650 Ganyard Farm Way #37,Durham,NC,27703,27703,170000,3,3.5,Ganyard Farm,1600,1176,2008,394,106,75,Sold,TMLS,2240852,N,Y,35.9826154,-78.832521,370630018071005,37063001807
306,PAST SALE,April-24-2019,Single Family Residential,2 Red Bluff Ct,Durham,NC,27713,27713,265000,4,2.5,Durham,2044,7840,1995,394,130,29,Sold,TMLS,2235295,N,Y,35.9207289,-78.914304,370630020222000,37063002022
307,PAST SALE,April-24-2019,Townhouse,1024 Brennan Green Ct #20,Morrisville,NC,27560,27560,329000,3,2.5,Wake,2289,2613,2018,394,144,145,Sold,TMLS,2200350,N,Y,35.8664422,-78.85074,371830536081002,37183053608
308,PAST SALE,April-24-2019,Single Family Residential,20 Swallows Ridge Ct,Durham,NC,27713-9016,27713,332000,4,2.5,Woodcroft,2156,10890,1988,394,154,19,Sold,TMLS,2237067,N,Y,35.9340625,-78.9269655,370630020241022,37063002024
309,PAST SALE,April-24-2019,Single Family Residential,113 Longview Trl,Durham,NC,27703,27703,357000,5,4.5,Ashton Hall,3391,11586,2014,394,105,60,Sold,TMLS,2245249,N,Y,35.9605173,-78.831761,370630018082048,37063001808
310,PAST SALE,April-24-2019,Single Family Residential,2022 Hawkins St,Durham,NC,27703-8308,27703,365000,4,2.5,Brightleaf,3250,11674,2012,394,112,88,Sold,TMLS,2232899,N,Y,35.9508678,-78.82831,370630018082092,37063001808
311,PAST SALE,April-24-2019,Single Family Residential,1216 Birchbark Rd Unit CB Lot 14,Durham,NC,27705,27705,554470,5,3.5,Canterbury,3407,16727,2019,394,163,70,Sold,TMLS,2231355,N,Y,36.0328167,-78.935357,370630017052019,37063001705
312,PAST SALE,April-24-2019,Single Family Residential,4911 Mill Hill Ln,Chapel Hill,NC,27517,27517,577000,5,4.5,Trenton,3845,32670,2006,394,150,16,Sold,TMLS,2239469,N,Y,35.9248091,-78.9761489,370630020183022,37063002018
313,PAST SALE,April-24-2020,Townhouse,5208 Malik Dr,Durham,NC,27703,27703,198000,3,2.5,Pagehurst,1385,2613,2005,28,143,115,Sold,TMLS,2310581,N,Y,35.9227046,-78.8143825,370630020281005,37063002028
314,PAST SALE,April-24-2020,Single Family Residential,5 Fire Rock Pl,Durham,NC,27703-3822,27703,214000,3,2.5,Marbrey Landing,1549,14374,1997,28,138,12,Sold,TMLS,2309002,N,Y,35.9888692,-78.8020922,370630018072014,37063001807
315,PAST SALE,April-24-2020,Single Family Residential,5 Fire Rock Pl,Durham,NC,27703-3822,27703,214000,3,2.5,Marbrey Landing,1549,14374,1997,28,138,12,Sold,TMLS,2309002,N,Y,35.9888692,-78.8020922,370630018072014,37063001807
316,PAST SALE,April-24-2020,Townhouse,116 Cambria Ln #41,Morrisville,NC,27560,27560,289000,3,2.5,Page Park,1923,2613,2020,28,150,143,Sold,TMLS,2297072,N,Y,35.865484,-78.814742,371830536091125,37183053609
317,PAST SALE,April-24-2020,Townhouse,120 Cambria Ln #39,Morrisville,NC,27560,27560,295000,3,2.5,Page Park,1923,2613,2020,28,153,143,Sold,TMLS,2297028,N,Y,35.865484,-78.814742,371830536091125,37183053609
318,PAST SALE,April-24-2020,Single Family Residential,11 Spring Water Ln,Durham,NC,27712-3718,27712,303000,4,2.5,Snow Hill Preserve,2322,13808,2006,28,130,25,Sold,TMLS,2306761,N,Y,36.1027389,-78.8726973,370630016011034,37063001601
319,PAST SALE,April-24-2020,Single Family Residential,600 Morningside Dr,Durham,NC,27713,27713,316000,4,2.5,Woodcroft,1940,10454,1986,28,163,20,Sold,TMLS,2304738,N,Y,35.930832,-78.9311888,370630020241022,37063002024
320,PAST SALE,April-24-2020,Single Family Residential,310 Ashburn Ln,Durham,NC,27703,27703,324500,4,2.5,Ravenstone,2911,10018,2004,28,111,49,Sold,TMLS,2308727,N,Y,35.9724769,-78.7947897,370630018082004,37063001808
321,PAST SALE,April-24-2020,Single Family Residential,133 Fort Jackson Rd,Morrisville,NC,27560,27560,400000,4,3.5,Savannah,2432,6098,2006,28,164,57,Sold,TMLS,2304795,N,Y,35.8205798,-78.8360956,371830536071067,37183053607
322,PAST SALE,April-24-2020,Single Family Residential,133 Fort Jackson Rd,Morrisville,NC,27560,27560,400000,4,3.5,Savannah,2432,6098,2006,28,164,57,Sold,TMLS,2304795,N,Y,35.8205798,-78.8360956,371830536071067,37183053607
323,PAST SALE,April-24-2020,Townhouse,102 Kinross Ct,Durham,NC,27712,27712,445000,4,3.5,Royal Troon,3087,6185,2004,28,144,277,Sold,TMLS,2299929,N,Y,36.0758889,-78.970662,370630016042045,37063001604
324,PAST SALE,April-24-2020,Single Family Residential,1711 Sandoval Dr,Durham,NC,27703,27703,485000,5,4,Brightleaf,3283,7840,2020,28,148,88,Sold,TMLS,2303508,N,Y,35.996948,-78.899023,370630022001055,37063002200
325,PAST SALE,April-24-2020,Single Family Residential,6457 Kit Creek Rd,Morrisville,NC,27560,27560,525000,5,4,Kitts Creek,3839,10454,2013,28,137,70,Sold,TMLS,2312979,N,Y,35.8607232,-78.8579267,371830536081009,37183053608
326,PAST SALE,April-24-2020,Single Family Residential,811 The Preserve Trl,Chapel Hill,NC,27517,27517,664000,4,3.5,The Preserve at Jordan Lake,4393,20473,2010,28,151,83,Sold,TMLS,2301045,N,Y,35.7790758,-79.0587236,370370201042001,37037020104
327,PAST SALE,April-25-2018,Townhouse,104 Sir Richard Ln,Chapel Hill,NC,27517,27517,161000,2,2.5,Colony Lake,1113,871,1987,758,145,200,Sold,TMLS,2179554,N,Y,35.941054,-79.007338,371350121001018,37135012100
328,PAST SALE,April-25-2018,Townhouse,1239 Cranebridge Pl,Chapel Hill,NC,27517,27517,206000,2,2,Cranebridge,1334,2221,1990,758,154,255,Sold,TMLS,2180268,N,Y,35.901267,-78.998944,370630020193009,37063002019
329,PAST SALE,April-25-2018,Townhouse,201 Hamlet Park Dr,Morrisville,NC,27560,27560,218500,3,2.5,Hamlet in the Park,1458,1742,2003,758,150,115,Sold,TMLS,2180145,N,Y,35.8468769,-78.8434623,371830536081026,37183053608
330,PAST SALE,April-25-2018,Townhouse,202 Zante Currant Rd,Durham,NC,27703,27703,221490,3,2.5,Durham,1625,3049,2018,758,136,132,Sold,TMLS,2165700,N,Y,35.9452608,-78.8717693,370630020271022,37063002027
331,PAST SALE,April-25-2018,Townhouse,202 Zante Currant Rd,Durham,NC,27703,27703,221490,3,2.5,Durham,1625,3049,2018,758,136,132,Sold,TMLS,2165700,N,Y,35.9452608,-78.8717693,370630020271022,37063002027
332,PAST SALE,April-25-2018,Townhouse,1801 Grace Point Rd,Morrisville,NC,27560,27560,238000,3,2.5,Shiloh Grove,1468,2178,2009,758,162,126,Sold,TMLS,2182061,N,Y,35.8521098,-78.8463377,371830536081026,37183053608
333,PAST SALE,April-25-2018,Single Family Residential,317 Downing Glen Dr,Morrisville,NC,27560,27560,253000,3,2.5,Downing Glen,1533,6534,2002,758,165,32,Sold,TMLS,2178162,N,Y,35.8284744,-78.8351897,371830536071098,37183053607
334,PAST SALE,April-25-2018,Single Family Residential,325 Millet Dr,Cary,NC,27560,27560,259500,3,2,Carpenter Park,1337,6534,2003,758,194,60,Sold,TMLS,2179286,N,Y,35.8179614,-78.839304,371830536071085,37183053607
335,PAST SALE,April-25-2018,Single Family Residential,1701 Nellora Ln Lot 167,Durham,NC,27703,27703,300304,4,2.5,Brightwood Trails,2382,6795,2017,758,126,35,Sold,TMLS,2150424,N,Y,35.965597,-78.802755,370630018082030,37063001808
336,PAST SALE,April-25-2018,Single Family Residential,1007 Frisco Ct,Durham,NC,27703,27703,315000,4,2.5,Brightleaf,2759,7448,2018,758,114,88,Sold,TMLS,2183176,N,Y,35.956698,-78.802656,370630018082069,37063001808
337,PAST SALE,April-25-2018,Single Family Residential,1216 Caribou Xing,Durham,NC,27713,27713,365000,4,2.5,Huntington Ridge,2700,13503,2002,758,135,50,Sold,TMLS,2165001,N,Y,35.8929508,-78.9451982,370630020201007,37063002020
338,PAST SALE,April-25-2018,Single Family Residential,1107 Magic Hollow Rd,Durham,NC,27713,27713,420000,5,3,Jordan at Southpoint,3394,6490,2015,758,124,66,Sold,TMLS,2164083,N,Y,35.870798,-78.939711,370630020202012,37063002020
339,PAST SALE,April-25-2018,Condo/Co-op,5120 Niagra Dr #76,Chapel Hill,NC,27517,27517,427319,2,2,Villas at Culp Arbor,1776,6969,2018,758,241,258,Sold,TMLS,2169040,N,Y,35.9250772,-78.9910007,370630020183042,37063002018
340,PAST SALE,April-25-2018,Single Family Residential,4503 Cumberland Dr,Durham,NC,27705,27705,511800,5,4,American Village,3779,17903,2006,758,135,22,Sold,TMLS,2177382,N,Y,36.0248185,-78.9736749,370630017061008,37063001706
