SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-31-2017,Single Family Residential,1208 Taylor St,Durham,NC,27701,81000,2,1.5,Durham,1234,5532,1918,1087,66,,Sold,,,http://www.redfin.com/NC/Durham/1208-Taylor-St-27701/home/43525771,TMLS,2113152,N,Y,35.9899779,-78.8855667
PAST SALE,August-3-2017,Single Family Residential,1203 N Duke St,Durham,NC,27701,180000,2,1.0,Trinity Park,822,7013,1950,1023,219,,Sold,,,http://www.redfin.com/NC/Durham/1203-N-Duke-St-27701/home/43519871,TMLS,2134193,N,Y,36.0114351,-78.9058164
PAST SALE,,Vacant Land,513 Gray Ave,Durham,NC,27701,25000,,,,,6055,,,,,,,,http://www.redfin.com/NC/Durham/513-Gray-Ave-27701/home/43525430,,,N,Y,35.999503,-78.88931
PAST SALE,June-16-2017,Condo/Co-op,807 W Trinity Ave #214,Durham,NC,27701,99000,1,1.0,Trinity Park,600,,1972,1071,165,295,Sold,,,http://www.redfin.com/NC/Durham/807-W-Trinity-Ave-27701/unit-214/home/43596347,TMLS,2123833,N,Y,36.0049829,-78.9045708
PAST SALE,March-16-2018,Vacant Land,1104 Edgevale Rd,Durham,NC,27701,76250,,,Duke Park,,7405,,798,,,Sold,,,http://www.redfin.com/NC/Unknown/1104-EDGEVALE-RD-Unknown/home/43523189,TMLS,2158992,N,Y,36.009633,-78.896885
PAST SALE,March-16-2018,Vacant Land,1100 Edgevale Rd,Durham,NC,27701,86250,,,Duke Park,,14723,,798,,,Sold,,,http://www.redfin.com/NC/Unknown/1100-EDGEVALE-RD-Unknown/home/43523190,TMLS,2158997,N,Y,36.009429,-78.896899
PAST SALE,September-15-2017,Vacant Land,701 Grant St,Durham,NC,27701,25000,,,Durham,,9583,,980,,,Sold,,,http://www.redfin.com/NC/Durham/701-Grant-St-27701/home/43532833,TMLS,2076546,N,Y,35.982785,-78.893649
PAST SALE,,Other,703 Grant St,Durham,NC,27701,45000,,,,,9583,,,,,,,,http://www.redfin.com/NC/Durham/703-Grant-St-27701/home/43532831,,,N,Y,35.982591,-78.893682
PAST SALE,,Vacant Land,1101 Hazel St,Durham,NC,27701,50100,,,,,2875,,,,,,,,http://www.redfin.com/NC/Durham/1101-Hazel-St-27701/home/162733773,,,N,Y,35.998519,-78.889028
PAST SALE,April-5-2018,Vacant Land,1005 Taylor St,Durham,NC,,125000,,,Durham,,5183,,778,,,Sold,,,http://www.redfin.com/NC/Durham/1005-Taylor-St-27701/home/43605335,TMLS,2176918,N,Y,35.991352,-78.888137
PAST SALE,June-20-2017,Vacant Land,1008 S Alston Ave,Durham,NC,27701-4408,30000,,,Durham,,6708,,1067,,,Sold,,,http://www.redfin.com/NC/Durham/1008-S-Alston-Ave-27701/home/43531637,TMLS,2094471,N,Y,35.9773415,-78.8928182
PAST SALE,July-24-2018,Unknown,1709 Avondale Dr,Durham,NC,27701,187000,3,1.0,Duke Park,1128,5445,1955,668,166,,Sold,,,http://www.redfin.com/NC/Durham/1709-Avondale-Dr-27701/home/43524761,TMLS,2196188,N,Y,36.0109539,-78.8867164
PAST SALE,,Other,106 S Alston Ave,Durham,NC,27701,175000,,,,,5619,,,,,,,,http://www.redfin.com/NC/Durham/106-S-Alston-Ave-27701/home/43525486,,,N,Y,35.98701,-78.888442
PAST SALE,,Vacant Land,1101 S Alston Ave,Durham,NC,27701,19000,,,,,8059,,,,,,,,http://www.redfin.com/NC/Durham/1101-S-Alston-Ave-27701/home/43532107,,,N,Y,35.976887,-78.892389
PAST SALE,,Single Family Residential,602 S Alston Ave,Durham,NC,27701,130000,,,,1736,24916,1971,,75,,,,,http://www.redfin.com/NC/Durham/602-S-Alston-Ave-27701/home/43535785,,,N,Y,35.9811383,-78.8914386
PAST SALE,,Vacant Land,325 Dowd St,Durham,NC,27701,102500,,,,,6708,,,,,,,,http://www.redfin.com/NC/Durham/325-Dowd-St-27701/home/43524913,,,N,Y,36.00057,-78.8922657
PAST SALE,,Vacant Land,601 Liberty St,Durham,NC,27701,5000,,,,,697,,,,,,,,http://www.redfin.com/NC/Durham/601-Liberty-St-27701/home/162734291,,,N,Y,35.993203,-78.8911399
PAST SALE,,Vacant Land,1615 N Alston Ave,Durham,NC,27701,113500,,,,,53797,,,,,,,,http://www.redfin.com/NC/Durham/1615-N-Alston-Ave-27701/home/43525137,,,N,Y,36.002787,-78.886993
PAST SALE,January-7-2020,Vacant Land,1707 Shawnee St,Durham,NC,27701,121400,,,Durham,,11804,,136,,,Sold,,,http://www.redfin.com/NC/Durham/1707-Shawnee-St-27701/home/43524229,TMLS,2275401,N,Y,36.0107489,-78.887783
PAST SALE,,Vacant Land,508 Lakeland St,Durham,NC,27701,19000,,,,,10193,,,,,,,,http://www.redfin.com/NC/Durham/508-Lakeland-St-27701/home/43535423,,,N,Y,35.979023,-78.888677
PAST SALE,,Other,603 N Elm St,Durham,NC,27701,67500,,,,,3877,,,,,,,,http://www.redfin.com/NC/Durham/603-N-Elm-St-27701/home/43525735,,,N,Y,35.9921753,-78.8875123
PAST SALE,September-7-2018,Vacant Land,1200 Center St,Durham,NC,27701,10000,,,Durham,,55756,,623,,,Sold,,,http://www.redfin.com/NC/Durham/1200-Center-St-27701/home/146478051,TMLS,2207895,N,Y,36.0114,-78.878386
PAST SALE,,Single Family Residential,311 Clark St,Durham,NC,27701,123000,2,1.0,,1038,6665,1948,,118,,,,,http://www.redfin.com/NC/Durham/311-Clark-St-27701/home/43522504,,,N,Y,36.0116639,-78.8970184
PAST SALE,,Single Family Residential,1103 Lancaster St,Durham,NC,27701,200000,3,2.0,,1148,7013,2010,,174,,,,,http://www.redfin.com/NC/Durham/1103-Lancaster-St-27701/home/43519348,,,N,Y,36.0154188,-78.9134199
PAST SALE,July-14-2017,Condo/Co-op,807 W Trinity Ave #120,Durham,NC,27701-1859,101600,1,1.0,Trinity Park,600,,1972,1043,169,295,Sold,,,http://www.redfin.com/NC/Durham/807-W-Trinity-Ave-27701/unit-120/home/43600477,TMLS,2134071,N,Y,36.0049829,-78.9045708
PAST SALE,,Multi-Family (2-4 Unit),1209 Gearwood Ave,Durham,NC,27701,8000,4,2.0,,1268,6229,1943,,6,,,,,http://www.redfin.com/NC/Durham/1209-Gearwood-Ave-27701/home/43526969,,,N,Y,35.9998818,-78.8880844
PAST SALE,,Multi-Family (2-4 Unit),815 Lee St,Durham,NC,27701,85000,4,2.0,,1500,6011,1967,,57,,,,,http://www.redfin.com/NC/Durham/815-Lee-St-27701/home/43525495,,,N,Y,36.0024049,-78.8845617
PAST SALE,May-1-2020,Vacant Land,1301 S Alston Ave,Durham,NC,27701,55000,,,Durham,,9583,,21,,,Sold,,,http://www.redfin.com/NC/Durham/1301-S-Alston-Ave-27701/home/162838996,TMLS,2281977,N,Y,35.975098,-78.893053
PAST SALE,,Single Family Residential,609 Gray Ave,Durham,NC,27701,106000,3,1.0,,1001,5140,2002,,106,,,,,http://www.redfin.com/NC/Durham/609-Gray-Ave-27701/home/43526950,,,N,Y,35.999417,-78.887991
PAST SALE,September-27-2017,Multi-Family (2-4 Unit),400 Macon St,Durham,NC,27701-1815,110000,2,2.0,Durham,1232,5532,1940,968,89,,Sold,,,http://www.redfin.com/NC/Durham/400-Macon-St-27701/home/43523181,TMLS,2144410,N,Y,36.0088914,-78.901727
PAST SALE,,Condo/Co-op,807 W Trinity Ave #116,Durham,NC,27701,120000,1,1.0,,576,,1972,,208,,,,,http://www.redfin.com/NC/Durham/807-W-Trinity-Ave-27701/unit-116/home/43596283,,,N,Y,36.0049829,-78.9045708
PAST SALE,September-27-2017,Multi-Family (2-4 Unit),402 Macon St,Durham,NC,27701-1815,110000,2,2.0,Durham,1248,5488,1940,968,88,,Sold,,,http://www.redfin.com/NC/Durham/402-Macon-St-27701/home/43523169,TMLS,2144418,N,Y,36.0093497,-78.9001133
PAST SALE,March-2-2018,Single Family Residential,509 Eugene St,Durham,NC,27701,79100,3,1.0,Johnson,1013,7056,1956,812,78,,Sold,,,http://www.redfin.com/NC/Durham/509-Eugene-St-27701/home/43532877,TMLS,2171512,N,Y,35.9798155,-78.8887275
PAST SALE,April-2-2018,Single Family Residential,1208 Grant St,Durham,NC,27701,67500,2,1.0,Durham,812,4791,1965,781,83,,Sold,,,http://www.redfin.com/NC/Durham/1208-Grant-St-27701/home/144338331,TMLS,2177307,N,Y,35.9780593,-78.8955594
PAST SALE,,Single Family Residential,828 Gerard St,Durham,NC,27701,90000,3,1.5,,986,5445,1995,,91,,,,,http://www.redfin.com/NC/Durham/828-Gerard-St-27701/home/43527573,,,N,Y,35.9937267,-78.9203599
PAST SALE,,Single Family Residential,1707 Robinhood Rd,Durham,NC,27701,65000,2,1.0,,803,9017,1952,,81,,,,,http://www.redfin.com/NC/Durham/1707-Robinhood-Rd-27701/home/43535239,,,N,Y,36.0028827,-78.873583
PAST SALE,,Single Family Residential,413 E Geer St,Durham,NC,27701,100000,2,1.0,,966,7013,1949,,104,,,,,http://www.redfin.com/NC/Durham/413-E-Geer-St-27701/home/43525016,,,N,Y,36.0036064,-78.8894136
PAST SALE,March-15-2018,Multi-Family (2-4 Unit),1411 Gearwood Ave,Durham,NC,27701,181000,4,2.0,Durham,,6664,1967,799,,,Sold,,,http://www.redfin.com/NC/Durham/1411-Gearwood-Ave-27701/home/43525171,TMLS,2170342,N,Y,36.0017107,-78.8879987
PAST SALE,March-6-2018,Multi-Family (2-4 Unit),1510 N Roxboro St,Durham,NC,27701,188000,4,2.0,Durham,1555,7405,1968,808,121,,Sold,,,http://www.redfin.com/NC/Durham/1510-N-Roxboro-St-27701/home/43526529,TMLS,2165257,N,Y,36.0077506,-78.8919781
PAST SALE,April-12-2018,Single Family Residential,1306 Drew St,Durham,NC,27701,90500,3,1.0,Durham,1092,4791,1960,771,83,,Sold,,,http://www.redfin.com/NC/Durham/1306-Drew-St-27701/home/43528022,TMLS,2180264,N,Y,36.0026049,-78.8783274
PAST SALE,,Single Family Residential,1110 Spruce St,Durham,NC,27701,190000,3,2.0,,1027,7667,1942,,185,,,,,http://www.redfin.com/NC/Durham/1110-Spruce-St-27701/home/43530889,,,N,Y,35.9970024,-78.8798471
PAST SALE,,Single Family Residential,18 Miosha St,Durham,NC,27701,120000,3,2.0,,1038,5663,2001,,116,,,,,http://www.redfin.com/NC/Durham/18-Miosha-St-27701/home/43526902,,,N,Y,36.0020945,-78.8942441
PAST SALE,April-30-2018,Single Family Residential,626 Dunbar St,Durham,NC,27701,189900,3,2.0,Stokesdale,1556,6272,1922,753,122,,Sold,,,http://www.redfin.com/NC/Durham/626-Dunbar-St-27701/home/43531604,TMLS,2181301,N,Y,35.9780991,-78.8968858
PAST SALE,,Single Family Residential,608 Massey Ave,Durham,NC,27701,96997,2,1.0,,2544,6186,1963,,38,,,,,http://www.redfin.com/NC/Durham/608-Massey-Ave-27701/home/43531732,,,N,Y,35.9799498,-78.8978143
PAST SALE,,Multi-Family (2-4 Unit),1101 Wall St,Durham,NC,27701,128000,2,2.0,,1008,6447,1984,,127,,,,,http://www.redfin.com/NC/Durham/1101-Wall-St-27701/home/43525681,,,N,Y,35.990423,-78.8875593
PAST SALE,,Single Family Residential,1503 Lincoln St,Durham,NC,27701,123500,4,1.0,,1600,16509,1920,,77,,,,,http://www.redfin.com/NC/Durham/1503-Lincoln-St-27701/home/43534470,,,N,Y,35.9786328,-78.8962955
PAST SALE,November-30-2017,Single Family Residential,806 Massey Ave,Durham,NC,27701,68500,3,1.5,Durham,1013,4356,1941,904,68,,Sold,,,http://www.redfin.com/NC/Durham/806-Massey-Ave-27701/home/43532083,TMLS,2143067,N,Y,35.9788563,-78.8943104
