SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-20-2019,Single Family Residential,3502 Skybrook Ln,Durham,NC,27703,217500,3,2.5,Bradbury,1551,6141,2006,429,140,18,Sold,,,http://www.redfin.com/NC/Durham/3502-Skybrook-Ln-27703/home/43601089,TMLS,2236881,N,Y,35.9268222,-78.8297479
PAST SALE,August-9-2018,Single Family Residential,612 Pebblestone Dr,Durham,NC,27703,225000,3,2.5,Ridgefield,2248,5880,2004,652,100,17,Sold,,,http://www.redfin.com/NC/Durham/612-Pebblestone-Dr-27703/home/43601717,TMLS,2200756,N,Y,36.0074535,-78.8095268
PAST SALE,April-29-2019,Single Family Residential,4915 Tyne Dr,Durham,NC,27703-2868,225000,4,3.0,Greenwood,2080,13634,1985,389,108,,Sold,,,http://www.redfin.com/NC/Durham/4915-Tyne-Dr-27703/home/43568935,TMLS,2240726,N,Y,35.9944365,-78.8089405
PAST SALE,September-26-2017,Single Family Residential,8 Sameer Ct,Durham,NC,27703,207500,3,2.5,Pagehurst,1639,8712,2000,969,127,32,Sold,,,http://www.redfin.com/NC/Durham/8-Sameer-Ct-27703/home/43589227,TMLS,2145941,N,Y,35.9222825,-78.8194388
PAST SALE,November-2-2017,Single Family Residential,3603 Long Ridge Rd,Durham,NC,27703,216000,3,2.0,Ashley Forest,1416,8276,1990,932,153,32,Sold,,,http://www.redfin.com/NC/Durham/3603-Long-Ridge-Rd-27703/home/43593567,TMLS,2131609,N,Y,35.9293654,-78.8214742
PAST SALE,July-7-2017,Single Family Residential,5 Venetia Cv,Durham,NC,27703,225000,4,2.5,Grove Park,2222,10236,1999,1050,101,52,Sold,,,http://www.redfin.com/NC/Durham/5-Venetia-Cv-27703/home/43568221,TMLS,2121901,N,Y,35.971934,-78.8166954
PAST SALE,September-15-2017,Single Family Residential,4 Artis Ln,Durham,NC,27703,205000,4,2.5,Laurel Glen,1837,12196,2002,980,112,,Sold,,,http://www.redfin.com/NC/Durham/4-Artis-Ln-27703/home/43591493,TMLS,2142437,N,Y,35.9517836,-78.8441422
PAST SALE,August-31-2017,Single Family Residential,2816 Prospect Pkwy,Durham,NC,27703,225000,3,2.5,Brightleaf,1756,6534,2006,995,128,40,Sold,,,http://www.redfin.com/NC/Durham/2816-Prospect-Pkwy-27703/home/43604507,TMLS,2135587,N,Y,35.9528909,-78.8134393
PAST SALE,January-22-2018,Single Family Residential,1510 Lathrop St,Durham,NC,27703-2134,212000,3,2.0,Old East Durham,1530,12632,1932,851,139,,Sold,,,http://www.redfin.com/NC/Durham/1510-Lathrop-St-27703/home/43530408,TMLS,2140548,N,Y,35.9927161,-78.874987
PAST SALE,July-10-2017,Single Family Residential,3006 Skybrook Ln,Durham,NC,27703,220000,4,2.5,Bradbury,2260,5357,2005,1047,97,19,Sold,,,http://www.redfin.com/NC/Durham/3006-Skybrook-Ln-27703/home/43595713,TMLS,2131944,N,Y,35.9258235,-78.8320928
PAST SALE,October-23-2017,Single Family Residential,603 Shiloh Dr,Durham,NC,27703,220000,3,2.0,Durham,1850,20473,1966,942,119,,Sold,,,http://www.redfin.com/NC/Durham/603-Shiloh-Dr-27703/home/43559115,TMLS,2147016,N,Y,35.9631923,-78.8484167
PAST SALE,August-29-2017,Single Family Residential,202 Oak Grove Pkwy,Durham,NC,27703,225000,3,2.5,Linkside,1864,13068,1997,997,121,52,Sold,,,http://www.redfin.com/NC/Durham/202-Oak-Grove-Pkwy-27703/home/43569164,TMLS,2137910,N,Y,35.9808659,-78.8125359
PAST SALE,July-6-2017,Single Family Residential,611 Ashburn Ln,Durham,NC,27703-9618,205000,3,2.5,Ravenstone,1869,10454,2008,1051,110,49,Sold,,,http://www.redfin.com/NC/Durham/611-Ashburn-Ln-27703/home/43609345,TMLS,2130973,N,Y,35.9688206,-78.7925325
PAST SALE,June-30-2017,Single Family Residential,76 Dudley Cir,Durham,NC,27703,213375,3,2.0,Triangle Dev,1545,28226,1988,1057,138,,Sold,,,http://www.redfin.com/NC/Durham/76-Dudley-Cir-27703/home/43595280,TMLS,2131826,N,Y,35.935583,-78.8250308
PAST SALE,June-22-2017,Single Family Residential,3103 Skybrook Ln,Durham,NC,27703,218000,3,2.5,Bradbury,1885,7666,2004,1065,116,19,Sold,,,http://www.redfin.com/NC/Durham/3103-Skybrook-Ln-27703/home/43600034,TMLS,2129097,N,Y,35.926551,-78.8335714
PAST SALE,June-20-2017,Single Family Residential,537 Crossview Ln,Durham,NC,27703,202000,3,2.5,Grove Park,1922,8102,1999,1067,105,52,Sold,,,http://www.redfin.com/NC/Durham/537-Crossview-Ln-27703/home/43587558,TMLS,2123251,N,Y,35.9722865,-78.8213414
PAST SALE,February-7-2018,Single Family Residential,5410 Pageford Dr,Durham,NC,27703,225000,3,2.5,Pagehurst,1808,8624,2000,835,124,32,Sold,,,http://www.redfin.com/NC/Durham/5410-Pageford-Dr-27703/home/43589711,TMLS,2162839,N,Y,35.9236744,-78.8185981
PAST SALE,March-29-2018,Single Family Residential,111 Blue Ridge Ct,Durham,NC,27703,210000,3,3.0,Ashley Forest,1792,8276,1990,785,117,37,Sold,,,http://www.redfin.com/NC/Durham/111-Blue-Ridge-Ct-27703/home/43563694,TMLS,2171956,N,Y,35.9280528,-78.8216327
PAST SALE,November-21-2017,Single Family Residential,3503 Long Ridge Rd,Durham,NC,27703,216000,3,3.0,Ashley Forest,1753,7666,1990,913,123,32,Sold,,,http://www.redfin.com/NC/Durham/3503-Long-Ridge-Rd-27703/home/43563629,TMLS,2156184,N,Y,35.9285643,-78.8209273
PAST SALE,April-18-2018,Single Family Residential,401 S Mineral Springs Rd,Durham,NC,27703,215000,3,2.0,Durham,1459,87120,2000,765,147,,Sold,,,http://www.redfin.com/NC/Durham/401-S-Mineral-Springs-Rd-27703/home/43564929,TMLS,2177313,N,Y,35.9759662,-78.8256132
PAST SALE,March-21-2018,Single Family Residential,1156 Fiske St,Durham,NC,27703,202000,4,2.0,Durham,1408,11761,1959,793,143,,Sold,,,http://www.redfin.com/NC/Durham/1156-Fiske-St-27703/home/43535932,TMLS,2169540,N,Y,35.998372,-78.8653129
PAST SALE,May-4-2018,Single Family Residential,4 Eddy Trl,Durham,NC,27703,205000,3,2.5,Foxwood Manor,1764,6185,2010,749,116,39,Sold,,,http://www.redfin.com/NC/Durham/4-Eddy-Trl-27703/home/43612639,TMLS,2179267,N,Y,35.9546417,-78.8710622
PAST SALE,June-29-2017,Single Family Residential,3302 Skybrook Ln,Durham,NC,27703,202000,3,2.5,Bradbury,1883,5270,2004,1058,107,19,Sold,,,http://www.redfin.com/NC/Durham/3302-Skybrook-Ln-27703/home/43599418,TMLS,2131415,N,Y,35.9271808,-78.8317557
PAST SALE,,Single Family Residential,3007 Skybrook Ln,Durham,NC,27703,221500,3,2.5,,1856,5053,2005,,119,,,,,http://www.redfin.com/NC/Durham/3007-Skybrook-Ln-27703/home/43602755,,,N,Y,35.925453,-78.832458
PAST SALE,June-5-2018,Single Family Residential,238 Bandock Dr,Durham,NC,27703,225000,3,2.0,Shaw Hill Estates,1517,20124,1969,717,148,,Sold,,,http://www.redfin.com/NC/Durham/238-Bandock-Dr-27703/home/43585488,TMLS,2187444,N,Y,35.971941,-78.786744
PAST SALE,May-24-2018,Single Family Residential,511 Eastway Ave,Durham,NC,27703,210000,3,2.0,Eastway,1225,4356,2006,729,171,68,Sold,,,http://www.redfin.com/NC/Durham/511-Eastway-Ave-27703/home/43527274,TMLS,2187391,N,Y,35.990011,-78.883412
PAST SALE,April-16-2018,Single Family Residential,5425 Pageford Dr,Durham,NC,27703,212000,3,2.0,Pagehurst,1648,8755,1999,767,129,32,Sold,,,http://www.redfin.com/NC/Durham/5425-Pageford-Dr-27703/home/43588722,TMLS,2177634,N,Y,35.924661,-78.818883
PAST SALE,August-9-2017,Single Family Residential,4306 Cottendale Dr,Durham,NC,27703,210000,4,2.5,Wood Hollow,2132,17424,1996,1017,98,,Sold,,,http://www.redfin.com/NC/Durham/4306-Cottendale-Dr-27703/home/43568441,TMLS,2107966,N,Y,35.9373439,-78.8335085
PAST SALE,May-14-2018,Single Family Residential,731 Big Twig Ln,Durham,NC,27703,211000,4,2.5,South Adams Park,2199,6316,2006,739,96,31,Sold,,,http://www.redfin.com/NC/Durham/731-Big-Twig-Ln-27703/home/43603130,TMLS,2181160,N,Y,35.9832849,-78.8553171
PAST SALE,May-14-2018,Single Family Residential,4 Cornstalk Ct,Durham,NC,27003,217500,4,2.5,Ganyard Farm,2116,5662,2006,739,103,35,Sold,,,http://www.redfin.com/NC/Durham/4-Cornstalk-Ct-27703/home/43597272,TMLS,2181912,N,Y,35.9823869,-78.8372247
PAST SALE,November-20-2017,Single Family Residential,3510 Portico Ln,Durham,NC,27703-2689,207000,4,2.5,Stone Hill Estates,2177,9844,2008,914,95,10,Sold,,,http://www.redfin.com/NC/Durham/3510-Portico-Ln-27703/home/43603801,TMLS,2154405,N,Y,35.9939742,-78.8204343
PAST SALE,August-30-2017,Single Family Residential,206 Kindlewood Dr,Durham,NC,27703,203500,3,2.5,Grove Park,1906,8407,2000,996,107,16,Sold,,,http://www.redfin.com/NC/Durham/206-Kindlewood-Dr-27703/home/43568695,TMLS,2112656,N,Y,35.9808088,-78.8105888
PAST SALE,March-27-2018,Single Family Residential,325 N Waters Edge Dr,Durham,NC,27703,205000,3,2.0,Grove Park,1571,7405,1999,787,130,52,Sold,,,http://www.redfin.com/NC/Durham/325-N-Water-s-Edge-Dr-27703/home/43568434,TMLS,2181192,N,Y,35.975453,-78.8170494
PAST SALE,May-9-2018,Single Family Residential,606 Bellmeade Bay Dr,Durham,NC,27703,225000,4,2.5,Grove Park,1904,7840,1998,744,118,52,Sold,,,http://www.redfin.com/NC/Durham/606-Bellmeade-Bay-Dr-27703/home/43568913,TMLS,2177603,N,Y,35.9736571,-78.819837
PAST SALE,,Single Family Residential,313 Pebble Way,Durham,NC,27703,222000,3,2.5,,1656,7884,1997,,134,,,,,http://www.redfin.com/NC/Durham/313-Pebble-Way-27703/home/43565148,,,N,Y,35.98918,-78.8219166
PAST SALE,June-25-2018,Single Family Residential,302 Winward Pointe Dr,Durham,NC,27703,220000,3,2.5,Grove Park,1693,8712,1998,697,130,52,Sold,,,http://www.redfin.com/NC/Durham/302-Winward-Pointe-Dr-27703/home/43568425,TMLS,2192541,N,Y,35.9760043,-78.8157662
PAST SALE,,Single Family Residential,513 Nichols Farm Dr Unit D,Durham,NC,27703,225000,3,2.5,,2467,14941,1991,,91,,,,,http://www.redfin.com/NC/Durham/513-Nichols-Farm-Dr-27703/unit-D/home/43565570,,,N,Y,35.9734906,-78.8095772
PAST SALE,May-1-2018,Single Family Residential,614 Magna Dr,Durham,NC,27703,218000,3,2.5,Ridgefield,2221,6098,2004,752,98,18,Sold,,,http://www.redfin.com/NC/Durham/614-Magna-Dr-27703/home/43605778,TMLS,2176235,N,Y,36.0067652,-78.8093498
PAST SALE,May-3-2018,Single Family Residential,501 Magna Dr,Durham,NC,27703,225000,3,2.5,Ridgewood,2180,6577,2004,750,103,20,Sold,,,http://www.redfin.com/NC/Durham/501-Magna-Dr-27703/home/43599574,TMLS,2180046,N,Y,36.006226,-78.8116509
PAST SALE,May-17-2018,Single Family Residential,4314 Armitage Dr,Durham,NC,27703,200000,3,2.5,Marbrey Landing,1910,9975,1999,736,105,10,Sold,,,http://www.redfin.com/NC/Durham/4314-Armitage-Dr-27703/home/43589493,TMLS,2183205,N,Y,35.9896309,-78.8052785
PAST SALE,,Single Family Residential,808 Pebblestone Dr,Durham,NC,27703,205000,4,2.5,,2128,7100,2002,,96,,,,,http://www.redfin.com/NC/Durham/808-Pebblestone-Dr-27703/home/43600066,,,N,Y,36.008461,-78.8060295
PAST SALE,April-18-2018,Single Family Residential,4208 Destrier Dr,Durham,NC,27703,220000,3,2.5,Ivanhoe,1982,25961,1992,765,111,,Sold,,,http://www.redfin.com/NC/Durham/4208-Destrier-Dr-27703/home/43565069,TMLS,2178818,N,Y,35.9874297,-78.8117836
PAST SALE,December-6-2017,Single Family Residential,822 Chance Rd,Durham,NC,27703,205000,3,2.5,Twin Lakes,2257,12632,1991,898,91,,Sold,,,http://www.redfin.com/NC/Durham/822-Chance-Rd-27703/home/43562554,TMLS,2157219,N,Y,35.9993073,-78.8345261
PAST SALE,June-18-2018,Single Family Residential,3102 Hursey St,Durham,NC,27703,221000,3,2.0,Lynn Road,1225,23304,1967,704,180,,Sold,,,http://www.redfin.com/NC/Durham/3102-Hursey-St-27703/home/43542511,TMLS,2184178,N,Y,35.9793566,-78.8429757
PAST SALE,,Single Family Residential,1108 Lady Banks Dr,Durham,NC,27703,222000,4,3.0,,1814,5924,1998,,122,,,,,http://www.redfin.com/NC/Durham/1108-Lady-Banks-Dr-27703/home/43560147,,,N,Y,35.9697228,-78.8387731
PAST SALE,June-15-2018,Townhouse,125 Hidden Springs Dr,Durham,NC,27703,225000,3,2.5,Taylor Estates,2089,2308,2004,707,108,135,Sold,,,http://www.redfin.com/NC/Durham/125-Hidden-Springs-Dr-27703/home/43591504,TMLS,2181343,N,Y,35.939315,-78.843002
PAST SALE,April-23-2020,Single Family Residential,2818 Bombay Dr,Durham,NC,27703,225000,3,2.0,Pagehurst,1310,6490,2002,29,172,25,Sold,,,http://www.redfin.com/NC/Durham/2818-Bombay-Dr-27703/home/43604599,TMLS,2304019,N,Y,35.924786,-78.8165626
PAST SALE,May-4-2020,Single Family Residential,4219 Sweet Gum Ct,Durham,NC,27703,215000,3,2.5,Greenwood Forest,1693,21170,1992,18,127,,Sold,,,http://www.redfin.com/NC/Durham/4219-Sweet-Gum-Ct-27703/home/43568209,TMLS,2307248,N,Y,35.9969327,-78.8025006
PAST SALE,July-18-2017,Single Family Residential,607 Southshore Pkwy,Durham,NC,27703,224900,4,2.5,Grove Park,2013,10018,1999,1039,112,52,Sold,,,http://www.redfin.com/NC/Durham/607-Southshore-Pkwy-27703/home/43567706,TMLS,2127023,N,Y,35.9718092,-78.8153679
PAST SALE,August-30-2017,Single Family Residential,120 Woodtrellis Ct,Durham,NC,27703,217000,3,2.5,Ravenstone,2050,10977,2006,996,106,49,Sold,,,http://www.redfin.com/NC/Durham/120-Woodtrellis-Ct-27703/home/43600694,TMLS,2138339,N,Y,35.9713699,-78.7923997
PAST SALE,September-27-2017,Single Family Residential,212 N Briggs Ave,Durham,NC,27703,203000,3,2.0,Durham,1303,6098,1920,968,156,,Sold,,,http://www.redfin.com/NC/Durham/212-N-Briggs-Ave-27703/home/43528428,TMLS,2139365,N,Y,35.9875406,-78.8747465
PAST SALE,September-26-2017,Single Family Residential,14 Pumpkin Pl,Durham,NC,27703,222000,4,2.5,Ganyard Farm,2566,5227,2010,969,87,33,Sold,,,http://www.redfin.com/NC/Durham/2-Pumpkin-Pl-27703/home/43602668,TMLS,2142100,N,Y,35.9830143,-78.8347923
PAST SALE,December-22-2017,Single Family Residential,7 Windsor Glen Dr,Durham,NC,27703,205000,3,2.0,Grove Park,1590,6098,1997,882,129,47,Sold,,,http://www.redfin.com/NC/Durham/7-Windsor-Glen-Dr-27703/home/43566159,TMLS,2161660,N,Y,35.9804505,-78.8121376
PAST SALE,September-7-2017,Single Family Residential,106 Lake Valley Ln,Durham,NC,27703-6715,205000,3,2.0,Grove Park,1584,17424,1998,988,129,52,Sold,,,http://www.redfin.com/NC/Durham/106-Lake-Valley-Ln-27703/home/43593914,TMLS,2142663,N,Y,35.9729481,-78.8189963
PAST SALE,July-12-2018,Single Family Residential,19 Gandhi Dr,Durham,NC,27703,205000,3,2.5,Pagehurst,1600,5183,2007,680,128,23,Sold,,,http://www.redfin.com/NC/Durham/19-Gandhi-Dr-27703/home/43608762,TMLS,2196876,N,Y,35.9229341,-78.8151909
PAST SALE,August-22-2017,Single Family Residential,115 Oakchest Ct,Durham,NC,27703,209990,3,2.5,Ravenstone,1846,10193,2007,1004,114,49,Sold,,,http://www.redfin.com/NC/Durham/115-Oakchest-Ct-27703/home/43605635,TMLS,2133037,N,Y,35.97397,-78.7914703
PAST SALE,March-12-2018,Single Family Residential,608 Magna Dr,Durham,NC,27703,222000,3,2.5,Ridgefield,2391,6098,2004,802,93,18,Sold,,,http://www.redfin.com/NC/Durham/608-Magna-Dr-27703/home/43598810,TMLS,2170581,N,Y,36.0066892,-78.8098808
PAST SALE,May-30-2018,Single Family Residential,406 Ganyard Farm Way,Durham,NC,27703,205000,4,3.0,Ganyard Farm,2043,5227,2007,723,100,35,Sold,,,http://www.redfin.com/NC/Durham/406-Ganyard-Farm-Way-27703/home/43597753,TMLS,2194783,N,Y,35.9818502,-78.8364284
PAST SALE,June-28-2018,Single Family Residential,220 Glaive Dr,Durham,NC,27703,225000,3,3.0,Ivanhoe,1860,27878,1987,694,121,,Sold,,,http://www.redfin.com/NC/Durham/220-Glaive-Dr-27703/home/43563555,TMLS,2193450,N,Y,35.9865066,-78.8158104
PAST SALE,March-6-2020,Single Family Residential,100 Braine Ct,Durham,NC,27703-2896,210000,4,2.5,Greenwood,1739,13852,1987,77,121,,Sold,,,http://www.redfin.com/NC/Durham/100-Braine-Ct-27703/home/43566388,TMLS,2291200,N,Y,35.9903884,-78.8084205
PAST SALE,,Single Family Residential,102 Rondelay Dr,Durham,NC,27703,200000,3,2.5,,2296,10193,2007,,87,,,,,http://www.redfin.com/NC/Durham/102-Rondelay-Dr-27703/home/43600928,,,N,Y,35.9695954,-78.7896113
PAST SALE,September-25-2019,Single Family Residential,509 Lodestone Dr,Durham,NC,27703-6637,200000,3,2.5,Stone Hill Estates,1520,7884,2002,240,132,12,Sold,,,http://www.redfin.com/NC/Durham/509-Lodestone-Dr-27703/home/43591484,TMLS,2273478,N,Y,35.9918365,-78.8216255
PAST SALE,October-23-2019,Single Family Residential,6 Indian Head Ct,Durham,NC,27703,224000,3,2.5,Ashley Forest,1585,8712,1989,212,141,34,Sold,,,http://www.redfin.com/NC/Durham/6-Indian-Head-Ct-27703/home/43564683,TMLS,2273500,N,Y,35.928735,-78.8214742
PAST SALE,March-13-2020,Single Family Residential,1610 Marly Dr,Durham,NC,27703,204000,3,2.0,Lynnwood Park,1574,18295,2000,70,130,,Sold,,,http://www.redfin.com/NC/Durham/1610-Marly-Dr-27703/home/43565519,TMLS,2293374,N,Y,35.9482376,-78.8412505
PAST SALE,June-14-2019,Single Family Residential,5437 Pageford Dr,Durham,NC,27703,216000,3,2.5,Pagehurst,1670,8712,1999,343,129,23,Sold,,,http://www.redfin.com/NC/Durham/5437-Pageford-Dr-27703/home/43589732,TMLS,2248480,N,Y,35.925161,-78.8184741
PAST SALE,June-27-2019,Single Family Residential,3014 Appling Way,Durham,NC,27703,222577,3,2.0,Stirrup Creek,1335,13982,1986,330,167,33,Sold,,,http://www.redfin.com/NC/Durham/3014-Appling-Way-27703/home/43558966,TMLS,2257304,N,Y,35.9227593,-78.8240484
PAST SALE,,Single Family Residential,5 Kings Grant Ct,Durham,NC,27703,210000,4,2.5,,1926,10280,1989,,109,,,,,http://www.redfin.com/NC/Durham/5-Kings-Grant-Ct-27703/home/43566112,,,N,Y,35.9769355,-78.8122704
PAST SALE,June-20-2019,Single Family Residential,226 S Woodcrest St,Durham,NC,27703,205000,3,2.0,Woodcrest,1498,19950,1979,337,137,,Sold,,,http://www.redfin.com/NC/Durham/226-S-Woodcrest-St-27703/home/43542615,TMLS,2253855,N,Y,35.9840334,-78.8512035
PAST SALE,June-28-2019,Single Family Residential,206 Bermuda Green Dr,Durham,NC,27703,203000,3,2.5,Grove Park,1265,9278,2001,329,160,54,Sold,,,http://www.redfin.com/NC/Durham/206-Bermuda-Green-Dr-27703/home/43587473,TMLS,2258202,N,Y,35.9846711,-78.8065619
PAST SALE,July-23-2019,Single Family Residential,4 Cayman Ct,Durham,NC,27703,210000,3,2.0,Grove Park,1350,10890,1999,304,156,52,Sold,,,http://www.redfin.com/NC/Durham/4-Cayman-Ct-27703/home/43588390,TMLS,2259132,N,Y,35.9804297,-78.7958519
PAST SALE,June-4-2019,Single Family Residential,1522 Marly Dr,Durham,NC,27703,204000,3,2.0,Lynnwood Park,1655,15028,1945,353,123,,Sold,,,http://www.redfin.com/NC/Durham/1522-Marly-Dr-27703/home/43568487,TMLS,2239114,N,Y,35.9508678,-78.8410735
PAST SALE,September-24-2019,Single Family Residential,2921 Forrestal Dr,Durham,NC,27703,225000,3,2.5,Lynn Hollow,2002,7753,2003,241,112,20,Sold,,,http://www.redfin.com/NC/Durham/2921-Forrestal-Dr-27703/home/43602152,TMLS,2268092,N,Y,35.9719852,-78.8436393
PAST SALE,November-12-2019,Single Family Residential,3810 Northlake Dr,Durham,NC,27703,210000,4,2.5,Grove Park,1356,8102,1998,192,155,52,Sold,,,http://www.redfin.com/NC/Durham/3810-Northlake-Dr-27703/home/43587587,TMLS,2279857,N,Y,35.9781436,-78.8184211
PAST SALE,September-16-2019,Single Family Residential,114 Citrine Ct,Durham,NC,27703-6759,225000,3,2.5,Stone Hill Estates,1908,10018,2007,249,118,12,Sold,,,http://www.redfin.com/NC/Durham/114-Citrine-Ct-27703/home/43604734,TMLS,2269992,N,Y,35.9864597,-78.825589
PAST SALE,November-12-2019,Single Family Residential,8 Hertford Pl,Durham,NC,27703-3677,202500,3,2.5,Greycliff,1640,10018,1994,192,123,13,Sold,,,http://www.redfin.com/NC/Durham/8-Hertford-Pl-27703/home/43564247,TMLS,2275036,N,Y,35.9892583,-78.8285056
PAST SALE,May-31-2019,Single Family Residential,111 Lang St,Durham,NC,27703,216000,3,2.0,Triangle Dev,1519,19994,1956,357,142,,Sold,,,http://www.redfin.com/NC/Durham/111-Lang-St-27703/home/43569293,TMLS,2248077,N,Y,35.9365336,-78.8329334
PAST SALE,October-29-2019,Single Family Residential,801 Pebblestone Dr,Durham,NC,27703,220000,3,2.5,Ridgefield,1840,6316,2004,206,120,18,Sold,,,http://www.redfin.com/NC/Durham/801-Pebblestone-Dr-27703/home/43596106,TMLS,2274240,N,Y,36.008463,-78.8068716
PAST SALE,October-31-2019,Single Family Residential,3503 Portico Dr,Durham,NC,27703,208000,3,2.5,Stone Hill Estates,1673,9583,2008,204,124,12,Sold,,,http://www.redfin.com/NC/Durham/3503-Portico-Ln-27703/home/43605818,TMLS,2281178,N,Y,35.9947107,-78.8208743
PAST SALE,June-27-2019,Single Family Residential,4107 Tyne Dr,Durham,NC,27703,203000,3,2.0,Greenwood,1594,11935,1989,330,127,,Sold,,,http://www.redfin.com/NC/Durham/4107-Tyne-Dr-27703/home/43568849,TMLS,2253941,N,Y,35.9893977,-78.8120602
