SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-19-2017,Single Family Residential,2601 W Knox St,Durham,NC,27705,684485,5,3.0,Old West Durham,2796,7971,2017,976,245,,Sold,,,http://www.redfin.com/NC/Durham/2601-W-Knox-St-27705/home/43520264,TMLS,2152063,N,Y,36.0137089,-78.9297894
PAST SALE,July-17-2017,Single Family Residential,3910 Tyndrum Dr,Durham,NC,27705-6330,610000,4,2.5,Tyndrum,3588,53578,1991,1040,170,,Sold,,,http://www.redfin.com/NC/Durham/3910-Tyndrum-Dr-27705/home/43546697,TMLS,2113541,N,Y,36.0122652,-78.9793619
PAST SALE,June-21-2017,Single Family Residential,142 Solterra Way,Durham,NC,27705,710000,5,3.5,Solterra,3285,7143,1999,1066,216,125,Sold,,,http://www.redfin.com/NC/Durham/142-Solterra-Way-27705/home/43606528,TMLS,2129296,N,Y,35.9835827,-78.9939007
PAST SALE,November-22-2017,Single Family Residential,lot 16 River Stone Rd,Durham,NC,27705,866552,5,5.5,Cabe Crossing,4177,84942,2017,912,207,82,Sold,,,http://www.redfin.com/NC/Durham/River-Stone-Rd-27705/home/129053492,TMLS,2135526,N,Y,36.0636601236353,-79.006201605726
PAST SALE,December-6-2017,Single Family Residential,2401 W Club Blvd,Durham,NC,27705,485000,5,3.0,Watts Hospital Hillandale,2933,7274,1925,898,165,,Sold,,,http://www.redfin.com/NC/Durham/2401-W-Club-Blvd-27705/home/43520389,TMLS,2117378,N,Y,36.0174158,-78.9321611
PAST SALE,October-5-2017,Single Family Residential,5801 St Thomas Dr,Durham,NC,27705,580000,4,3.5,St Thomas Woods,4268,54014,2000,960,136,,Sold,,,http://www.redfin.com/NC/Durham/5801-St-Thomas-Dr-27705/home/44409202,TMLS,2139284,N,Y,36.073177,-78.9954962
PAST SALE,June-14-2019,Single Family Residential,8 Windflower Pl,Durham,NC,27705,523000,4,3.5,Croasdaile Farm,3896,22651,1991,343,134,39,Sold,,,http://www.redfin.com/NC/Durham/8-Windflower-Pl-27705/home/43570198,TMLS,2244234,N,Y,36.0396202,-78.9404997
PAST SALE,August-31-2017,Single Family Residential,2570 Bittersweet Dr,Durham,NC,27705,719000,4,3.5,Croasdaile Farm,4396,38768,2003,995,164,39,Sold,,,http://www.redfin.com/NC/Durham/2570-Bittersweet-Dr-27705/home/43591341,TMLS,2125916,N,Y,36.052084,-78.9425026
PAST SALE,June-15-2017,Single Family Residential,3615 Foxwood Pl,Durham,NC,27705,1100000,5,5.0,Croasdaile Farm,6946,68214,1998,1072,158,30,Sold,,,http://www.redfin.com/NC/Durham/3615-Foxwood-Pl-27705/home/43573300,TMLS,2141465,N,Y,36.0442525,-78.9508103
PAST SALE,July-14-2017,Single Family Residential,12 Mayapple Pl,Durham,NC,27705,590000,4,3.5,Croasdaile Farm,3877,25264,1993,1043,152,39,Sold,,,http://www.redfin.com/NC/Durham/12-Mayapple-Pl-27705/home/43570713,TMLS,2127873,N,Y,36.0407773,-78.9375899
