SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-15-2017,Single Family Residential,6405 Kit Creek Rd,Morrisville,NC,27560-9356,390000,4,2.5,Kitts Creek,3006,8276,2006,1072,130,60,Sold,,,http://www.redfin.com/NC/Morrisville/6405-Kit-Creek-Rd-27560/home/41297978,TMLS,2113718,N,Y,35.8614424,-78.8552728
PAST SALE,January-2-2019,Single Family Residential,1313 Oatney Ridge Ln,Morrisville,NC,27560-7587,355100,3,2.5,Kitts Creek,2215,5227,2013,506,160,63,Sold,,,http://www.redfin.com/NC/Morrisville/1313-Oatney-Ridge-Ln-27560/home/49877159,TMLS,2224381,N,Y,35.8667162,-78.8554498
PAST SALE,October-10-2019,Single Family Residential,224 Liberty Hill Pass,Morrisville,NC,27560,365000,4,3.0,Cotten Place,2635,5227,2015,225,139,72,Sold,,,http://www.redfin.com/NC/Morrisville/224-Liberty-Hill-Pass-27560/home/67379610,TMLS,2256958,N,Y,35.8260381,-78.8231113
PAST SALE,June-29-2017,Single Family Residential,211 Crescendo Dr,Morrisville,NC,27560,379900,4,2.5,Breckenridge,2703,7405,2001,1058,141,40,Sold,,,http://www.redfin.com/NC/Morrisville/211-Crescendo-Dr-27560/home/41267173,TMLS,2119639,N,Y,35.8381808,-78.8597843
PAST SALE,September-22-2017,Single Family Residential,1909 Aventon Ln,Morrisville,NC,27560,370000,4,2.5,Kitts Creek,2744,5227,2014,973,135,60,Sold,,,http://www.redfin.com/NC/Morrisville/1909-Aventon-Ln-27560/home/44525000,TMLS,2135715,N,Y,35.8630031,-78.8629688
PAST SALE,October-11-2017,Single Family Residential,62 Hamilton Hedge Pl,Cary,NC,27519,390000,4,2.5,Legacy at Carpenter Village,2789,5488,2005,954,140,80,Sold,,,http://www.redfin.com/NC/Cary/62-Hamilton-Hedge-Pl-27519/home/41292232,TMLS,2140117,N,Y,35.827361,-78.861067
PAST SALE,August-30-2017,Townhouse,1030 Craigmeade Dr #6,Morrisville,NC,27560,399990,4,3.0,Wake,2367,3920,2017,996,169,108,Sold,,,http://www.redfin.com/NC/Morrisville/1030-Craigmeade-Dr-27560/unit-6/home/161194254,TMLS,2128738,N,Y,35.83973,-78.847992
PAST SALE,October-16-2017,Single Family Residential,2024 Kirkhaven Rd,Morrisville,NC,27560,375000,3,3.0,Providence Place,2578,8276,2008,949,145,49,Sold,,,http://www.redfin.com/NC/Morrisville/2024-Kirkhaven-Rd-27560/home/41315640,TMLS,2148301,N,Y,35.8538836,-78.8527074
PAST SALE,July-10-2017,Single Family Residential,112 Bigbee Trl,Morrisville,NC,27560,360000,4,2.5,Breckenridge,2534,10454,2002,1047,142,40,Sold,,,http://www.redfin.com/NC/Morrisville/112-Bigbee-Trl-27560/home/41257465,TMLS,2132051,N,Y,35.8429134,-78.8693485
PAST SALE,October-2-2017,Single Family Residential,148 Factors Walk Ln,Morrisville,NC,27560,379900,4,3.5,Savannah Village,2724,7840,2006,963,139,55,Sold,,,http://www.redfin.com/NC/Morrisville/148-Factors-Walk-Ln-27560/home/41301714,TMLS,2146198,N,Y,35.8218227,-78.834703
