sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,May-31-2017,Single Family Residential,1406 Glenbrittle Dr,Durham,NC,27704,27704,149990,4,2.5,Landon Farms,2007,8276,2017,1087,75,14,Sold,TMLS,2096823,N,Y,36.02238,-78.85318
PAST SALE,May-31-2017,Single Family Residential,17 N Indian Creek Pl,Durham,NC,27703,27703,158000,3,2,Marbrey Landing,1223,11761,1998,1087,129,11,Sold,TMLS,2121057,N,Y,35.9909089,-78.8032428
PAST SALE,May-31-2017,Townhouse,2 Dartford Ct,Chapel Hill,NC,27517,27517,165000,2,1,Falconbridge Townhomes,1076,2787,1988,1087,153,264,Sold,TMLS,2121580,N,Y,35.9087729,-78.98758
PAST SALE,May-31-2017,Single Family Residential,2905 Forrestal Dr,Durham,NC,27703,27703,170000,3,2.5,Lynn Hollow,1603,10890,2004,1087,106,18,Sold,TMLS,2114222,N,Y,35.970944,-78.8432854
PAST SALE,May-31-2017,Townhouse,5 Vauxhall Pl,Chapel Hill,NC,27517,27517,180000,3,2.5,Falconbridge Townhomes,1671,1916,1981,1087,108,259,Sold,TMLS,2116105,N,Y,35.907748,-78.99102
PAST SALE,May-31-2017,Townhouse,103 Winifred Dr #218,Morrisville,NC,27560,27560,243400,2,2.5,Sterling,1600,2613,2017,1087,152,121,Sold,TMLS,2104107,N,Y,35.8906952,-78.8331227
PAST SALE,May-31-2017,Single Family Residential,311 Winward Pointe Dr,Durham,NC,27703,27703,245000,4,2.5,Grove Park,2023,7971,2001,1087,121,52,Sold,TMLS,2119429,N,Y,35.975282,-78.8156777
PAST SALE,May-31-2017,Single Family Residential,1611 Magnolia Oak Pl,Durham,NC,27703,27703,248000,4,2.5,Magnolia Place,2051,9147,2001,1087,121,36,Sold,TMLS,2123491,N,Y,35.933336,-78.8216954
PAST SALE,May-31-2017,Single Family Residential,614 Branchview Dr,Durham,NC,27713,27713,260000,4,2.5,Hope Valley Farms,2116,10977,1997,1087,123,25,Sold,TMLS,2103824,N,Y,35.9361474,-78.9196527
PAST SALE,May-31-2017,Single Family Residential,4 Gingerwood Ln,Durham,NC,27713,27713,275000,4,2.5,Audubon Park,2010,10454,1999,1087,137,38,Sold,TMLS,2116622,N,Y,35.8797139,-78.9018817
PAST SALE,May-31-2017,Townhouse,504 Dyersville Dr,Morrisville,NC,27560,27560,277500,3,2.5,McCrimmon at the Park,1764,2178,2009,1087,157,91,Sold,TMLS,2122281,N,Y,35.8362875,-78.8603483
PAST SALE,May-31-2017,Single Family Residential,7 Kilary Dr,Durham,NC,27713-9666,27713,290000,4,2.5,Hope Valley Farms,2460,12763,1995,1087,118,26,Sold,TMLS,2119117,N,Y,35.9357686,-78.9319683
PAST SALE,May-31-2017,Townhouse,517 Excalibur Dr,Morrisville,NC,27560,27560,307500,3,3.5,Sterling,2722,10890,2016,1087,113,148,Sold,TMLS,2120484,N,Y,35.8906702,-78.8267113
PAST SALE,May-31-2017,Townhouse,1208 Great Egret Way,Durham,NC,27713,27713,334588,4,3.5,Durham,2386,3049,2017,1087,140,110,Sold,TMLS,2113952,N,Y,35.8907569,-78.9589376
PAST SALE,May-31-2017,Single Family Residential,10 Winslow Pl,Chapel Hill,NC,27517,27517,350000,4,2.5,Downing Creek,2460,10018,1991,1087,142,33,Sold,TMLS,2123786,N,Y,35.8949359,-79.0005157
PAST SALE,May-31-2017,Single Family Residential,10 Winslow Pl,Chapel Hill,NC,27517,27517,350000,4,2.5,Downing Creek,2460,10018,1991,1087,142,33,Sold,TMLS,2123786,N,Y,35.8949359,-79.0005157
PAST SALE,May-31-2017,Single Family Residential,710 Martry Rd,Durham,NC,27713,27713,350000,4,3.5,Oakhurst,3264,12066,2003,1087,107,42,Sold,TMLS,2114155,N,Y,35.890528,-78.930502
PAST SALE,May-31-2017,Single Family Residential,710 Martry Rd,Durham,NC,27713,27713,350000,4,3.5,Oakhurst,3264,12066,2003,1087,107,42,Sold,TMLS,2114155,N,Y,35.890528,-78.930502
PAST SALE,May-31-2017,Townhouse,1333 Catch Fly Ln,Durham,NC,27713,27713,371990,4,3,Durham,3039,5270,2016,1087,122,120,Sold,TMLS,2068617,N,Y,35.9035808,-78.9131974
PAST SALE,May-31-2017,Single Family Residential,346 Legend Oaks Dr,Chapel Hill,NC,27517,27517,406000,4,2.5,Legend Oaks,2834,55756,2011,1087,143,46,Sold,TMLS,2119135,N,Y,35.8398826,-79.0828864
PAST SALE,May-31-2017,Single Family Residential,221 El Paso Ave,Durham,NC,27703,27703,412000,4,3.5,Brightleaf,3273,9583,2015,1087,126,88,Sold,TMLS,2122690,N,Y,35.9541796,-78.8208547
PAST SALE,May-31-2017,Single Family Residential,228 Morningside Dr,Durham,NC,27713,27713,412180,5,3,Chamberlynne,2976,8276,2016,1087,139,51,Sold,TMLS,2083074,N,Y,35.9321773,-78.9330008
PAST SALE,May-31-2017,Single Family Residential,1120 Artis Town Ln,Morrisville,NC,27560,27560,420000,4,3,Kitts Creek,2875,8232,2017,1087,146,60,Sold,TMLS,2108813,N,Y,35.8644685,-78.8592978
PAST SALE,May-31-2017,Single Family Residential,20048 Webb,Chapel Hill,NC,27517,27517,450000,4,3,Governors Village,3171,8712,1999,1087,142,85,Sold,TMLS,2115876,N,Y,35.8567642,-79.0228984
PAST SALE,May-31-2017,Single Family Residential,87604 Aycock,Chapel Hill,NC,27517,27517,490000,4,3.5,Morehead Forest,3610,11325,2016,1087,136,222,Sold,TMLS,2104225,N,Y,35.8376592,-79.0439581
PAST SALE,May-31-2017,Single Family Residential,55219 Broughton,Chapel Hill,NC,27519,27519,774000,4,4,Governors Club,3674,39639,1994,1087,211,200,Sold,TMLS,2110630,N,Y,35.8487233,-79.0423026
PAST SALE,May-31-2018,Townhouse,5 Banstead Pl,Chapel Hill,NC,27517-8619,27517,155000,2,1,Falconbridge,1195,2744,1983,722,130,264,Sold,TMLS,2170949,N,Y,35.908651,-78.989375
PAST SALE,May-31-2018,Single Family Residential,212 Morning View Ct,Durham,NC,27703,27703,185000,3,2.5,Grove Park,1256,6969,2003,722,147,47,Sold,TMLS,2187993,N,Y,35.9820369,-78.7987619
PAST SALE,May-31-2018,Townhouse,102 Harvest Oaks Ln #130,Durham,NC,27703,27703,195370,3,2.5,Ganyard Farm,1520,1306,2018,722,129,75,Sold,TMLS,2173159,N,Y,35.98177,-78.832382
PAST SALE,May-31-2018,Townhouse,1311 Grace Point Rd,Morrisville,NC,27560,27560,206000,2,2.5,Shiloh Grove,1451,1306,2012,722,142,126,Sold,TMLS,2182122,N,Y,35.850667,-78.847262
PAST SALE,May-31-2018,Townhouse,711 Keystone Park Dr #64,Morrisville,NC,27560,27560,210000,3,2.5,Gleneagles,1610,1481,2007,722,130,154,Sold,TMLS,2187554,N,Y,35.8696143,-78.8537518
PAST SALE,May-31-2018,Single Family Residential,10 Bellmore Ct,Durham,NC,27703,27703,212721,3,2.5,Bradbury,1718,6838,2005,722,124,19,Sold,TMLS,2186395,N,Y,35.9247763,-78.8299514
PAST SALE,May-31-2018,Single Family Residential,10 Bellmore Ct,Durham,NC,27703,27703,212721,3,2.5,Bradbury,1718,6838,2005,722,124,19,Sold,TMLS,2186395,N,Y,35.9247763,-78.8299514
PAST SALE,May-31-2018,Townhouse,707 Sutter Gate Ln,Morrisville,NC,27560,27560,220000,2,3,Breckenridge,1900,1742,2003,722,116,104,Sold,TMLS,2185108,N,Y,35.8410478,-78.8712871
PAST SALE,May-31-2018,Single Family Residential,103 Stoney Dr,Durham,NC,27703,27703,220000,4,2.5,Grove Park,1759,9583,2003,722,125,52,Sold,TMLS,2183070,N,Y,35.9810134,-78.8016054
PAST SALE,May-31-2018,Single Family Residential,103 Stoney Dr,Durham,NC,27703,27703,220000,4,2.5,Grove Park,1759,9583,2003,722,125,52,Sold,TMLS,2183070,N,Y,35.9810134,-78.8016054
PAST SALE,May-31-2018,Townhouse,116 Brier Crossings Loop,Durham,NC,27703,27703,230000,3,2.5,Townes at Brier Creek Crossing,1490,1742,2015,722,154,135,Sold,TMLS,2182904,N,Y,35.9242574,-78.781467
PAST SALE,May-31-2018,Townhouse,513 Perrault Dr,Morrisville,NC,27560,27560,260000,3,2.5,McCrimmon at the Park,1584,2178,2007,722,164,91,Sold,TMLS,2189696,N,Y,35.8344641,-78.8632342
PAST SALE,May-31-2018,Single Family Residential,2029 Tanners Mill Dr,Durham,NC,27703,27703,273000,3,2.5,Hanover Pointe,2228,4356,2015,722,123,40,Sold,TMLS,2186879,N,Y,35.9657227,-78.8377642
PAST SALE,May-31-2018,Single Family Residential,211 Rondelay Dr,Durham,NC,27703,27703,282000,4,3,Ravenstone,3488,10018,2007,722,81,49,Sold,TMLS,2183086,N,Y,35.9681492,-78.7887482
PAST SALE,May-31-2018,Single Family Residential,1008 Frisco Ct,Durham,NC,27703,27703,309900,4,2.5,Brightleaf,2383,7710,2018,722,130,88,Sold,TMLS,2173754,N,Y,35.956789,-78.802104
PAST SALE,May-31-2018,Single Family Residential,708 Martry Rd,Durham,NC,27713-7220,27713,340000,4,2.5,Oakhurst,2598,16291,2003,722,131,45,Sold,TMLS,2187402,N,Y,35.8906807,-78.9302606
PAST SALE,May-31-2018,Single Family Residential,5 Dorset Pl,Durham,NC,27713-9459,27713,355000,4,2.5,Woodcroft,2386,13068,1984,722,149,18,Sold,TMLS,2184572,N,Y,35.9187871,-78.9428112
PAST SALE,May-31-2018,Condo/Co-op,5122 Niagra Dr #75,Chapel Hill,NC,27517,27517,383260,2,2,Villas at Culp Arbor,1639,6969,2018,722,234,258,Sold,TMLS,2169027,N,Y,35.9250772,-78.9910007
PAST SALE,May-31-2018,Single Family Residential,2121 Aventon Ln,Morrisville,NC,27560,27560,385000,5,3.5,Kitts Creek,3250,5227,2014,722,118,63,Sold,TMLS,2175984,N,Y,35.8653334,-78.8634655
PAST SALE,May-31-2018,Single Family Residential,519 Hunting Chase,Durham,NC,27713,27713,385000,4,2.5,Huntington Ridge,2905,10018,2004,722,133,50,Sold,TMLS,2187921,N,Y,35.8929773,-78.9482032
PAST SALE,May-31-2018,Townhouse,1008 Midvale Ave #76,Morrisville,NC,27560,27560,398060,4,3,Wake,2140,3049,2018,722,186,108,Sold,TMLS,2217076,N,Y,35.8425483,-78.8487613
PAST SALE,May-31-2018,Single Family Residential,114 Fort Jackson Rd,Morrisville,NC,27560,27560,413000,5,4.5,Savannah,3246,6534,2006,722,127,55,Sold,TMLS,2181976,N,Y,35.820012,-78.8355878
PAST SALE,May-31-2018,Single Family Residential,85419 Dudley,Chapel Hill,NC,27517,27517,468000,4,3.5,Morehead Forest,2733,10018,1996,722,171,244,Sold,TMLS,2181667,N,Y,35.8376585,-79.0406824
PAST SALE,May-31-2018,Single Family Residential,1113 Crescent Moon Ct,Durham,NC,27712,27712,524000,5,4,Valley Springs,3366,17859,2018,722,156,48,Sold,TMLS,2168130,N,Y,36.05004,-78.95665
PAST SALE,May-31-2018,Single Family Residential,4 Syston Ct,Chapel Hill,NC,27517-6107,27517,527500,4,3.5,Southpoint Manor,2891,16291,2006,722,182,73,Sold,TMLS,2182587,N,Y,35.895842,-78.979725
PAST SALE,May-31-2018,Single Family Residential,30054 Village Park Dr,Chapel Hill,NC,27517-8493,27517,530900,5,4,Governors Park,3620,9452,2006,722,147,87,Sold,TMLS,2177215,N,Y,35.853611,-79.027704
PAST SALE,May-31-2018,Single Family Residential,5 Ware Creek Ct,Durham,NC,27713,27713,559900,5,4,Grandale,5131,22215,2008,722,109,41,Sold,TMLS,2170874,N,Y,35.8826343,-78.9233214
PAST SALE,May-31-2019,Condo/Co-op,1005 Kingswood Dr Unit H,Chapel Hill,NC,27517,27517,184000,2,2,Downing Creek,1026,43,1991,357,179,210,Sold,TMLS,2249919,N,Y,35.9013483,-79.0002823
PAST SALE,May-31-2019,Single Family Residential,5105 Shagbark Dr,Durham,NC,27703,27703,198500,3,1.5,Stirrup Creek,1400,16988,1984,357,142,33,Sold,TMLS,2247395,N,Y,35.9249543,-78.8241732
PAST SALE,May-31-2019,Townhouse,234 Brier Summit Pl Unit 1082 A,Durham,NC,27703,27703,228140,3,2.5,Durham,1691,1742,2019,357,135,137,Sold,TMLS,2226875,N,Y,35.914324,-78.822927
PAST SALE,May-31-2019,Single Family Residential,4 Epping Ct,Durham,NC,27703,27703,237000,4,2.5,Grove Park,1768,16857,2003,357,134,52,Sold,TMLS,2253298,N,Y,35.9839114,-78.8060751
PAST SALE,May-31-2019,Townhouse,1013 Denmark Manor Dr,Morrisville,NC,27560,27560,240500,3,2.5,Shiloh Grove,1432,2178,2009,357,168,126,Sold,TMLS,2246857,N,Y,35.8515041,-78.8455967
PAST SALE,May-31-2019,Single Family Residential,3221 Appling Way,Durham,NC,27703,27703,250000,3,2.5,Stirrup Creek,1872,14810,1980,357,134,32,Sold,TMLS,2249870,N,Y,35.9261087,-78.8252793
PAST SALE,May-31-2019,Single Family Residential,3221 Appling Way,Durham,NC,27703,27703,250000,3,2.5,Stirrup Creek,1872,14810,1980,357,134,32,Sold,TMLS,2249870,N,Y,35.9261087,-78.8252793
PAST SALE,May-31-2019,Single Family Residential,1008 Sweet Cream Ct #30,Durham,NC,27703,27703,251790,3,2.5,Copley Farm,1920,4312,2019,357,131,55,Sold,TMLS,2221658,N,Y,35.997367,-78.82002
PAST SALE,May-31-2019,Single Family Residential,4507 Alderbrook Ln,Durham,NC,27713,27713,255000,4,2.5,Hope Valley North,1542,6011,2001,357,165,27,Sold,TMLS,2248921,N,Y,35.9401376,-78.9309236
PAST SALE,May-31-2019,Single Family Residential,1037 Sweet Cream Ct #14,Durham,NC,27703,27703,258420,3,2.5,Copley Farm,1927,4704,2019,357,134,55,Sold,TMLS,2251299,N,Y,35.997738,-78.8215638
PAST SALE,May-31-2019,Single Family Residential,2071 Tanners Mill Dr,Durham,NC,27703,27703,266000,3,2.5,Hanover Pointe,1934,4835,2014,357,138,40,Sold,TMLS,2248525,N,Y,35.9656148,-78.8352782
PAST SALE,May-31-2019,Townhouse,1017 Fitchie Pl #282,Durham,NC,27703,27703,267655,3,2.5,Durham,1880,1742,2018,357,142,164,Sold,TMLS,2214065,N,Y,35.94501459,-78.85879328
PAST SALE,May-31-2019,Townhouse,1017 Fitchie Pl #282,Durham,NC,27703,27703,267655,3,2.5,Durham,1880,1742,2018,357,142,164,Sold,TMLS,2214065,N,Y,35.94501459,-78.85879328
PAST SALE,May-31-2019,Single Family Residential,4902 Victoria Dr,Durham,NC,27713,27713,305000,4,2.5,Windsor Oaks,2590,9583,1990,357,118,20,Sold,TMLS,2249142,N,Y,35.9330317,-78.9363155
PAST SALE,May-31-2019,Single Family Residential,715 Keystone Park Dr,Morrisville,NC,27560-6824,27560,307900,3,2.5,Keystone Crossing,2549,5227,2007,357,121,30,Sold,TMLS,2248774,N,Y,35.870582,-78.8549632
PAST SALE,May-31-2019,Townhouse,1364 Southpoint Trl #56,Durham,NC,27713,27713,341040,4,3,Durham,2310,5183,2019,357,148,110,Sold,TMLS,2208694,N,Y,35.8887973,-78.9576981
PAST SALE,May-31-2019,Single Family Residential,604 Willingham Rd,Morrisville,NC,27560,27560,345000,4,2.5,Breckenridge,2292,5662,2004,357,151,40,Sold,TMLS,2243627,N,Y,35.8446043,-78.8677453
PAST SALE,May-31-2019,Single Family Residential,1701 Willowcrest Rd,Durham,NC,27703,27703,350000,4,3.5,Ashton Hall,3280,6926,2012,357,107,60,Sold,TMLS,2249649,N,Y,35.9588115,-78.8263412
PAST SALE,May-31-2019,Single Family Residential,1117 Artis Town Ln,Morrisville,NC,27560,27560,400000,4,3,Kitts Creek,2368,5662,2016,357,169,66,Sold,TMLS,2246718,N,Y,35.8639935,-78.8591651
PAST SALE,May-31-2019,Single Family Residential,1117 Artis Town Ln,Morrisville,NC,27560,27560,400000,4,3,Kitts Creek,2368,5662,2016,357,169,66,Sold,TMLS,2246718,N,Y,35.8639935,-78.8591651
PAST SALE,May-31-2019,Single Family Residential,20078 Long,Chapel Hill,NC,27517,27517,413000,4,3.5,Governors Village,2819,9452,2005,357,147,89,Sold,TMLS,2235683,N,Y,35.8579178,-79.0240023
PAST SALE,May-31-2019,Single Family Residential,6 Bonsack Ct,Durham,NC,27703,27703,416500,4,3,Brightleaf,3301,15158,2017,357,126,88,Sold,TMLS,2247465,N,Y,35.9505777,-78.8303673
PAST SALE,May-31-2019,Single Family Residential,1841 Sandoval Dr,Durham,NC,27703,27703,427114,4,2.5,Brightleaf,3199,10149,2019,357,134,88,Sold,TMLS,2257896,N,Y,35.95085661,-78.81221432
PAST SALE,May-31-2019,Single Family Residential,1843 Sandoval Dr,Durham,NC,27703,27703,431756,4,3,Brightleaf,3135,13939,2019,357,138,88,Sold,TMLS,2257908,N,Y,35.95054673,-78.81216331
PAST SALE,May-31-2019,Single Family Residential,3708 Albritton Dr,Durham,NC,27705,27705,435000,5,3,Carillon Forest,3408,12675,2008,357,128,38,Sold,TMLS,2247561,N,Y,35.9822702,-78.984905
PAST SALE,May-31-2019,Single Family Residential,206 Rockywalk Ct,Durham,NC,27713,27713,437500,5,3,Southampton,3296,15942,2008,357,133,35,Sold,TMLS,2250953,N,Y,35.8798905,-78.9328584
PAST SALE,May-31-2019,Single Family Residential,3725 Albritton Dr,Durham,NC,27705,27705,440000,5,3,Carillon Forest,3468,13068,2007,357,127,38,Sold,TMLS,2250019,N,Y,35.982389,-78.9825984
PAST SALE,May-31-2019,Townhouse,201 Oval Park Pl,Chapel Hill,NC,27517,27517,944500,3,5,Summit Park,4240,5662,2001,357,223,396,Sold,TMLS,2230095,N,Y,35.907421,-79.0138903
PAST SALE,May-4-2018,Single Family Residential,4 Eddy Trl,Durham,NC,27703,27703,205000,3,2.5,Foxwood Manor,1764,6185,2010,749,116,39,Sold,TMLS,2179267,N,Y,35.9546417,-78.8710622
PAST SALE,May-4-2018,Single Family Residential,4 Eddy Trl,Durham,NC,27703,27703,205000,3,2.5,Foxwood Manor,1764,6185,2010,749,116,39,Sold,TMLS,2179267,N,Y,35.9546417,-78.8710622
PAST SALE,May-4-2018,Single Family Residential,4 Eddy Trl,Durham,NC,27703,27703,205000,3,2.5,Foxwood Manor,1764,6185,2010,749,116,39,Sold,TMLS,2179267,N,Y,35.9546417,-78.8710622
PAST SALE,May-4-2018,Single Family Residential,4168 Deepwood Cir,Durham,NC,27707,27707,275000,4,2,Knollwood,1814,27137,1971,749,152,3,Sold,TMLS,2184148,N,Y,35.9546499,-78.9600452
PAST SALE,May-4-2018,Single Family Residential,5303 Paces Ferry Dr,Durham,NC,27712,27712,294000,4,3,Ashfield Place,2926,10890,2006,749,100,55,Sold,TMLS,2170633,N,Y,36.0918493,-78.928928
PAST SALE,May-4-2018,Townhouse,1520 Alemany St,Morrisville,NC,27560,27560,340000,3,2.5,Grace Park,2364,3049,2012,749,144,138,Sold,TMLS,2172936,N,Y,35.8208091,-78.8448889
PAST SALE,May-4-2018,Single Family Residential,1621 Hemby Ridge Ln,Morrisville,NC,27560,27560,356000,3,2,Kitts Creek,2020,7405,2013,749,176,159,Sold,TMLS,2180802,N,Y,35.8618743,-78.857418
PAST SALE,May-4-2018,Single Family Residential,1331 Daventry Ct,Chapel Hill,NC,27517,27517,360000,4,2.5,Downing Creek,2168,9583,1988,749,166,35,Sold,TMLS,2182552,N,Y,35.8953728,-78.9981684
PAST SALE,May-6-2019,Townhouse,503 Huntington Park Dr,Morrisville,NC,27560,27560,160000,2,1,Huntington Park Townhomes,894,1742,1990,382,179,130,Sold,TMLS,2241112,N,Y,35.8149515,-78.8451451
PAST SALE,May-6-2019,Single Family Residential,1003 Summer Mist Ln,Durham,NC,27704,27704,244990,4,2.5,Durham,1918,11325,2019,382,128,40,Sold,TMLS,2242036,N,Y,36.0365,-78.8672
PAST SALE,May-6-2019,Single Family Residential,104 Colby Pl,Chapel Hill,NC,27517,27517,273500,3,2,Colony Lake,1592,6098,1994,382,172,60,Sold,TMLS,2245000,N,Y,35.9384064,-79.0066038
PAST SALE,May-6-2019,Condo/Co-op,1052 Perdue Dr Unit na,Chapel Hill,NC,27517-7464,27517,275000,3,2.5,Governors Townes,1688,2308,2010,382,163,189,Sold,TMLS,2225703,N,Y,35.8490846,-79.0257569
PAST SALE,May-6-2019,Condo/Co-op,1052 Perdue Dr Unit na,Chapel Hill,NC,27517-7464,27517,275000,3,2.5,Governors Townes,1688,2308,2010,382,163,189,Sold,TMLS,2225703,N,Y,35.8490846,-79.0257569
PAST SALE,May-6-2019,Single Family Residential,4518 Cottendale Dr,Durham,NC,27703,27703,298000,4,2.5,Wood Chapel,2602,5924,2014,382,115,25,Sold,TMLS,2246538,N,Y,35.9377987,-78.8289516
PAST SALE,May-6-2019,Townhouse,140 Grande Dr,Morrisville,NC,27560,27560,379900,3,2.5,Preston Grande,2262,3484,2002,382,168,32,Sold,TMLS,2242898,N,Y,35.8024132,-78.8180963
PAST SALE,May-6-2019,Single Family Residential,1033 Capstone Dr,Durham,NC,27713,27713,430000,4,3,Jordan at Southpoint,3000,6534,2017,382,143,66,Sold,TMLS,2240396,N,Y,35.8728345,-78.9346361
PAST SALE,May-6-2019,Single Family Residential,3119 Wild Meadow Dr,Durham,NC,27705,27705,487000,4,3,Croasdaile Farm,2664,23609,1999,382,183,39,Sold,TMLS,2243804,N,Y,36.0387066,-78.9390113
PAST SALE,May-6-2019,Single Family Residential,102 Gurnsey Trl,Chapel Hill,NC,27517,27517,785000,5,5,Meadowmont,3225,10018,2001,382,243,42,Sold,TMLS,2231888,N,Y,35.9080803,-79.0155684
PAST SALE,May-6-2019,Single Family Residential,1125 Pinehurst Dr,Chapel Hill,NC,27517,27517,1350000,5,4.5,Meadowmont,5935,20037,2007,382,227,40,Sold,TMLS,2240491,N,Y,35.9094341,-79.0163411
PAST SALE,May-6-2020,Townhouse,1032 Amber Shadow Dr #3,Durham,NC,27703,27703,244268,3,2.5,Durham,1622,1568,2020,16,151,118,Sold,TMLS,2294019,N,Y,35.947,-78.8619
PAST SALE,May-6-2020,Townhouse,1034 Amber Shadow Dr #2,Durham,NC,27703,27703,245598,3,2.5,Durham,1603,1568,2020,16,153,118,Sold,TMLS,2294650,N,Y,35.947,-78.8619
PAST SALE,May-6-2020,Single Family Residential,1227 Homecoming Way #144,Durham,NC,27703,27703,273710,3,2.5,Copley Farm,1896,5706,2020,16,144,55,Sold,TMLS,2305274,N,Y,35.9982149,-78.8208255
PAST SALE,May-6-2020,Single Family Residential,905 Holly Bluff Ln #6,Durham,NC,27713,27713,310425,4,3,Durham,2134,4356,2020,16,145,50,Sold,TMLS,2300785,N,Y,35.901738,-78.9536592
PAST SALE,May-6-2020,Single Family Residential,1005 Lansing Ave,Durham,NC,27713,27713,495000,4,3.5,Emorywood Estates,2927,21910,1980,16,169,4,Sold,TMLS,2309253,N,Y,35.9443813,-78.8976073
PAST SALE,May-7-2018,Townhouse,108 Colwick Ln,Morrisville,NC,27560,27560,200000,3,2.5,Hamlet in the Park,1458,1306,2003,746,137,115,Sold,TMLS,2177699,N,Y,35.8484476,-78.8430531
PAST SALE,May-7-2018,Townhouse,705 Keystone Park Dr #27,Morrisville,NC,27560,27560,200580,2,2.5,Keystone Crossing Townes,1701,1306,2008,746,118,154,Sold,TMLS,2178783,N,Y,35.8716467,-78.8544526
PAST SALE,May-7-2018,Single Family Residential,511 Crossview Ln,Durham,NC,27703,27703,210000,4,2.5,Grove Park,1921,7405,1999,746,109,52,Sold,TMLS,2179728,N,Y,35.9741315,-78.8199697
PAST SALE,May-7-2018,Single Family Residential,511 Crossview Ln,Durham,NC,27703,27703,210000,4,2.5,Grove Park,1921,7405,1999,746,109,52,Sold,TMLS,2179728,N,Y,35.9741315,-78.8199697
PAST SALE,May-7-2018,Townhouse,209 Brier Crossings Loop,Durham,NC,27703,27703,230000,3,2.5,Townes at Brier Creek Crossing,1540,1742,2014,746,149,135,Sold,TMLS,2179051,N,Y,35.9236402,-78.7807145
PAST SALE,May-7-2018,Single Family Residential,111 Indian Branch Dr,Morrisville,NC,27560-9435,27560,285000,3,2.5,Downing Glen,1503,6098,2001,746,190,32,Sold,TMLS,2178979,N,Y,35.8288146,-78.8338924
PAST SALE,May-7-2018,Single Family Residential,104 Roundtable Pl,Morrisville,NC,27560,27560,314900,3,2.5,Sterling,2411,5662,2017,746,131,55,Sold,TMLS,2136657,N,Y,35.89173,-78.836008
PAST SALE,May-7-2018,Single Family Residential,114 Roundtable Pl,Morrisville,NC,27560,27560,320000,4,2.5,Sterling,2984,5662,2017,746,107,55,Sold,TMLS,2137368,N,Y,35.89226,-78.836292
PAST SALE,May-7-2018,Single Family Residential,32 Oxmoor Dr,Durham,NC,27703,27703,324900,5,3.5,Ashton Hall,3169,12980,2012,746,103,60,Sold,TMLS,2164066,N,Y,35.9559105,-78.8338947
PAST SALE,May-7-2018,Single Family Residential,132 Old Savannah Dr,Morrisville,NC,27560,27560,362000,4,2.5,Savannah,2581,11325,2003,746,140,55,Sold,TMLS,2179534,N,Y,35.8213945,-78.833788
PAST SALE,May-7-2018,Single Family Residential,104 River Run Rd,Durham,NC,27712,27712,410000,4,3.5,Rivers Edge,3172,13590,2004,746,129,40,Sold,TMLS,2175319,N,Y,36.0584755,-78.9548313
PAST SALE,May-7-2018,Single Family Residential,240 Bend Dr,Durham,NC,27713,27713,470000,4,2.5,The Hills at Southpoint,3134,10236,2010,746,150,75,Sold,TMLS,2177563,N,Y,35.8876338,-78.9428332
PAST SALE,May-7-2018,Single Family Residential,116 Scottingham Ln,Morrisville,NC,27560,27560,598900,4,3.5,Preston,3101,12196,1997,746,193,31,Sold,TMLS,2169145,N,Y,35.8049222,-78.8259889
PAST SALE,May-7-2019,Single Family Residential,112 Galax Ln,Durham,NC,27703,27703,200000,3,2,Stirrup Creek,1344,13808,1986,381,149,32,Sold,TMLS,2247584,N,Y,35.9234891,-78.82289
PAST SALE,May-7-2019,Single Family Residential,112 Galax Ln,Durham,NC,27703,27703,200000,3,2,Stirrup Creek,1344,13808,1986,381,149,32,Sold,TMLS,2247584,N,Y,35.9234891,-78.82289
PAST SALE,May-7-2019,Single Family Residential,112 Galax Ln,Durham,NC,27703,27703,200000,3,2,Stirrup Creek,1344,13808,1986,381,149,32,Sold,TMLS,2247584,N,Y,35.9234891,-78.82289
PAST SALE,May-7-2019,Townhouse,608 Canyon Lake Cir,Morrisville,NC,27560-7791,27560,245000,3,2.5,Terrace,1389,1306,2001,381,176,101,Sold,TMLS,2248584,N,Y,35.83887,-78.8626744
PAST SALE,May-7-2019,Single Family Residential,116 Downing Bluff Dr,Morrisville,NC,27560,27560,310500,4,2.5,Downing Glen,1774,6577,2002,381,175,33,Sold,TMLS,2243845,N,Y,35.8291033,-78.835693
PAST SALE,May-7-2019,Single Family Residential,746 Keystone Park Dr,Morrisville,NC,27560-6823,27560,318000,3,3.5,Keystone Crossing,2569,4007,2008,381,124,30,Sold,TMLS,2243179,N,Y,35.8689135,-78.8542113
PAST SALE,May-7-2019,Single Family Residential,923 Lippincott Rd,Durham,NC,27703,27703,341660,4,2.5,Reserve at Ellis Crossing,2614,6534,2018,381,131,57,Sold,TMLS,2196248,N,Y,35.946871,-78.859486
PAST SALE,May-7-2019,Single Family Residential,203 Garden Walk Dr,Durham,NC,27703,27703,349390,4,3.5,Rustica Oaks,2586,7448,2019,381,135,42,Sold,TMLS,2230877,N,Y,35.9496724,-78.8785699
PAST SALE,May-7-2019,Single Family Residential,2003 Golden Belt Pkwy,Durham,NC,27703,27703,368000,5,3.5,Brightleaf,3683,12850,2008,381,100,88,Sold,TMLS,2222578,N,Y,35.9521201,-78.8297922
