SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-22-2019,Single Family Residential,4 Autrey Mill Cir,Durham,NC,27703-6681,350000,5,2.5,Grove Park,3216,18120,2004,396,109,53,Sold,,,http://www.redfin.com/NC/Durham/4-Autrey-Mill-Cir-27703/home/43587417,TMLS,2239363,N,Y,35.9838272,-78.8114296
PAST SALE,June-28-2019,Single Family Residential,2483 Magnolia Tree Ln,Durham,NC,27703,331000,4,3.0,Rustica Oaks,2748,6838,2016,329,120,43,Sold,,,http://www.redfin.com/NC/Durham/2483-Magnolia-Tree-Ln-27703/home/95051859,TMLS,2254239,N,Y,35.9505271,-78.8800836
PAST SALE,March-20-2020,Single Family Residential,1031 Laredo Ln,Durham,NC,27703,354000,4,2.5,Brightleaf,2982,5488,2016,63,119,88,Sold,,,http://www.redfin.com/NC/Durham/1031-Laredo-Ln-27703/home/88634258,TMLS,2291744,N,Y,35.9541634,-78.8068274
PAST SALE,June-27-2017,Single Family Residential,3322 Prospect Pkwy,Durham,NC,27703,335000,4,2.5,Brightleaf,2924,9147,2016,1060,115,88,Sold,,,http://www.redfin.com/NC/Durham/3322-Prospect-Pkwy-27703/home/109463482,TMLS,2098674,N,Y,35.9549653,-78.8073142
PAST SALE,June-30-2017,Single Family Residential,1409 Hemlock Hills Dr,Durham,NC,27703,354500,5,3.0,Brightleaf,3005,9147,2007,1057,118,43,Sold,,,http://www.redfin.com/NC/Durham/1409-Hemlock-Hill-Dr-27703/home/43607100,TMLS,2117564,N,Y,35.9515613,-78.8220494
PAST SALE,July-13-2017,Single Family Residential,621 Wellwater Ave,Durham,NC,27703,325000,4,2.5,Sherron Farms,3017,6577,2016,1044,108,45,Sold,,,http://www.redfin.com/NC/Durham/621-Wellwater-Ave-27703/home/105468451,TMLS,2118874,N,Y,35.9662985,-78.7956307
PAST SALE,November-21-2017,Single Family Residential,1114 Big Spring Cir,Durham,NC,27703,338900,4,3.5,Brightleaf,2661,13199,2017,913,127,88,Sold,,,http://www.redfin.com/NC/Durham/1114-Big-Spring-Cir-27703/home/143820383,TMLS,2153982,N,Y,35.955163,-78.802464
PAST SALE,September-29-2017,Single Family Residential,1106 San Antonio Blvd,Durham,NC,27703,364500,6,4.0,Brightleaf,3810,7405,2017,966,96,88,Sold,,,http://www.redfin.com/NC/Durham/1106-San-Antonio-Blvd-27703/home/110068454,TMLS,2115348,N,Y,35.9543034,-78.80519
PAST SALE,August-31-2017,Single Family Residential,28 Oxmoor Dr,Durham,NC,27703,325000,5,3.5,Ashton Hall,3368,12893,2012,995,96,60,Sold,,,http://www.redfin.com/NC/Durham/28-Oxmoor-Dr-27703/home/49676383,TMLS,2137377,N,Y,35.9560199,-78.8337177
PAST SALE,November-20-2017,Single Family Residential,650 Hiddenbrook Dr,Durham,NC,27703,328500,4,2.5,Sherron Farms,2795,8319,2017,914,118,45,Sold,,,http://www.redfin.com/NC/Durham/650-Hiddenbrook-Dr-27703/home/143163733,TMLS,2144709,N,Y,35.965971,-78.796532
PAST SALE,December-20-2017,Single Family Residential,406 Holly Blossom Dr,Durham,NC,27713,352398,4,2.5,Sherron Farms,2925,10105,2017,884,120,45,Sold,,,http://www.redfin.com/NC/Durham/406-Holly-Blossom-Dr-27703/home/143443170,TMLS,2148010,N,Y,35.965658,-78.797026
PAST SALE,November-3-2017,Single Family Residential,646 Hiddenbrook Dr,Durham,NC,27703,329772,5,3.5,Sherron Farms,3428,,2017,931,96,45,Sold,,,http://www.redfin.com/NC/Durham/646-Hiddenbrook-Dr-27703/home/113994241,TMLS,2129464,N,Y,35.96638,-78.796542
PAST SALE,November-21-2017,Single Family Residential,14 Palmetto Cir,Durham,NC,27703,360000,5,3.5,Ashton Hall,3271,9278,2011,913,110,60,Sold,,,http://www.redfin.com/NC/Durham/14-Palmetto-Cir-27703/home/43610597,TMLS,2140605,N,Y,35.955632,-78.8304296
PAST SALE,June-23-2017,Single Family Residential,550 Callandale Ln,Durham,NC,27703,325000,5,3.5,Ashton Hall,3181,11674,2014,1064,102,60,Sold,,,http://www.redfin.com/NC/Durham/550-Callandale-Ln-27703/home/49676338,TMLS,2120907,N,Y,35.959102,-78.8334643
PAST SALE,December-28-2017,Single Family Residential,2013 Golden Belt Pkwy,Durham,NC,27703,365000,4,2.5,Brightleaf,3175,12109,2012,876,115,88,Sold,,,http://www.redfin.com/NC/Durham/2013-Golden-Belt-Pkwy-27703/home/43611609,TMLS,2149949,N,Y,35.9510118,-78.8291728
PAST SALE,December-21-2017,Single Family Residential,129 Pepperwood Way,Durham,NC,27703,349990,4,3.0,Durham,2619,5662,2017,883,134,75,Sold,,,http://www.redfin.com/NC/Durham/129-Pepperwood-Way-27703/home/143928134,TMLS,2155882,N,Y,35.925445,-78.777796
PAST SALE,January-5-2018,Single Family Residential,11 Piedmont Forest Ct,Durham,NC,27703,350000,4,3.5,Grove Park,3525,13503,2003,868,99,52,Sold,,,http://www.redfin.com/NC/Durham/11-Piedmont-Forest-Ct-27703/home/43600048,TMLS,2162893,N,Y,35.9808725,-78.8045704
PAST SALE,July-11-2017,Single Family Residential,205 Weslyn Trace Dr,Durham,NC,27703,355500,5,3.0,Grove Park,4021,9234,1998,1046,88,52,Sold,,,http://www.redfin.com/NC/Durham/205-Weslyn-Trace-Dr-27703/home/43587609,TMLS,2121066,N,Y,35.9818453,-78.813797
PAST SALE,December-8-2017,Single Family Residential,4 Zumwalt Ct,Durham,NC,27703,345000,5,3.0,Brightleaf,2916,8276,2007,896,118,43,Sold,,,http://www.redfin.com/NC/Durham/4-Zumwalt-Ct-27703/home/43608928,TMLS,2047210,N,Y,35.9507464,-78.8232269
PAST SALE,October-25-2017,Single Family Residential,111 Elmsford St,Durham,NC,27703,326000,5,3.5,Ashton Hall,3160,7840,2015,940,103,60,Sold,,,http://www.redfin.com/NC/Durham/111-Elmsford-St-27703/home/103501691,TMLS,2145582,N,Y,35.960427,-78.8278897
PAST SALE,April-23-2018,Single Family Residential,2008 Copper Leaf Pkwy,Durham,NC,27703,330500,4,3.0,Brightleaf,3050,12196,2014,760,108,88,Sold,,,http://www.redfin.com/NC/Durham/2008-Copper-Leaf-Pkwy-27703/home/43610979,TMLS,2164385,N,Y,35.9474359,-78.8239741
PAST SALE,November-21-2017,Single Family Residential,2 Rencher Ct,Durham,NC,27703-7959,363500,5,3.5,Brightleaf,3329,9278,2011,913,109,43,Sold,,,http://www.redfin.com/NC/Durham/2-Rencher-Ct-27703/home/43611452,TMLS,2133223,N,Y,35.9519084,-78.8235095
PAST SALE,June-22-2018,Single Family Residential,7 Mccool Ct,Durham,NC,27703-7973,369000,4,4.0,Brightleaf,2795,11674,2007,700,132,43,Sold,,,http://www.redfin.com/NC/Durham/7-Mccool-Ct-27703/home/43611328,TMLS,2191322,N,Y,35.951557,-78.8179786
PAST SALE,June-27-2018,Single Family Residential,420 Cottonseed Way,Durham,NC,27703,338000,5,3.0,Ravenstone,3124,13068,2014,695,108,22,Sold,,,http://www.redfin.com/NC/Durham/420-Cottonseed-Way-27703/home/56820447,TMLS,2190894,N,Y,35.9636164,-78.793462
PAST SALE,May-15-2018,Single Family Residential,1029 Big Spring Cir,Durham,NC,27703,374000,5,3.0,Brightleaf,2924,10410,2017,738,128,88,Sold,,,http://www.redfin.com/NC/Durham/1029-Big-Spring-Cir-27703/home/143820382,TMLS,2157587,N,Y,35.956485,-78.80332
PAST SALE,December-21-2017,Single Family Residential,1901 Morehead Hill Ct,Durham,NC,27703,359500,4,2.5,Brightleaf,3206,8276,2010,883,112,43,Sold,,,http://www.redfin.com/NC/Durham/1901-Morehead-Hill-Ct-27703/home/43610361,TMLS,2157361,N,Y,35.9499357,-78.8177131
PAST SALE,April-27-2018,Single Family Residential,1104 Big Spring Cir,Durham,NC,27703,327500,4,3.5,Brightleaf,2741,7405,2018,756,119,88,Sold,,,http://www.redfin.com/NC/Durham/1104-Big-Spring-Cir-27703/home/113889789,TMLS,2175532,N,Y,35.955571,-78.802888
PAST SALE,August-14-2017,Single Family Residential,122 Callandale Ln,Durham,NC,27703,362000,4,3.5,Ashton Hall,3320,6664,2013,1012,109,60,Sold,,,http://www.redfin.com/NC/Durham/122-Callandale-Ln-27703/home/49676400,TMLS,2123164,N,Y,35.9558643,-78.8325352
PAST SALE,,Single Family Residential,4 Chasewood Ct,Durham,NC,27703,367500,5,3.5,,5012,27138,2004,,73,,,,,http://www.redfin.com/NC/Durham/4-Chasewood-Ct-27703/home/43594406,,,N,Y,35.9846947,-78.8110535
PAST SALE,September-8-2017,Single Family Residential,320 Callandale Ln,Durham,NC,27703,375000,6,4.5,Ashton Hall,4854,6621,2012,987,77,60,Sold,,,http://www.redfin.com/NC/Durham/320-Callandale-Ln-27703/home/49676318,TMLS,2133254,N,Y,35.9581875,-78.8306909
PAST SALE,July-10-2017,Single Family Residential,2111 Hemlock Hill Dr,Durham,NC,27703,363900,4,2.5,Brightleaf,2922,11761,2008,1047,125,43,Sold,,,http://www.redfin.com/NC/Durham/2111-Hemlock-Hill-Dr-27703/home/43608971,TMLS,2125826,N,Y,35.9469752,-78.8246599
PAST SALE,March-2-2018,Single Family Residential,2009 Golden Belt Pkwy,Durham,NC,27703,365000,4,2.5,Brightleaf,3153,12632,2012,812,116,92,Sold,,,http://www.redfin.com/NC/Durham/2009-Golden-Belt-Pkwy-27703/home/43603864,TMLS,2151062,N,Y,35.9514946,-78.829394
PAST SALE,April-2-2018,Single Family Residential,1704 Waddell Ct,Durham,NC,27703,325000,4,2.5,Brightleaf,2789,11543,2013,781,117,88,Sold,,,http://www.redfin.com/NC/Durham/1704-Waddell-Ct-27703/home/43608583,TMLS,2159535,N,Y,35.9542719,-78.8292778
PAST SALE,February-16-2018,Single Family Residential,125 Pepperwood Way,Durham,NC,27703,359110,4,3.0,Durham,2619,5662,2017,826,137,75,Sold,,,http://www.redfin.com/NC/Durham/125-Pepperwood-Way-27703/home/144240525,TMLS,2159636,N,Y,35.925184,-78.777787
PAST SALE,November-5-2019,Single Family Residential,546 Callandale Ln,Durham,NC,27703-9810,325000,4,3.0,Ashton Hall,2656,16422,2014,199,122,60,Sold,,,http://www.redfin.com/NC/Durham/546-Callandale-Ln-27703/home/49676341,TMLS,2275871,N,Y,35.9591689,-78.8337297
PAST SALE,April-26-2019,Single Family Residential,102 Garden Walk Dr,Durham,NC,27703,351709,4,3.0,Rustica Oaks,2417,8755,2018,392,146,42,Sold,,,http://www.redfin.com/NC/Durham/102-Garden-Walk-Dr-27703/home/110075095,TMLS,2227888,N,Y,35.9503678,-78.878395
PAST SALE,August-31-2017,Single Family Residential,104 Corn Crib Ct,Durham,NC,27703,363760,4,2.5,Sherron Farms,3020,,2017,995,120,45,Sold,,,http://www.redfin.com/NC/Durham/104-Corn-Crib-Ct-27703/home/113386030,TMLS,2115092,N,Y,35.9661286,-78.7921276
PAST SALE,September-12-2017,Single Family Residential,2517 Kestrel Heights Ct,Durham,NC,27703,335000,5,3.0,Brightleaf,2750,7927,2017,983,122,88,Sold,,,http://www.redfin.com/NC/Durham/2517-Kestrel-Heights-Ct-27703/home/67995813,TMLS,2108770,N,Y,35.9511253,-78.8169609
PAST SALE,April-13-2020,Single Family Residential,310 Barrington Overlook Dr,Durham,NC,27703-6680,368000,5,3.0,Grove Park,3440,13939,2003,39,107,52,Sold,,,http://www.redfin.com/NC/Durham/310-Barrington-Overlook-Dr-27703/home/43588917,TMLS,2300132,N,Y,35.9849455,-78.8099251
PAST SALE,March-31-2020,Single Family Residential,902 Lippincott Rd,Durham,NC,27703,334789,4,2.5,Reserve at Ellis Crossing,2492,6534,2019,52,134,57,Sold,,,http://www.redfin.com/NC/Durham/902-Lippincott-Rd-27703/home/147233342,TMLS,2311889,N,Y,35.947996,-78.85945
PAST SALE,April-28-2020,Single Family Residential,1113 Big Spring Cir,Durham,NC,27703,330000,4,2.5,Brightleaf,2507,14810,2017,24,132,88,Sold,,,http://www.redfin.com/NC/Durham/1113-Big-Spring-Cir-27703/home/147232735,TMLS,2305251,N,Y,35.955703,-78.802116
PAST SALE,November-29-2017,Single Family Residential,410 Holly Blossom Dr,Durham,NC,27703,328350,4,2.5,Sherron Farms,2792,10193,2017,905,118,45,Sold,,,http://www.redfin.com/NC/Durham/410-Holly-Blossom-Dr-27703/home/122933167,TMLS,2134291,N,Y,35.965371,-78.797376
PAST SALE,May-25-2018,Single Family Residential,2805 Prospect Pkwy,Durham,NC,27703,350000,4,3.5,Brightleaf,3014,6098,2011,728,116,43,Sold,,,http://www.redfin.com/NC/Durham/2805-Prospect-Pkwy-27703/home/43606453,TMLS,2181550,N,Y,35.9531189,-78.8144829
PAST SALE,October-6-2017,Single Family Residential,613 Hiddenbrook Dr,Durham,NC,27703,375000,4,2.5,Sherron Farms,3020,9975,2016,959,124,45,Sold,,,http://www.redfin.com/NC/Durham/613-Hiddenbrook-Dr-27703/home/110076130,TMLS,2136850,N,Y,35.9698818,-78.7962428
PAST SALE,January-24-2018,Single Family Residential,408 Holly Blossom Dr #114,Durham,NC,27703,337010,4,3.0,Sherron Farms,2825,10105,2017,849,119,45,Sold,,,http://www.redfin.com/NC/Durham/408-Holly-Blossom-Dr-27703/unit-114/home/161145029,TMLS,2145436,N,Y,35.9653312,-78.797401
PAST SALE,December-29-2017,Single Family Residential,412 Holly Blossom Dr,Durham,NC,27703,333354,4,2.5,Sherron Farms,2925,9060,2017,875,114,45,Sold,,,http://www.redfin.com/NC/Durham/412-Holly-Blossom-Dr-27703/home/144095610,TMLS,2156762,N,Y,35.965148,-78.797416
PAST SALE,April-6-2018,Single Family Residential,107 Shady Rest Ct,Durham,NC,27703,336786,4,3.5,Rustica Oaks,2760,10367,2017,777,122,38,Sold,,,http://www.redfin.com/NC/Durham/107-Shady-Rest-Ct-27703/home/110075227,TMLS,2164009,N,Y,35.9511176,-78.875149
