SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-2-2017,Single Family Residential,2804 Ferrand Dr,Durham,NC,27705,335000,4,2.5,Spring Valley,2826,21344,1974,1085,119,,Sold,,,http://www.redfin.com/NC/Durham/2804-Ferrand-Dr-27705/home/43571372,TMLS,2112315,N,Y,36.0440455,-78.9743597
PAST SALE,May-25-2017,Single Family Residential,6 Elam Ct,Durham,NC,27705,395000,4,2.5,Cameron Woods,2638,10890,2001,1093,150,20,Sold,,,http://www.redfin.com/NC/Durham/6-Elam-Ct-27705/home/43603297,TMLS,2112256,N,Y,35.9762854,-78.9554941
PAST SALE,January-8-2018,Single Family Residential,600 Constitution Dr,Durham,NC,27705,318000,5,3.0,American Village,2636,26876,1981,865,121,,Sold,,,http://www.redfin.com/NC/Durham/600-Constitution-Dr-27705/home/43572272,TMLS,2150941,N,Y,36.0175759,-78.9673352
PAST SALE,June-12-2017,Single Family Residential,2707 Indian Trl,Durham,NC,27705,319000,4,2.5,Hillandale Commons,2250,7840,2000,1075,142,18,Sold,,,http://www.redfin.com/NC/Durham/2707-Indian-Trl-27705/home/43586424,TMLS,2118370,N,Y,36.0251941,-78.9390555
PAST SALE,,Single Family Residential,2021 Walnut St,Durham,NC,27705,250000,4,2.0,,1715,8930,1959,,146,,,,,http://www.redfin.com/NC/Durham/2021-Walnut-St-27705/home/43538822,,,N,Y,36.0261343,-78.9261502
PAST SALE,May-23-2017,Single Family Residential,2956 Friendship Rd,Durham,NC,27705-5524,266000,4,2.0,Colony Park,2149,21692,1966,1095,124,21,Sold,,,http://www.redfin.com/NC/Durham/2956-Friendship-Rd-27705/home/43547812,TMLS,2123580,N,Y,35.9822639,-78.9673021
PAST SALE,June-8-2017,Single Family Residential,710 Chalice St,Durham,NC,27705,245000,4,3.0,Archer Woods,2105,29838,1973,1079,116,,Sold,,,http://www.redfin.com/NC/Durham/710-Chalice-St-27705/home/43571242,TMLS,2110572,N,Y,36.0445696,-78.9727693
PAST SALE,,Multi-Family (2-4 Unit),1216 Sedgefield St,Durham,NC,27705,180000,4,2.0,,1344,7536,1959,,134,,,,,http://www.redfin.com/NC/Durham/1216-Sedgefield-St-27705/home/43523592,,,N,Y,36.0183018,-78.9164258
PAST SALE,August-17-2018,Single Family Residential,4429 Sunny Ct,Durham,NC,27705,295000,4,2.5,Archer Woods,1933,22259,1972,644,153,,Sold,,,http://www.redfin.com/NC/Durham/4429-Sunny-Ct-27705/home/43572269,TMLS,2196251,N,Y,36.0456803,-78.9716207
PAST SALE,September-18-2019,Single Family Residential,7 Wyndham Pl,Durham,NC,27705-6440,353000,4,2.5,American Village,2448,12850,1989,247,144,,Sold,,,http://www.redfin.com/NC/Durham/7-Wyndham-Pl-27705/home/43571210,TMLS,2266142,N,Y,36.0230634,-78.9701407
